Week,Mean,LowerBound,UpperBound
0,0,0,0
1,0.699,0.5,0.9
2,0.6923,0.35,1.05
3,0.5936,0.25,1
4,0.2494,0,0.65
5,0.5531,0.3,0.85
6,1.1483,0.75,1.6
7,0.6005,0.2,1.1
8,0.5856,0.2,1
9,0.4859,0.1,1
10,0.882,0.4,1.45
11,0.5857,0.25,1.05
12,0.5025,0.1,1.05
13,0.6537,0.3,1.1
14,0.9974,0.5,1.6
15,0.8168,0.45,1.2
16,0.7992,0.25,1.55
17,0.6624,0.35,1.05
18,0.8148,0.45,1.25
19,0.9079,0.35,1.5
20,0.4525,0.1,0.85
21,0.7132,0.35,1.15
22,0.5984,0.15,1.35
23,0.3904,0.1,0.75
24,0.848,0.25,1.5
25,0.5103,0.1,0.95
26,0.558,0.15,1
27,0.9872,0.4,1.8
28,0.9302,0.35,1.75
29,1.1265,0.6,1.75
30,0.8348,0.45,1.35
31,1.3983,0.75,2.2
32,0.9863,0.45,1.6
33,0.8562,0.45,1.25
34,1.5026,1.05,2
35,1.2192,0.75,1.65
36,1.0352,0.7,1.5
37,1.1475,0.75,1.6
38,1.4164,0.85,2
39,0.6056,0.35,0.9
40,0.7489,0.4,1.15
41,0.8511,0.4,1.3
42,0.3956,0.15,0.7
43,0.7877,0.35,1.3
44,0.403,0.15,0.7
45,0.3474,0.15,0.55
46,0.2946,0.1,0.5
47,0.5004,0.25,0.8
48,0.7295,0.2,1.4
49,0.3468,0.15,0.55
50,0.2393,0,0.5
51,0.5038,0.1,1
52,0.1942,0.05,0.4
53,0.1966,0.05,0.4
54,0.1966,0,0.45
55,0.2494,0.05,0.45
56,0.2419,0.05,0.5
57,0.5411,0.25,0.9
58,0.2967,0.1,0.55
59,0.6017,0.3,0.9
60,0.8596,0.6,1.1
61,0.7372,0.25,1.2
62,0.8502,0.55,1.15
63,1.2057,0.8,1.6
64,0.6391,0.3,1.05
65,0.6523,0.3,1.15
66,1.1569,0.6,1.75
67,0.9836,0.45,1.7
68,0.3547,0.05,0.7
69,0.649,0.25,1.05
70,0.3492,0.05,0.7
71,0.7613,0.5,1.05
72,0.2998,0.05,0.6
73,0.4498,0.05,1
74,0.4936,0.1,1.1
75,0.5465,0.15,1
76,0.1478,0,0.3
77,0.7429,0.3,1.3
78,0.402,0.15,0.7
79,0.503,0.2,0.85
80,0.55,0.2,0.95
81,0.345,0.1,0.7
82,0.1,0,0.25
83,0.1006,0,0.4
84,0.2006,0,0.6
85,0.1503,0,0.4
