Week,Mean,LowerBound,UpperBound
0,0,0,0
1,1.699,1.5,1.9
2,1.2496,0.8,1.75
3,1.1379,0.6,1.7
4,1.2633,0.75,1.8
5,1.8566,1.3,2.4
6,1.5564,1.05,2.1
7,1.3015,0.7,2.1
8,0.8709,0.25,1.6
9,0.88,0.2,1.75
10,1.5185,0.75,2.4
11,1.5339,0.85,2.25
12,0.9852,0.35,1.8
13,1.3452,0.6,2.35
14,1.8136,1.1,2.7
15,1.5111,0.9,2.25
16,2.0183,0.9,3.55
17,1.8298,1.1,2.7
18,1.8321,1,2.75
19,2.0181,0.75,3.25
20,1.0136,0.5,1.5
21,2.0419,1.05,3.1
22,1.7108,0.7,2.75
23,0.7903,0.3,1.35
24,1.6916,0.7,2.85
25,1.0842,0.5,1.7
26,1.1115,0.35,1.95
27,1.835,0.85,3.1
28,1.8,1.05,2.75
29,2.6436,1.55,3.75
30,1.8444,1.15,2.65
31,2.5035,1.45,3.6
32,2.3257,1.3,3.5
33,2.6507,1.9,3.5
34,2.6565,1.95,3.45
35,2.6641,1.95,3.35
36,2.8952,2.05,3.85
37,1.8953,1.2,2.6
38,2.9138,2.1,3.8
39,1.1938,0.85,1.6
40,1.1061,0.7,1.6
41,1.4371,0.75,2.15
42,1.094,0.65,1.6
43,1.4344,0.75,2.2
44,1.0343,0.4,1.8
45,0.9894,0.5,1.55
46,0.7812,0.3,1.35
47,0.9027,0.55,1.35
48,0.9768,0.3,1.8
49,0.8543,0.55,1.2
50,0.645,0.3,1.05
51,0.8537,0.2,1.65
52,0.4486,0.2,0.75
53,0.3475,0.1,0.65
54,0.6902,0.25,1.3
55,0.4489,0.2,0.85
56,0.6367,0.3,1.2
57,1.3347,0.8,2
58,0.8431,0.35,1.55
59,1.2536,0.85,1.75
60,1.607,1.1,2.15
61,1.337,0.85,1.85
62,1.54,1,2.2
63,1.8844,1.05,2.8
64,1.0942,0.6,1.65
65,2.1648,1.5,2.85
66,2.5307,1.5,3.65
67,1.5308,0.7,2.65
68,1.4024,0.8,2
69,1.2361,0.5,2.15
70,1.0522,0.5,1.8
71,1.4039,0.75,2.1
72,0.9003,0.35,1.7
73,0.7986,0.3,1.4
74,1.4361,0.6,2.5
75,1.0873,0.4,1.85
76,1.2438,0.6,1.95
77,1.1424,0.55,1.85
78,0.7495,0.35,1.3
79,0.8524,0.45,1.3
80,0.7988,0.3,1.35
81,0.5957,0.25,1.05
82,0.1503,0,0.4
83,0.4477,0,1.4
84,0.4,0,1
85,0.3,0,0.75
