Week,Mean,LowerBound,UpperBound
0,0,0,0
1,267.1834,260.35,274.55
2,283.8985,275.45,291.45
3,260.3025,250.75,269.55
4,268.882,263.1,274.4
5,122.8069,118.4,127.4
6,128.3338,122.9,133.65
7,127.9764,123.5,132.25
8,130.3786,125.2,135.25
9,128.5522,123.95,133.55
10,123.3648,119.45,127.5
11,129.0624,125.9,132.2
12,131.4291,128.05,134.85
13,126.2179,121.5,130.35
14,134.2622,129,139.3
15,128.7446,125.05,132.75
16,131.2475,126.25,135.45
17,124.0857,119.55,129.05
18,131.0362,126.05,136.05
19,128.4368,124.55,132.45
20,125.0424,118.2,132.4
21,125.804,119,132.35
22,124.8756,119.4,130.4
23,124.4654,120.3,128.7
24,120.8301,115.65,125.45
25,127.0421,123.65,130.3
26,125.2538,119.25,130.9
27,124.4922,121.6,127.3
28,126.961,121.85,132.75
29,122.7432,118.85,127.1
30,124.4889,119.2,130.55
31,122.265,117.85,126.85
32,126.9659,123.75,130.15
33,120.0241,113.5,126.85
34,121.1031,116.6,125.3
35,124.145,119.9,128.7
36,127.7306,124.2,130.7
37,123.9568,117.1,129.9
38,124.0464,120.6,127.2
39,124.5865,117.85,131.1
40,130.0107,125.35,134.5
41,122.473,118.4,126.3
42,123.9076,119.95,128
43,129.1076,124,134.15
44,122.3848,115.4,128.8
45,123.579,120.1,127.65
46,127.9453,124.7,131.15
47,124.6014,119.45,129.55
48,123.9644,117.5,130
49,125.8957,119.35,133
50,127.0009,121.45,132.95
51,118.6892,114.85,122.25
52,127.8861,121.65,134.15
53,121.5285,115.85,126.2
54,124.7801,121.6,128.35
55,122.9116,118.2,126.95
56,125.9806,121.7,130.45
57,120.7685,114.9,127.2
58,122.5922,119.45,126.25
59,121.8487,116.35,126.85
60,123.7337,119.65,127.95
61,124.7915,119.05,130.25
62,122.4785,116.95,128.9
63,119.2011,114,124.4
64,125.963,122.45,129.2
65,120.3714,113.85,126.65
66,124.5888,119.4,129.45
67,123.4195,119.5,127.25
68,122.0598,117.45,126.5
69,121.7583,117.7,125.8
70,124.1183,119.1,129.3
71,119.7322,113.95,125.2
72,117.1023,112.95,122.2
73,119.1554,113.8,123.95
74,118.6664,114.45,122.95
75,120.2533,114.1,126.3
76,116.1492,111,121.7
77,122.3593,118.55,125.9
78,118.2817,114.35,122.35
79,122.6932,118.95,126.75
80,118.527,113.1,124.4
81,113.5262,110.2,116.85
82,120.7654,116.75,124.75
83,121.3623,116.4,125.8
84,116.8746,111.85,121.05
85,115.6758,110.7,120.25
