Week,Mean,LowerBound,UpperBound
0,0,0,0
1,0.5824,0.25,1.05
2,0.9801,0.6,1.35
3,0.4884,0.2,0.85
4,0.488,0.25,0.8
5,1.0961,0.65,1.55
6,1.2371,0.55,1.9
7,1.2404,0.9,1.65
8,1.0399,0.65,1.45
9,0.549,0.25,0.9
10,0.9308,0.6,1.25
11,0.5987,0.3,0.95
12,0.6746,0.25,1.2
13,1.4368,0.75,2.4
14,1.0893,0.55,1.55
15,0.9389,0.5,1.4
16,0.8508,0.5,1.2
17,0.8561,0.3,1.55
18,0.5972,0.2,1.1
19,0.8983,0.4,1.4
20,1.3939,0.8,2
21,1.8285,1,2.65
22,1.896,1.1,2.75
23,1.7307,0.9,2.8
24,1.0869,0.65,1.55
25,2.4214,1.55,3.3
26,0.8983,0.5,1.35
27,0.3833,0.15,0.65
28,0.7018,0.4,1.05
29,0.6812,0.35,1.05
30,0.1987,0.05,0.4
31,0.3078,0.1,0.5
32,0.3077,0.05,0.6
33,0.5114,0.2,0.85
34,0,0,0
35,0.9657,0.5,1.5
36,0.81,0.4,1.3
37,1.0147,0.45,1.85
38,0.5506,0.25,0.9
39,0.4188,0.1,0.85
40,0.8036,0.4,1.3
41,0.8955,0.5,1.45
42,0.5576,0.2,0.95
43,0.4612,0.1,0.9
44,0.4008,0.1,0.8
45,0.871,0.4,1.4
46,1.1979,0.7,1.8
47,1.4643,0.7,2.2
48,0.9555,0.3,1.8
49,1.0085,0.4,1.7
50,1.6073,0.85,2.4
51,1.303,0.5,2.2
52,0.9514,0.5,1.5
53,1.0786,0.5,1.7
54,1.4996,0.75,2.3
55,1.2961,0.75,2
56,1.3001,0.75,1.85
57,1.8756,1.3,2.4
58,1.3134,0.65,2
59,1.9562,1.05,3.1
60,1.9021,1,2.85
61,2.8815,1.95,3.9
62,2.0873,1.2,3.15
63,2.9667,1.75,4.4
64,2.4778,1.25,4.55
65,3.017,1.85,4.35
66,2.7656,1.7,4.15
67,3.0738,1.65,4.8
68,2.8272,1.45,4.55
69,3.3247,1.9,5.1
70,2.9122,1.6,4.6
71,2.3945,1.25,3.85
72,2.5812,1.2,4.25
73,3.7781,2.3,5.75
74,3.0006,1.95,4.5
75,3.1981,1.75,5.05
76,3.2188,1.85,4.8
77,3.053,1.95,4.25
78,3.1917,1.65,5
79,2.7348,1.5,4.15
80,2.512,1.15,4.1
81,2.9334,1.6,4.45
82,1.7183,0.85,2.8
83,1.6581,0.95,2.45
84,1.5341,0.65,2.6
85,1.5036,0.65,2.5
