Week,Mean,LowerBound,UpperBound
0,0,0,0
1,1.8551,1.6,2.1
2,0.896,0.55,1.25
3,1.0526,0.65,1.55
4,0.7034,0.45,0.95
5,0.9248,0.4,1.5
6,0.8065,0.3,1.3
7,1.0872,0.7,1.5
8,0.792,0.5,1.15
9,1.6648,1,2.4
10,0.9028,0.45,1.4
11,0.929,0.45,1.45
12,0.6047,0.2,1.1
13,1.3014,0.8,1.85
14,1.5974,1.2,2.05
15,1.3075,0.8,1.95
16,1.4551,0.85,2.2
17,1.5733,1,2.1
18,1.7149,1.2,2.25
19,1.4643,0.85,2.15
20,0.8997,0.4,1.45
21,1.1455,0.75,1.6
22,1.6864,1,2.4
23,2.0437,1.25,2.7
24,2.4733,1.6,3.5
25,2.4481,1.55,3.35
26,2.4649,1.35,3.85
27,3.0414,2,4.35
28,3.4916,2.35,4.85
29,2.4456,1.75,3.1
30,3.7865,2.8,4.75
31,3.3252,2.55,4.15
32,3.3383,2.25,4.35
33,4.2095,2.9,5.75
34,5.3093,4.05,6.5
35,4.6901,3.35,6.1
36,4.454,3.4,5.5
37,4.4889,3.45,5.5
38,2.6377,1.75,3.6
39,3.497,2.65,4.45
40,2.8431,2.15,3.45
41,2.5314,1.45,3.7
42,2.4923,1.7,3.45
43,1.9666,1.15,2.9
44,1.6885,1.2,2.25
45,2.125,1.25,3.3
46,2.3193,1.35,3.3
47,1.6485,1.2,2.2
48,1.4416,0.85,2.15
49,1.4702,0.85,2.2
50,0.9378,0.5,1.45
51,1.0971,0.55,1.7
52,1.0025,0.5,1.7
53,1.663,1.1,2.3
54,1.5675,1.05,2.15
55,1.9737,1.15,2.85
56,1.7876,0.95,2.65
57,1.5497,0.9,2.3
58,1.7348,1.35,2.1
59,2.7913,1.9,3.7
60,2.1772,1.45,3
61,2.7912,1.7,3.85
62,2.8754,2.05,3.75
63,2.3373,1.6,3.15
64,2.2355,1.6,3
65,1.5828,0.9,2.4
66,1.2494,0.8,1.75
67,1.592,1,2.3
68,1.8629,1.3,2.45
69,1.3343,0.65,2.2
70,1.2457,0.7,1.8
71,1.4393,0.75,2.2
72,1.2888,0.6,1.9
73,0.9025,0.35,1.5
74,1.5937,0.75,2.45
75,1.0573,0.4,1.85
76,0.908,0.4,1.45
77,0.5484,0.2,0.9
78,1.0077,0.35,1.75
79,0.7475,0.2,1.35
80,0.6592,0.3,1.05
81,0.5534,0.2,0.9
82,0.4016,0.15,0.7
83,0.1458,0,0.35
84,0.2036,0.05,0.4
85,0.1005,0,0.25
