Week,Mean,LowerBound,UpperBound
0,0,0,0
1,0,0,0
2,0.249,0.1,0.45
3,0.7007,0.45,0.95
4,1.0002,0.7,1.3
5,0.0471,0,0.15
6,1.0165,0.55,1.5
7,1.6642,1.1,2.25
8,0.7951,0.2,1.45
9,1.1461,0.85,1.45
10,1.0097,0.75,1.3
11,0.5528,0.3,0.85
12,0.6967,0.45,1
13,1.123,0.75,1.5
14,0.6103,0.25,1.05
15,1.094,0.7,1.45
16,1.5131,1.2,1.85
17,0.5584,0.3,0.8
18,0.7496,0.3,1.3
19,1.0901,0.65,1.55
20,0.647,0.3,0.95
21,1.959,1.3,2.7
22,1.1445,0.8,1.5
23,1.1544,0.8,1.6
24,1.3545,1,1.65
25,1.6464,1.1,2.15
26,0.8011,0.4,1.3
27,0.6101,0.25,1.05
28,1.1673,0.6,1.7
29,1.4217,0.95,1.95
30,1.7015,0.7,2.85
31,1.0911,0.75,1.45
32,1.8626,1.25,2.5
33,0.6023,0.3,0.95
34,0.6482,0.3,1.05
35,1.4995,1.2,1.8
36,1.003,0.65,1.35
37,1.3615,0.75,2
38,0.8046,0.45,1.2
39,1.6946,0.85,2.65
40,2.8597,2.15,3.6
41,1.019,0.55,1.45
42,1.3811,1,1.85
43,1.1025,0.55,1.7
44,0.9844,0.75,1.2
45,1.4013,1.05,1.75
46,1.3205,0.9,1.7
47,1.9778,1.3,2.65
48,0.8544,0.5,1.2
49,0.5867,0.35,0.85
50,0.5879,0.25,1
51,1.015,0.65,1.35
52,1.2815,0.9,1.75
53,1.2047,0.85,1.55
54,0.693,0.3,1.1
55,1.4944,1,1.95
56,1.2889,0.7,1.9
57,1.0518,0.6,1.5
58,1.533,1.15,1.95
59,1.1757,0.75,1.55
60,1.2586,0.9,1.65
61,0.762,0.35,1.25
62,1.3992,1.05,1.75
63,1.0257,0.6,1.55
64,1.1992,0.8,1.6
65,1.2929,0.85,1.7
66,1.3566,0.95,1.8
67,0.9396,0.4,1.55
68,1.979,1.45,2.5
69,0.9898,0.8,1.15
70,1.1088,0.7,1.5
71,1.6646,0.95,2.4
72,1.1525,0.75,1.55
73,2.0674,1.3,2.9
74,2.3125,1.45,3.3
75,1.0747,0.7,1.4
76,0.7464,0.45,1.1
77,2.0209,1.6,2.45
78,0.7086,0.45,0.95
79,1.7537,1.35,2.15
80,1.2527,0.95,1.65
81,1.1137,0.75,1.55
82,0.828,0.5,1.2
83,0.9422,0.6,1.3
84,1.1767,0.65,1.75
85,1.3762,0.7,2.1
