Week,Mean,LowerBound,UpperBound
0,0,0,0
1,0.1513,0,0.3
2,0.8463,0.55,1.2
3,0.2041,0.05,0.4
4,0.6634,0.3,1.1
5,0.5991,0.3,0.9
6,0.7933,0.45,1.15
7,0.3477,0.15,0.55
8,0.4558,0.2,0.8
9,0.664,0.25,1.15
10,0.544,0.15,1.05
11,0.5988,0.3,0.9
12,0.5975,0.25,0.95
13,0.9288,0.4,1.45
14,0.931,0.55,1.4
15,0.7075,0.4,1.05
16,1.0734,0.6,1.6
17,0.7438,0.35,1.2
18,0.7618,0.35,1.25
19,0.7459,0.35,1.35
20,0.4954,0.2,0.9
21,0.6569,0.3,1.05
22,1.1866,0.6,2.05
23,1.0315,0.5,1.65
24,1.559,0.85,2.35
25,1.9836,1.25,2.65
26,1.4537,0.55,2.5
27,1.9044,1.05,2.75
28,1.6858,0.9,2.55
29,2.2663,1.25,3.5
30,1.6569,1,2.45
31,2.2203,1.45,3
32,1.9154,1.15,2.65
33,2.47,1.65,3.35
34,3.4542,2.55,4.5
35,2.066,1.35,2.85
36,2.4385,1.4,3.6
37,3.0834,1.95,4.2
38,2.0729,1.3,2.9
39,1.1638,0.7,1.7
40,1.4048,0.95,1.95
41,1.7031,0.7,2.95
42,1.378,0.65,2.3
43,1.3175,0.6,2.1
44,0.8082,0.2,1.55
45,0.7932,0.3,1.45
46,0.9978,0.55,1.5
47,0.9482,0.35,1.8
48,1.0374,0.4,1.8
49,0.5362,0.2,0.95
50,0.4041,0.1,0.75
51,0.5139,0.15,1
52,0.3082,0,0.7
53,0.5603,0.1,1.1
54,1.2401,0.7,1.85
55,1.4492,0.85,2.2
56,1.3674,0.7,2.1
57,0.5142,0.15,1
58,0.923,0.4,1.55
59,0.9053,0.5,1.45
60,1.1954,0.6,1.95
61,1.1175,0.5,1.9
62,0.7105,0.45,1
63,1.3571,0.9,1.8
64,0.7572,0.4,1.15
65,0.8525,0.45,1.25
66,2.0464,1.2,3.05
67,0.8566,0.5,1.25
68,1.1151,0.55,1.8
69,0.8982,0.5,1.3
70,1.2041,0.7,1.95
71,1.043,0.6,1.55
72,0.5527,0.2,0.9
73,0.4579,0.2,0.8
74,0.5495,0.25,0.9
75,0.4078,0.1,0.8
76,0.2986,0.1,0.55
77,0.1497,0,0.3
78,0.2994,0,0.6
79,0.1996,0,0.45
80,0.0968,0,0.25
81,0.0499,0,0.15
82,0,0,0
83,0,0,0
84,0,0,0
85,0,0,0
