Week,Mean,LowerBound,UpperBound
0,0,0,0
1,19.0395,16.7,21.35
2,21.1847,19.75,22.65
3,20.723,18.2,23.3
4,19.6682,18.4,20.95
5,18.4131,16.5,20.5
6,21.3837,19.75,22.95
7,20.2787,18.7,21.85
8,21.2524,19.2,23.25
9,20.9061,18.35,23.7
10,19.5317,17.8,21.45
11,18.4078,16.85,19.9
12,19.8827,17.95,21.85
13,20.575,19.25,21.85
14,20.8892,19.1,22.85
15,19.8389,17.85,21.8
16,21.8655,19.8,24.15
17,18.5698,16.6,20.9
18,19.7253,17.6,21.9
19,17.7302,15.95,19.7
20,19.5658,17.55,21.65
21,22.7836,21.3,24.25
22,19.4354,17.9,20.85
23,22.7895,19.9,26.05
24,20.3555,18.05,22.55
25,21.4397,19.5,23.15
26,19.1025,16.9,21.1
27,20.3557,18.4,22.3
28,21.1434,19.55,22.55
29,20.8289,19.3,22.25
30,18.8652,17.15,20.8
31,20.5136,18.35,22.65
32,18.8174,16.85,20.9
33,18.4496,16.15,21.1
34,21.4835,19.6,23.5
35,18.8345,16.25,21.25
36,20.9423,19.5,22.35
37,18.0061,16.35,19.6
38,20.5412,19.35,21.85
39,18.4877,16.65,20.45
40,22.8445,21.3,24.3
41,21.8674,19.25,24.8
42,21.5087,19.25,23.7
43,19.3597,17.9,21
44,20.1116,18.15,22.15
45,20.2114,18.15,22.15
46,19.8879,18.45,21.25
47,19.5362,17.75,21.25
48,19.881,17.75,22.2
49,19.5042,17.8,21.4
50,20.8963,19.1,22.6
51,18.3101,16.75,20
52,20.7151,19.4,22.2
53,19.329,16.9,21.5
54,17.6882,16.15,19.3
55,19.0309,16.85,20.85
56,20.6122,18.55,22.85
57,20.0467,18.2,21.7
58,20.0658,17.85,22.1
59,19.5506,17.65,21.25
60,21.396,19.8,22.95
61,19.0012,17.4,20.5
62,18.939,16.9,20.85
63,19.918,17.55,22.45
64,20.7494,18.45,23.35
65,18.7925,17.8,19.8
66,18.9175,17.3,20.6
67,20.1821,17.85,22.25
68,21.5429,19.55,23.8
69,19.3558,17.35,21.4
70,17.676,15.8,19.5
71,20.8512,19.25,22.65
72,18.8045,17.2,20.35
73,18.3949,17.05,19.75
74,19.292,17.3,21.45
75,20.1132,18.45,21.95
76,18.7672,16.95,20.55
77,22.9626,20.7,25.05
78,19.846,18.1,21.6
79,19.5834,17.65,21.7
80,20.1893,17.45,22.65
81,17.7851,16.25,19.25
82,20.8757,18.75,23
83,19.2128,17.6,20.8
84,17.7442,15.8,19.85
85,20.1715,18.3,22.1
