Week,Mean,LowerBound,UpperBound
0,0,0,0
1,0.9469,0.7,1.2
2,0.6017,0.25,1
3,0.2628,0,0.55
4,0.2552,0.1,0.45
5,0.2509,0.05,0.45
6,0.4956,0.25,0.75
7,0.0482999999999999,0,0.15
8,0.3065,0.15,0.5
9,0.1558,0,0.35
10,0.4448,0.1,0.9
11,0.2583,0.05,0.45
12,0.2977,0.05,0.55
13,0.5496,0.25,0.85
14,0.1418,0,0.3
15,0.4452,0.25,0.65
16,0.3096,0.1,0.55
17,0.1997,0,0.45
18,0.1509,0,0.35
19,0.3446,0.15,0.65
20,0.296,0.1,0.55
21,0.4568,0.15,0.8
22,0.839,0.35,1.45
23,0.6724,0.3,1.1
24,0.9072,0.5,1.35
25,1.0665,0.7,1.5
26,0.9645,0.45,1.5
27,0.7702,0.35,1.2
28,0.8697,0.4,1.4
29,1.4634,0.8,2.3
30,0.8065,0.45,1.25
31,0.9349,0.5,1.4
32,1.1811,0.65,1.8
33,1.4714,0.9,2
34,1.872,1.3,2.5
35,1.2041,0.7,1.7
36,1.2563,0.5,2.1
37,1.1565,0.65,1.65
38,0.8708,0.45,1.45
39,0.5089,0.25,0.8
40,1.0137,0.65,1.4
41,1.0429,0.35,1.9
42,0.5573,0.25,0.9
43,0.608,0.3,0.95
44,0.402,0.1,0.8
45,0.5428,0.2,0.95
46,0.5046,0.25,0.8
47,0.4522,0.15,0.8
48,0.5765,0.2,1.1
49,0.2411,0.05,0.45
50,0.148,0,0.35
51,0.3028,0.05,0.65
52,0.0492,0,0.15
53,0.2533,0.1,0.45
54,0.5445,0.25,0.9
55,0.3473,0.1,0.7
56,0.7668,0.3,1.3
57,0.4117,0.05,0.85
58,0.6673,0.25,1.15
59,0.6115,0.2,1.1
60,0.8579,0.35,1.55
61,0.6059,0.25,1
62,0.4123,0.1,0.7
63,0.6589,0.3,1.1
64,0.5086,0.3,0.8
65,0.5078,0.2,0.85
66,1.1893,0.6,1.8
67,0.6102,0.25,0.95
68,0.5094,0.25,0.85
69,0.545,0.25,0.95
70,0.6486,0.3,1.05
71,0.4491,0.2,0.7
72,0.5113,0.1,0.9
73,0.1526,0.05,0.35
74,0.1989,0.05,0.4
75,0.2538,0.05,0.5
76,0.151,0,0.3
77,0.2495,0,0.55
78,0.1996,0,0.45
79,0.1996,0,0.45
80,0,0,0
81,0.0499,0,0.15
82,0,0,0
83,0,0,0
84,0,0,0
85,0,0,0
