Week,New Births,New Infections,infected_per_infectious,r_t,max(infectious_wks),new infect|hiv,new infect|vax1,new infect|vax2,new infect b,new infect h,new infect w,new infect a1,new infect a2,new infect a3,new infect a4,new infect a5,To Vax 1,To Vax 2,To Vax,To Vax1 plwh,To Aware (asym),To Aware (sym),To Aware,To aware|hiv,To Aware b|hiv,To Aware h|hiv,To Aware w|hiv,To Aware ls 40|hiv,To Aware ge 40|hiv,To_aware_b,To_aware_h,To_aware_w,To_aware_a1,To_aware_a2,To_aware_a3,To_aware_a4,To_aware_a5,To_vax1_b,To_vax1_h,To_vax1_w,To_vax1_a1,To_vax1_a2,To_vax1_a3,To_vax1_a4,To_vax1_a5,To_vax2_b,To_vax2_h,To_vax2_w,To_vax2_a1,To_vax2_a2,To_vax2_a3,To_vax2_a4,To_vax2_a5,To_vax_b,To_vax_h,To_vax_w,To_vax_a1,To_vax_a2,To_vax_a3,To_vax_a4,To_vax_a5,Asymp to Symp,Symp to Recover,Asymp to Recover,To on Treatment,To Death,To isolation,Alive MSM,Sus,Asymp,Symp,recovered,aware,aware_asym,aware_sym,vax_1,vax_2,vac1_sus,vac1_asy,vac1_sym,vac1_rec,vac2_sus,vac2_asy,vac2_sym,vac2_rec,vac1_b,vac1_h,vac1_w,vac2_b,vac2_h,vac2_w,vac1_hiv,vac2_hiv,on trt,on iso,hiv aware,pox + hiv aware
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263322,260544,0,5,2773,3,0,3,19563,45520,19393,0,0,170,45271,0,1,248,2332,7908,9323,5252,18077,22191,4340,10155,2,1,50306,0
1,80,0.3,0.06,0,0,0.15,0,0,0.2,0.1,0,0.1,0.2,0,0,0,91.7,174.75,266.45,19.85,0,1.65,1.65,0.7,0,0.7,0,0,0.7,0,1.65,0,0,0.95,0.7,0,0,10.2,39,42.5,25.6,21.4,19.7,14.4,10.6,16.95,80.8,77,43.3,37.2,38.35,29.85,26.05,27.15,119.8,119.5,68.9,58.6,58.05,44.25,36.65,0.1,2.5,0,0.45,71.25,1.6,263330.75,260552.4,0.2,3.1,2775.05,2.75,0,2.75,19475.5,45685.65,19305.5,0,0,170,45436.3,0,0.9,248.45,0,0,19475.5,0,0,45685.65,4319.45,10191.85,1,1.95,50323.75,0.65
2,80,0.1,0.04,0.04,0,0.1,0,0,0.05,0.05,0,0.05,0,0,0,0.05,92.25,182.85,275.1,20.15,0,0.35,0.35,0.2,0,0.2,0,0,0.2,0.05,0.3,0,0.1,0.05,0.2,0,0,10.6,40.9,40.75,27.7,19.9,19.85,13.7,11.1,23.8,74.4,84.65,49.25,41.05,39.45,27.5,25.6,34.4,115.3,125.4,76.95,60.95,59.3,41.2,36.7,0.2,1.35,0,0.45,66.65,0.4,263344.1,260566.2,0.1,1.95,2775.85,1.75,0,1.75,19381.2,45859.7,19211.25,0,0,169.95,45610.35,0,0.55,248.8,0,0,19381.2,0,0,45859.7,4300.1,10237.3,0.65,1.5,50342.1,0.5
3,80,0.2,NaN,NaN,0,0.1,0.05,0.1,0.15,0.05,0,0.05,0.1,0,0.05,0,92.7,164.1,256.8,18.2,0,0.2,0.2,0.2,0.15,0.05,0,0.2,0,0.15,0.05,0,0.05,0.15,0,0,0,9.45,41.05,42.2,26.55,22.9,16.1,14.85,12.3,20.4,70.5,73.2,41.7,37.95,31.25,32.4,20.8,29.85,111.55,115.4,68.25,60.85,47.35,47.25,33.1,0.25,0.75,0,0.45,67.5,0.4,263356.6,260578.15,0.05,1.95,2776.45,1.7,0,1.7,19306.4,46014.8,19136.4,0,0.05,169.95,45765.25,0.05,0.55,248.95,0,0,19306.4,0,0,46014.8,4283.9,10276.75,0.65,1.3,50360.9,0.55
4,80,0.15,NaN,NaN,0,0.15,0,0.15,0.15,0,0,0,0.15,0,0,0,93,173.25,266.25,19.75,0,0.25,0.25,0.1,0.1,0,0,0.05,0.05,0.2,0.05,0,0,0.15,0,0.05,0.05,10.65,41.2,41.15,25.45,21.55,18.5,16,11.5,23.25,79.85,70.15,44.55,43.25,37.15,28.4,19.9,33.9,121.05,111.3,70,64.8,55.65,44.4,31.4,0.2,0.7,0,0.45,68.7,0.05,263367.9,260589.9,0,1.45,2776.55,1.25,0,1.25,19223,46178.3,19053,0,0.05,169.95,45928.7,0,0.65,248.95,0,0,19223,0,0,46178.3,4268.15,10317.9,0.8,0.95,50379.5,0.25
5,80,0.1,0.04,0.05,0,0.1,0,0.05,0.1,0,0,0.05,0,0,0,0.05,95.35,32.4,127.75,18.75,0.05,0.2,0.25,0.25,0.2,0.05,0,0.25,0,0.2,0.05,0,0.1,0.15,0,0,0,12.1,42.35,40.9,26.55,24.5,18.2,15.55,10.55,3.35,13.5,15.55,8.8,7.25,6.3,5.7,4.35,15.45,55.85,56.45,35.35,31.75,24.5,21.25,14.9,0.1,1,0,0.25,67.15,0.45,263380.75,260601.75,0,1.55,2777.45,1.5,0,1.5,19282.3,46201.1,19112.25,0,0.1,169.95,45951.3,0,0.4,249.4,0,0,19282.3,0,0,46201.1,4282.9,10328.75,0.5,0.9,50397.9,0.35
6,80,0.05,0.01,0.03,0,0,0,0,0.05,0,0,0,0.05,0,0,0,98.65,32.4,131.05,19.1,0,0.05,0.05,0.05,0.05,0,0,0,0.05,0.05,0,0,0,0,0,0,0.05,11.6,42.25,44.8,26.75,24.5,19.3,16.1,12,3.5,14.1,14.8,9.55,7.1,7.5,4.85,3.4,15.1,56.35,59.6,36.3,31.6,26.8,20.95,15.4,0.05,0.5,0,0.25,71.65,0.25,263389.1,260610.45,0,1.1,2777.55,1.05,0,1.05,19345.95,46223.85,19175.9,0,0.05,170,45974.05,0,0.2,249.6,0,0,19345.95,0,0,46223.85,4296.2,10340.9,0.4,0.8,50416.25,0.15
7,80,0.2,0.09,0.1,0,0.05,0.05,0,0.1,0.1,0,0.1,0,0,0.1,0,94.3,33.2,127.5,21.4,0,0.05,0.05,0,0,0,0,0,0,0.05,0,0,0,0.05,0,0,0,10.85,39.65,43.8,25.3,22.5,18.6,16.15,11.75,3.95,14.25,15,9.05,8.65,5.3,6.05,4.15,14.8,53.9,58.8,34.35,31.15,23.9,22.2,15.9,0.05,1.3,0,0.25,66.2,0.2,263402.9,260623.3,0.15,0.85,2778.6,0.8,0,0.8,19403.7,46248.45,19233.55,0.05,0.1,170,45998.35,0,0.15,249.95,0,0,19403.7,0,0,46248.45,4313.7,10352.45,0.25,0.5,50436.2,0.05
8,80,0.1,NaN,NaN,0,0.1,0,0,0.1,0,0,0.1,0,0,0,0,92.1,34.3,126.4,20.25,0,0.05,0.05,0,0,0,0,0,0,0.05,0,0,0,0,0,0.05,0,10.4,39.35,42.35,25.65,22.65,17.75,15.2,10.85,3.8,14.85,15.65,9.3,8.35,6.35,5.6,4.7,14.2,54.2,58,34.95,31,24.1,20.8,15.55,0.15,0.55,0,0.55,65.85,0.2,263417.05,260636.95,0.1,1.15,2778.85,1,0,1,19457.15,46274.85,19286.95,0,0.2,170,46024.65,0,0.1,250.1,0,0,19457.15,0,0,46274.85,4328.85,10365.4,0.6,0.4,50455.6,0.25
9,80,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,97.8,35.2,133,22,0,0.15,0.15,0.15,0.15,0,0,0.1,0.05,0.15,0,0,0.1,0,0,0.05,0,10.2,42.85,44.75,26.2,22.3,19.55,16.55,13.2,3.95,15.8,15.45,10.4,8.4,7.1,5.15,4.15,14.15,58.65,60.2,36.6,30.7,26.65,21.7,17.35,0,0.7,0,0.05,69.3,0.2,263427.75,260647.85,0.1,0.45,2779.35,0.45,0,0.45,19516.05,46302.2,19345.85,0,0.05,170.15,46052,0,0,250.2,0,0,19516.05,0,0,46302.2,4345.65,10376.3,0.05,0.3,50472.45,0.2
10,80,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,92.25,33.35,125.6,18.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.35,38.35,43.55,25.85,22.2,17.4,16.9,9.9,4.25,13.25,15.85,8.85,8.55,5.7,5.5,4.75,14.6,51.6,59.4,34.7,30.75,23.1,22.4,14.65,0.1,0.2,0,0.1,64.8,0.05,263442.95,260663.65,0,0.35,2778.95,0.25,0,0.25,19571.35,46328.35,19401.3,0,0.05,170,46078.15,0,0,250.2,0,0,19571.35,0,0,46328.35,4360,10387.45,0.1,0.2,50490.85,0.05
11,80,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,94.2,31.75,125.95,19.05,0,0.1,0.1,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,11.25,40.25,42.7,26.45,21.4,18.85,15.75,11.75,3.65,12.4,15.7,8.55,7.2,6.3,5.9,3.8,14.9,52.65,58.4,35,28.6,25.15,21.65,15.55,0,0.2,0,0,70.05,0,263452.9,260673.95,0,0.15,2778.8,0.15,0,0.15,19630.1,46350.35,19460.05,0,0.05,170,46100.15,0,0,250.2,0,0,19630.1,0,0,46350.35,4372.8,10399.75,0,0.15,50508.9,0
12,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.35,33.05,132.4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9,41.1,47.35,27.05,22.75,19.3,17.15,13.1,4.35,13.65,15.05,9.35,7.85,6.85,5.4,3.6,15.25,54.75,62.4,36.4,30.6,26.15,22.55,16.7,0,0.35,0,0.05,71.2,0.4,263461.7,260682.05,0,0.8,2778.85,0.8,0,0.8,19692.95,46374.3,19522.85,0,0.1,170,46123.75,0,0.2,250.35,0,0,19692.95,0,0,46374.3,4390.05,10412.45,0.05,0.55,50526.25,0
13,80,0.1,0.05,0.03,0,0,0,0,0.1,0,0,0,0,0,0,0.1,89.05,33.9,122.95,19.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3,38.85,40.9,24.65,19.9,18.75,14.55,11.2,3.25,16.35,14.3,8.15,7.2,8.15,5.8,4.6,12.55,55.2,55.2,32.8,27.1,26.9,20.35,15.8,0,0.25,0,0.2,72.2,0.55,263469.5,260689.15,0.1,1.55,2778.7,1.55,0,1.55,19744.4,46399.05,19574.25,0,0.15,170,46148.6,0,0.2,250.25,0,0,19744.4,0,0,46399.05,4403.75,10424.1,0.2,1.05,50542.2,0.25
14,80,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,95.15,29.3,124.45,21.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.55,41.8,43.8,26.45,23,17.25,16.9,11.55,2.8,11.8,14.7,9.05,7.35,5.3,4.45,3.15,12.35,53.6,58.5,35.5,30.35,22.55,21.35,14.7,0,0.4,0,0.5,64.95,0.15,263484.55,260704.3,0.1,1.15,2779,1.15,0,1.15,19807.4,46419.9,19637.25,0,0.15,170,46169.55,0,0.1,250.25,0,0,19807.4,0,0,46419.9,4420.95,10434.55,0.5,0.9,50559.35,0.25
15,80,0.15,NaN,NaN,0,0,0,0.05,0.15,0,0,0,0.05,0,0,0.1,91.8,32.8,124.6,20.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.35,38.8,42.65,25.9,22.4,18.9,14.65,9.95,3.6,14.4,14.8,8.65,7.1,6.8,6.2,4.05,13.95,53.2,57.45,34.55,29.5,25.7,20.85,14,0.1,0.4,0,0.25,67.1,0.05,263497.45,260717.1,0.15,1.15,2779.05,1.05,0,1.05,19862.6,46444.1,19692.45,0,0.1,170.05,46193.7,0.05,0.1,250.25,0,0,19862.6,0,0,46444.1,4436.15,10445.55,0.55,0.8,50579,0.15
16,80,0.2,0.18,0.04,0,0.05,0,0,0.05,0.15,0,0.15,0,0,0.05,0,90.7,35,125.7,17.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,40.15,41.05,26.4,21.75,17.35,13.05,12.15,4.25,14.4,16.35,10.35,7.55,6.7,6.05,4.35,13.75,54.55,57.4,36.75,29.3,24.05,19.1,16.5,0.35,0.95,0,0.2,65.65,0.35,263511.8,260730.8,0,1.2,2779.8,0.75,0,0.75,19914.85,46471.35,19744.65,0,0.05,170.15,46220.85,0,0.15,250.35,0,0,19914.85,0,0,46471.35,4446.4,10458.45,0.35,0.6,50596.9,0.2
17,80,0.05,NaN,NaN,0,0.05,0,0,0,0.05,0,0.05,0,0,0,0,94.95,34.15,129.1,22.4,0,0.2,0.2,0,0,0,0,0,0,0.05,0.15,0,0.15,0.05,0,0,0,12.1,41.5,41.35,29.45,21.5,18.9,14.65,10.45,2.95,15.35,15.85,9.8,7.45,6.85,5.65,4.4,15.05,56.85,57.2,39.25,28.95,25.75,20.3,14.85,0.05,0.65,0,0.1,77.85,0,263513.95,260733.35,0,0.6,2780,0.4,0,0.4,19972.05,46495.35,19801.9,0,0,170.15,46244.85,0,0.15,250.35,0,0,19972.05,0,0,46495.35,4462.75,10469.35,0.25,0.2,50613.9,0.2
18,80,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,93.65,35.85,129.5,20.1,0,0.2,0.2,0.1,0.05,0.05,0,0.05,0.05,0.15,0.05,0,0.05,0,0,0.05,0.1,10.95,40.25,42.45,27.85,21.65,19.3,14.15,10.7,3.55,14.95,17.35,9.8,8.35,6,6.25,5.45,14.5,55.2,59.8,37.65,30,25.3,20.4,16.15,0,0.35,0,0.05,73.65,0.05,263520.3,260739.9,0,0.25,2780.15,0.25,0,0.25,20025.9,46521.15,19855.75,0,0,170.15,46270.65,0,0.05,250.45,0,0,20025.9,0,0,46521.15,4475.85,10482.25,0.2,0.1,50629.8,0.2
19,80,0.1,NaN,NaN,0,0.05,0,0,0.05,0.05,0,0.05,0.05,0,0,0,92.3,30.45,122.75,20.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.35,38.35,44.6,27.9,21.25,17.4,15.4,10.35,3.1,14.3,13.05,7.6,6.75,8.15,4.4,3.45,12.45,52.65,57.65,35.5,28,25.55,19.8,13.8,0.05,0.2,0,0.05,73.85,0,263526.45,260746.2,0.05,0.1,2780.1,0.05,0,0.05,20083.1,46542.65,19913.1,0,0,170,46292.15,0,0,250.5,0,0,20083.1,0,0,46542.65,4491.6,10493.75,0.05,0.05,50646.65,0.05
20,80,0.1,0.04,0.01,0,0.1,0,0.05,0.1,0,0,0.05,0.05,0,0,0,96.75,28.9,125.65,21.45,0.05,0.05,0.1,0.05,0.05,0,0,0.05,0,0.05,0.05,0,0.05,0.05,0,0,0,12,42.35,42.4,27.25,22.3,19.25,15.5,12.45,3.4,13.25,12.25,7.8,6.85,6.3,3.3,4.55,15.4,55.6,54.65,35.05,29.15,25.55,18.8,17,0.1,0.6,0,0.6,75.25,0.55,263531.2,260749.5,0.05,1.3,2780.35,1.25,0,1.25,20146.9,46562.5,19976.75,0,0.15,170,46311.65,0,0.4,250.45,0,0,20146.9,0,0,46562.5,4510.6,10502.35,0.65,0.6,50664.15,0.35
