Week,Mean,LowerBound,UpperBound
0,0,0,0
1,1.9455,1.65,2.2
2,0.4451,0.25,0.65
3,1.2587,0.9,1.65
4,0.353,0.15,0.55
5,1.2104,0.75,1.65
6,0.4494,0.25,0.65
7,0.8027,0.55,1.05
8,0.5995,0.35,0.85
9,0.4487,0.2,0.8
10,0.0995,0,0.25
11,0.2025,0,0.45
12,1.0073,0.65,1.4
13,0.9009,0.55,1.3
14,0.2484,0.1,0.45
15,0.8031,0.45,1.2
16,0.9392,0.7,1.2
17,0.5039,0.3,0.75
18,0.5448,0.25,0.9
19,0.143,0,0.3
20,1.167,0.7,1.7
21,0.8444,0.6,1.1
22,1.1077,0.75,1.45
23,0.7519,0.4,1.1
24,1.4445,1.05,1.8
25,0.3465,0.15,0.55
26,0.7576,0.4,1.1
27,0.499,0.25,0.8
28,1.315,0.95,1.7
29,0.7167,0.25,1.25
30,0.8577,0.55,1.2
31,1.4426,1.05,1.9
32,2.2037,1.55,2.9
33,1.3552,0.9,1.85
34,1.158,0.8,1.6
35,2.0566,1.65,2.45
36,0.7104,0.3,1.2
37,0.942,0.5,1.45
38,0.3033,0.1,0.5
39,1.3596,0.9,1.85
40,0.453,0.2,0.75
41,0.4619,0.2,0.8
42,0.4505,0.2,0.7
43,0.2537,0.1,0.45
44,0.306,0.1,0.5
45,0.8514,0.5,1.25
46,1.0845,0.7,1.6
47,0.3538,0.15,0.65
48,0.4988,0.2,0.85
49,0.2447,0.05,0.45
50,0.4587,0.2,0.75
51,0.1476,0,0.3
52,0.7135,0.45,1
53,0.4536,0.25,0.65
54,1.139,0.75,1.6
55,0.2928,0.1,0.5
56,0.2423,0.05,0.5
57,1.1457,0.75,1.6
58,0.2115,0,0.5
59,0.7462,0.5,0.95
60,0.6749,0.3,1.1
61,1.5607,1.3,1.8
62,0.4032,0.2,0.65
63,0.5987,0.35,0.85
64,0.6543,0.3,1.1
65,0.9536,0.6,1.35
66,0.5874,0.25,1
67,0.3544,0.15,0.65
68,1.0638,0.6,1.6
69,0.742,0.45,1
70,0.7517,0.4,1.1
71,0.361,0.15,0.65
72,0.3565,0.1,0.65
73,0.3507,0.1,0.6
74,0.2523,0,0.55
75,0.1509,0,0.3
76,0,0,0
77,0.2092,0,0.45
78,0.0471,0,0.15
79,0.2111,0,0.45
80,0,0,0
81,0.047,0,0.15
82,0,0,0
83,0,0,0
84,0,0,0
85,0,0,0
