Week,Mean,LowerBound,UpperBound
0,0,0,0
1,2.5004,2.2,2.8
2,3.7936,3.45,4.1
3,5.6948,5,6.5
4,7.0566,5.85,8.35
5,9.6569,8.1,11.4
6,11.1491,9.2,13.5
7,13.6532,11.1,16.65
8,15.7604,12.75,19.3
9,17.46,13.85,21.6
10,18.2672,14.25,22.9
11,19.1656,14.6,24.2
12,21.2745,16.6,26.6
13,23.8224,19.1,29.4
14,25.1269,20.2,30.5
15,27.7874,22.15,34.1
16,30.0821,24.35,36.45
17,31.642,25.45,38.6
18,32.8293,26.65,39.85
19,34.3147,27.6,41.7
20,37.3662,30.6,44.75
21,39.6537,32.7,47.35
22,43.1062,35.65,51
23,45.6037,38.15,53.5
24,49.2935,41.45,57.75
25,51.1807,43,59.5
26,54.1759,45.8,62.8
27,56.2456,48.05,64.75
28,60.4607,52,69.3
29,64.0323,55.35,73.05
30,68.0179,59,77.75
31,72.5472,63.85,82.2
32,78.9741,70.25,88.9
33,84.4654,75.3,94.25
34,88.9531,79.45,98.7
35,94.5214,85.15,104.55
36,98.9706,89.45,109.15
37,103.8296,94.05,113.95
38,106.7997,96.25,117.3
39,111.4738,100.9,122.45
40,114.3803,103.65,125.2
41,118.7072,108.05,129.7
42,121.7027,110.95,133.2
43,123.884,112.7,135.3
44,125.5693,113.95,137.3
45,128.5631,116.9,140.95
46,131.8308,119.65,144.55
47,134.2044,121.2,147.55
48,136.1285,122.75,149.95
49,138.1861,124.8,152.3
50,140.4124,126.8,155.05
51,142.3312,128.05,157.55
52,144.5887,130,159.95
53,146.2991,131.75,161.8
54,149.2629,134.35,164.7
55,151.0268,135.9,167.2
56,152.6469,137.2,169.05
57,156.549,140.7,173.05
58,157.9602,141.5,174.25
59,159.932,143,176.8
60,162.6419,144.95,179.55
61,166.4553,148.45,183.7
62,169.3125,150.95,187.25
63,172.8435,154.1,190.9
64,176.5972,157,194.85
65,180.3224,160.5,198.55
66,182.7102,163,201.15
67,186.6134,166.9,205.8
68,190.7404,170.05,211
69,194.1643,172.85,214.85
70,197.8507,176.85,218.85
71,200.1267,178.85,221
72,203.0494,181.75,224.05
73,205.2415,183.5,227
74,207.316,184.95,229.35
75,209.2997,186.45,232
76,210.92,188.55,234.2
77,212.2588,189.8,235.7
78,213.4769,190.8,237.35
79,214.1545,191.25,238.2
80,214.6111,191.55,238.7
81,214.8114,191.6,238.9
82,215.0702,191.65,239.25
83,215.1173,191.7,239.25
84,215.1643,191.7,239.3
85,215.1643,191.7,239.3
