Week,Mean,LowerBound,UpperBound
0,0,0,0
1,1.9491,1.85,2
2,1.1214,0.75,1.5
3,1.6595,1,2.3
4,1.476,0.95,2.05
5,0.451,0.25,0.65
6,1.2764,0.65,2.1
7,1.3233,0.65,2.05
8,1.5039,0.85,2.2
9,0.9465,0.4,1.55
10,1.0009,0.45,1.65
11,0.8485,0.5,1.25
12,0.6991,0.35,1.05
13,1.5648,1,2.25
14,1.0087,0.65,1.5
15,0.8578,0.45,1.4
16,1.2986,0.8,1.85
17,1.9943,0.85,3.45
18,1.2039,0.45,2.2
19,1.5281,0.45,2.85
20,1.1985,0.5,2.05
21,1.5673,0.7,2.6
22,2.6459,1.2,4.35
23,2.4706,1.7,3.4
24,2.6292,1.55,3.9
25,2.7105,1.3,4.5
26,2.6976,1.5,4.15
27,3.405,1.75,5.3
28,2.1789,1.15,3.45
29,2.9771,1.55,4.6
30,2.9226,2.05,3.9
31,3.0278,1.95,4.1
32,2.9854,2.15,3.85
33,3.6727,2.65,4.65
34,5.1575,3.85,6.5
35,3.6558,2.75,4.55
36,4.3657,3.25,5.65
37,3.47,2.3,4.65
38,3.374,2.4,4.35
39,4.4366,2.3,6.5
40,2.7349,1.55,4
41,2.4778,1.4,3.55
42,2.5366,1.25,4.3
43,1.2244,0.5,2.05
44,2.4262,1.45,3.65
45,1.6293,1,2.4
46,2.0899,1.05,3.35
47,2.8774,1.6,4.5
48,1.9046,1.1,2.85
49,1.0941,0.6,1.8
50,1.3325,0.45,2.6
51,1.1848,0.6,2.1
52,0.9595,0.4,1.6
53,1.1822,0.6,2
54,1.374,0.75,2.1
55,1.8456,1.05,2.9
56,0.9195,0.45,1.4
57,0.3006,0.1,0.5
58,1.3063,0.85,1.8
59,1.5494,0.9,2.2
60,1.6445,0.9,2.4
61,0.5214,0.2,0.95
62,0.7927,0.4,1.3
63,1.7086,1,2.45
64,1.2947,0.75,1.9
65,1.3474,0.85,1.85
66,1.423,0.7,2.25
67,1.594,0.9,2.45
68,1.4319,0.85,2.25
69,2.0334,1.2,3.05
70,2.1763,1.4,3.05
71,2.2415,1.45,3.05
72,1.6227,0.95,2.45
73,1.6681,0.85,2.55
74,1.2046,0.6,2
75,1.6526,0.7,2.75
76,1.6932,1.05,2.35
77,2.0226,1.25,2.85
78,1.1277,0.5,1.85
79,1.4325,0.9,2.15
80,1.5375,0.75,2.5
81,0.8654,0.35,1.5
82,1.4662,0.7,2.4
83,1.0357,0.1,2.35
84,1.3299,0.35,2.55
85,0.8626,0.2,1.75
