Week,New Births,New Infections,infected_per_infectious,r_t,max(infectious_wks),new infect|hiv,new infect|vax1,new infect|vax2,new infect b,new infect h,new infect w,new infect a1,new infect a2,new infect a3,new infect a4,new infect a5,To Vax 1,To Vax 2,To Vax,To Vax1 plwh,To Aware (asym),To Aware (sym),To Aware,To aware|hiv,To Aware b|hiv,To Aware h|hiv,To Aware w|hiv,To Aware ls 40|hiv,To Aware ge 40|hiv,To_aware_b,To_aware_h,To_aware_w,To_aware_a1,To_aware_a2,To_aware_a3,To_aware_a4,To_aware_a5,To_vax1_b,To_vax1_h,To_vax1_w,To_vax1_a1,To_vax1_a2,To_vax1_a3,To_vax1_a4,To_vax1_a5,To_vax2_b,To_vax2_h,To_vax2_w,To_vax2_a1,To_vax2_a2,To_vax2_a3,To_vax2_a4,To_vax2_a5,To_vax_b,To_vax_h,To_vax_w,To_vax_a1,To_vax_a2,To_vax_a3,To_vax_a4,To_vax_a5,Asymp to Symp,Symp to Recover,Asymp to Recover,To on Treatment,To Death,To isolation,Alive MSM,Sus,Asymp,Symp,recovered,aware,aware_asym,aware_sym,vax_1,vax_2,vac1_sus,vac1_asy,vac1_sym,vac1_rec,vac2_sus,vac2_asy,vac2_sym,vac2_rec,vac1_b,vac1_h,vac1_w,vac2_b,vac2_h,vac2_w,vac1_hiv,vac2_hiv,on trt,on iso,hiv aware,pox + hiv aware
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263322,260544,0,5,2773,3,0,3,19563,45520,19393,0,0,170,45271,0,1,248,2332,7908,9323,5252,18077,22191,4340,10155,2,1,50306,0
1,80,1,0.166666666666667,0,0,1,0,1,1,0,0,0,1,0,0,0,94,165,259,18,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,12,41,41,26,23,19,16,10,12,92,61,44,25,37,31,28,24,133,102,70,48,56,47,38,1,0,0,1,61,2,263341,260561,0,7,2773,4,0,4,19490,45679,19320,0,0,170,45428,0,3,248,0,0,19490,0,0,45679,4325,10185,3,3,50325,1
2,80,3,0.428571428571429,0.428571428571429,0,1,1,0,2,1,0,1,1,0,0,1,93,197,290,21,0,3,3,1,1,0,0,1,0,1,2,0,1,2,0,0,0,9,44,40,21,27,22,13,10,25,80,92,49,44,46,32,26,34,124,132,70,71,68,45,36,2,3,0,1,59,0,263362,260579,1,6,2776,4,0,4,19382,45870,19211,0,1,170,45619,0,3,248,0,0,19382,0,0,45870,4307,10233,1,1,50350,1
3,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,164,254,15,0,3,3,1,1,0,0,1,0,1,2,0,1,1,1,0,0,3,41,46,26,19,17,13,15,22,71,71,37,42,34,33,18,25,112,117,63,61,51,46,33,0,3,0,2,62,0,263380,260596,1,4,2779,4,0,4,19308,46025,19137,0,0,171,45774,0,2,249,0,0,19308,0,0,46025,4292,10268,2,1,50364,0
4,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,162,254,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,43,45,29,23,13,14,13,24,74,64,36,40,30,31,25,28,117,109,65,63,43,45,38,1,2,0,1,75,0,263385,260601,0,3,2781,2,0,2,19233,46182,19062,0,0,171,45931,0,1,250,0,0,19233,0,0,46182,4272,10313,1,0,50378,0
5,80,1,0.2,0.28,0,0,0,0,1,0,0,0,0,1,0,0,87,34,121,13,0,3,3,2,0,2,0,1,1,1,2,0,1,0,0,1,1,10,31,46,33,17,15,15,7,4,13,17,6,10,9,7,2,14,44,63,39,27,24,22,9,1,2,0,0,59,0,263406,260619,0,4,2783,3,0,3,19282,46208,19111,0,0,171,45957,0,0,251,0,0,19282,0,0,46208,4279,10323,0,0,50398,1
6,80,2,0.5,0.875,0,2,0,1,2,0,0,1,0,0,1,0,95,34,129,21,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,11,42,42,25,24,21,17,8,5,20,9,10,10,9,4,1,16,62,51,35,34,30,21,9,0,1,1,0,73,0,263413,260625,1,3,2784,2,0,2,19339,46234,19167,0,0,172,45982,1,0,251,0,0,19339,0,0,46234,4292,10339,0,0,50411,1
7,80,1,0.2,0.32,0,0,0,0,0,1,0,0,1,0,0,0,74,24,98,17,0,3,3,0,0,0,0,0,0,1,1,1,0,1,1,1,0,8,26,40,26,17,11,10,10,0,14,10,8,6,4,2,4,8,40,50,34,23,15,12,14,2,0,0,0,68,2,263425,260634,0,7,2784,5,0,5,19388,46249,19216,0,0,172,45997,0,1,251,0,0,19388,0,0,46249,4305,10348,0,2,50434,1
8,80,6,0.75,1.40625,0,2,1,0,4,2,0,3,2,0,0,1,98,40,138,29,0,2,2,0,0,0,0,0,0,0,2,0,0,1,0,1,0,9,49,40,25,20,20,22,11,2,16,22,12,13,3,5,7,11,65,62,37,33,23,27,18,4,1,0,2,60,1,263445,260647,2,11,2785,6,0,6,19442,46281,19269,0,1,172,46028,0,2,251,0,0,19442,0,0,46281,4327,10355,2,3,50454,1
9,80,1,0.0909090909090909,0.206611570247934,0,1,0,0,1,0,0,0,1,0,0,0,110,35,145,28,1,3,4,3,3,0,0,3,0,3,1,0,2,2,0,0,0,15,51,44,34,21,20,20,15,3,12,20,11,10,4,5,5,18,63,64,45,31,24,25,20,3,4,0,1,62,1,263463,260666,0,10,2787,7,0,7,19512,46305,19338,0,1,173,46052,0,0,253,0,0,19512,0,0,46305,4346,10370,1,3,50471,3
