Week,New Births,New Infections,infected_per_infectious,r_t,max(infectious_wks),new infect|hiv,new infect|vax1,new infect|vax2,new infect b,new infect h,new infect w,new infect a1,new infect a2,new infect a3,new infect a4,new infect a5,To Vax 1,To Vax 2,To Vax,To Vax1 plwh,To Aware (asym),To Aware (sym),To Aware,To aware|hiv,To Aware b|hiv,To Aware h|hiv,To Aware w|hiv,To Aware ls 40|hiv,To Aware ge 40|hiv,To_aware_b,To_aware_h,To_aware_w,To_aware_a1,To_aware_a2,To_aware_a3,To_aware_a4,To_aware_a5,To_vax1_b,To_vax1_h,To_vax1_w,To_vax1_a1,To_vax1_a2,To_vax1_a3,To_vax1_a4,To_vax1_a5,To_vax2_b,To_vax2_h,To_vax2_w,To_vax2_a1,To_vax2_a2,To_vax2_a3,To_vax2_a4,To_vax2_a5,To_vax_b,To_vax_h,To_vax_w,To_vax_a1,To_vax_a2,To_vax_a3,To_vax_a4,To_vax_a5,Asymp to Symp,Symp to Recover,Asymp to Recover,To on Treatment,To Death,To isolation,Alive MSM,Sus,Asymp,Symp,recovered,aware,aware_asym,aware_sym,vax_1,vax_2,vac1_sus,vac1_asy,vac1_sym,vac1_rec,vac2_sus,vac2_asy,vac2_sym,vac2_rec,vac1_b,vac1_h,vac1_w,vac2_b,vac2_h,vac2_w,vac1_hiv,vac2_hiv,on trt,on iso,hiv aware,pox + hiv aware
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263322,260544,0,5,2773,3,0,3,19563,45520,19393,0,0,170,45271,0,1,248,2332,7908,9323,5252,18077,22191,4340,10155,2,1,50306,0
1,80,3,0.5,0,0,1,0,0,2,1,0,1,1,1,0,0,99,167,266,23,0,3,3,1,0,1,0,0,1,0,2,1,0,2,1,0,0,11,40,48,29,19,18,19,14,13,77,77,48,32,37,26,24,24,117,125,77,51,55,45,38,3,3,0,1,75,2,263327,260546,0,6,2775,3,0,3,19492,45677,19322,0,0,170,45427,0,1,249,0,0,19492,0,0,45677,4330,10186,2,2,50327,1
2,80,2,0.333333333333333,0.333333333333333,0,0,0,0,2,0,0,0,1,1,0,0,92,172,264,22,0,3,3,1,1,0,0,1,0,2,1,0,1,1,1,0,0,9,37,46,34,17,22,8,11,17,70,85,41,44,36,29,22,26,107,131,75,61,58,37,33,1,2,0,2,80,1,263327,260544,1,5,2777,4,0,4,19409,45837,19239,0,0,170,45587,0,1,249,0,0,19409,0,0,45837,4316,10230,3,3,50342,0
3,80,1,0.166666666666667,0.25,0,0,0,0,1,0,0,1,0,0,0,0,82,160,242,18,0,2,2,0,0,0,0,0,0,1,1,0,1,0,1,0,0,14,32,36,27,14,20,14,7,21,70,69,35,44,30,33,18,35,102,105,62,58,50,47,25,1,2,0,1,45,0,263362,260578,1,5,2778,4,0,4,19328,45992,19158,0,0,170,45742,0,1,249,0,0,19328,0,0,45992,4295,10273,2,2,50364,0
4,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,186,288,24,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,49,45,33,24,15,16,14,22,84,80,49,46,42,30,19,30,133,125,82,70,57,46,33,0,2,0,1,64,1,263378,260594,1,3,2780,3,0,3,19244,46168,19074,0,0,170,45918,0,0,250,0,0,19244,0,0,46168,4281,10318,1,2,50378,0
5,80,1,0.2,0.36,0,0,0,0,1,0,0,1,0,0,0,0,92,35,127,15,0,2,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1,10,38,44,24,21,18,21,8,3,12,20,9,8,6,7,5,13,50,64,33,29,24,28,13,2,2,0,1,81,1,263377,260590,0,5,2782,3,0,3,19294,46194,19124,0,0,170,45944,0,0,250,0,0,19294,0,0,46194,4291,10330,2,2,50397,0
6,80,1,0.2,0.4,0,0,0,0,1,0,0,0,0,1,0,0,86,36,122,17,0,2,2,0,0,0,0,0,0,2,0,0,1,1,0,0,0,9,35,42,31,19,16,16,4,5,14,17,14,6,7,4,5,14,49,59,45,25,23,20,9,0,2,0,1,51,0,263406,260618,1,3,2784,3,0,3,19344,46223,19174,0,0,170,45973,0,0,250,0,0,19344,0,0,46223,4300,10345,3,2,50418,0
7,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,31,131,21,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,11,46,43,32,24,17,15,12,4,11,16,10,4,8,7,2,15,57,59,42,28,25,22,14,1,3,0,1,74,0,263412,260623,0,3,2786,1,0,1,19411,46245,19241,0,0,170,45995,0,0,250,0,0,19411,0,0,46245,4318,10358,1,0,50434,0
8,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,41,133,20,0,3,3,1,1,0,0,0,1,2,1,0,0,0,2,1,0,10,34,48,20,24,18,19,11,3,19,19,13,8,7,7,6,13,53,67,33,32,25,26,17,0,1,0,1,59,3,263433,260643,0,3,2787,3,0,3,19461,46279,19291,0,0,170,46029,0,0,250,0,0,19461,0,0,46279,4331,10369,2,3,50454,1
9,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,31,129,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,40,51,27,21,22,17,11,4,13,14,8,7,6,8,2,11,53,65,35,28,28,25,13,0,2,0,0,75,0,263438,260648,0,1,2789,1,0,1,19525,46301,19355,0,0,170,46051,0,0,250,0,0,19525,0,0,46301,4353,10378,0,1,50468,0
