Week,Mean,LowerBound,UpperBound
0,0,0,0
1,0.1006,0,0.25
2,0.2881,0.05,0.55
3,0.3989,0.15,0.8
4,0.5498,0.25,0.85
5,0.6897,0.3,1.1
6,0.5397,0.25,0.85
7,0.9309,0.4,1.5
8,0.5415,0.25,0.9
9,0.4825,0.05,1
10,0.441,0.1,0.8
11,0.4977,0.2,0.85
12,0.4005,0.2,0.7
13,0.8034,0.45,1.15
14,0.7341,0.4,1.1
15,0.4845,0.2,0.85
16,1.5009,0.85,2.25
17,0.9307,0.4,1.6
18,0.7056,0.25,1.35
19,0.8878,0.55,1.2
20,0.5513,0.25,0.9
21,1.0987,0.7,1.5
22,1.4961,0.85,2.25
23,0.691,0.45,1
24,1.5582,1,2.2
25,1.0661,0.6,1.75
26,0.8446,0.5,1.25
27,1.3304,0.8,1.85
28,1.3692,0.95,1.8
29,1.8689,0.9,3.1
30,1.244,0.65,1.85
31,1.0154,0.55,1.5
32,2.1872,1.45,3.05
33,2.9626,1.8,4.3
34,2.7291,1.85,4
35,2.7383,1.6,3.9
36,2.6263,1.65,3.5
37,3.0567,1.85,4.35
38,2.8726,2,3.7
39,1.7254,1,2.5
40,1.8442,1,2.7
41,1.3078,0.85,1.85
42,0.983,0.4,1.75
43,1.2752,0.75,1.9
44,1.2255,0.65,1.9
45,1.3651,0.8,2.1
46,1.4168,0.95,1.95
47,0.9709,0.45,1.7
48,1.2365,0.7,1.85
49,0.7279,0.3,1.3
50,1.0592,0.4,1.9
51,0.7751,0.3,1.4
52,1.2311,0.65,1.9
53,1.2104,0.55,2
54,0.7883,0.35,1.35
55,0.9168,0.25,1.8
56,0.5469,0.25,0.85
57,1.3353,0.75,2
58,1.3428,0.85,1.8
59,0.7111,0.15,1.55
60,1.9239,0.85,3.3
61,1.1748,0.5,2.05
62,0.932,0.5,1.4
63,1.2267,0.4,2.15
64,1.5348,1,2.15
65,1.5814,1,2.25
66,0.5202,0.1,1.1
67,0.8902,0.4,1.4
68,0.9642,0.45,1.6
69,0.9356,0.45,1.45
70,0.8123,0.3,1.6
71,0.8703,0.45,1.35
72,0.8202,0.3,1.45
73,0.5896,0.25,1
74,0.6264,0.25,1.1
75,0.6696,0.25,1.3
76,0.6427,0.25,1.15
77,0.4265,0.05,0.95
78,0.8347,0.1,1.75
79,0.0502999999999999,0,0.2
80,0.1477,0,0.4
81,0.237,0,0.5
82,0.3521,0,1.4
83,0.3468,0,1.2
84,0.0502999999999999,0,0.2
85,0.2012,0,0.8
