Week,Mean,LowerBound,UpperBound
0,0,0,0
1,0.2684,0,0.6
2,0.3506,0.15,0.55
3,0.3426,0.1,0.65
4,0.3218,0.05,0.65
5,0.5909,0.35,0.9
6,0.1528,0,0.3
7,1.0775,0.6,1.7
8,0.7131,0.4,1.05
9,1.0408,0.55,1.6
10,1.2717,0.55,2
11,0.7478,0.25,1.3
12,1.7067,0.95,2.5
13,1.162,0.45,1.9
14,1.6189,0.8,2.5
15,1.9548,0.95,3.05
16,2.8013,1.3,4.4
17,2.1429,1.2,3.2
18,1.4057,0.7,2.15
19,1.5806,0.85,2.35
20,2.698,1.55,3.8
21,2.2372,1.4,3.3
22,2.0045,1.25,2.8
23,2.2462,1.45,3.1
24,2.6334,1.7,3.9
25,3.3062,1.75,5.25
26,3.4054,2,5.15
27,2.4972,1.65,3.35
28,2.96,1.65,4.8
29,3.6765,2,5.55
30,3.1112,1.8,4.55
31,3.5312,2.6,4.5
32,3.6811,2.35,5.1
33,3.5622,2.35,4.95
34,4.1698,2.75,5.5
35,3.4501,2.1,4.9
36,3.5044,1.95,5.3
37,3.552,2,5.15
38,3.3691,2.1,4.95
39,3.0815,1.65,4.45
40,3.1291,1.3,5.15
41,3.3894,1.9,5.2
42,3.7448,1.95,5.55
43,2.7045,1.25,4.4
44,3.1959,1.5,5.2
45,2.2283,1.1,3.4
46,2.5632,1.55,3.65
47,3.3278,1.65,5.25
48,3.4913,2,5.1
49,3.0329,1.5,4.85
50,3.1048,1.55,4.65
51,3.0943,1.7,4.8
52,3.5798,2.35,5.05
53,3.5806,1.85,5.4
54,2.8993,1.7,4.25
55,3.7105,2.1,5.4
56,2.5107,1.6,3.5
57,3.6055,2.35,4.95
58,3.8244,2.4,5.5
59,3.5996,2.25,5.2
60,3.5548,2.1,5.2
61,3.2072,1.85,5.1
62,4.4046,2.6,6.4
63,3.8427,2.4,5.5
64,4.0919,2.7,5.7
65,3.1477,2.15,4.2
66,3.9742,2.4,5.8
67,4.0635,2.1,6.5
68,3.7354,2.2,5.4
69,3.8514,2.3,5.7
70,4.6268,2.9,6.65
71,3.1476,2,4.55
72,3.4164,2.5,4.55
73,3.0644,2.1,4.15
74,3.8856,2.65,5.25
75,3.5962,2.45,4.85
76,2.1923,0.95,3.65
77,2.7477,1.6,4.15
78,2.1725,1.05,3.45
79,2.1741,1.05,3.4
80,2.4808,1.3,3.8
81,2.7681,1.3,4.45
82,1.6317,0.6,2.8
83,2.4925,1.1,4
84,2.1073,0.65,3.9
85,1.6067,0.55,2.7
