Week,Mean,LowerBound,UpperBound
0,0,0,0
1,0.6475,0.35,1
2,0.742,0.4,1.1
3,0.9525,0.75,1.2
4,0.2315,0,0.7
5,1.0982,0.7,1.55
6,0.1423,0,0.3
7,0.1456,0,0.3
8,0.5611,0.3,0.85
9,0.2009,0.05,0.4
10,0.2973,0.1,0.5
11,0.2531,0.05,0.5
12,0.8993,0.55,1.3
13,0.9195,0.5,1.4
14,0.5161,0.2,0.95
15,0.7586,0.3,1.2
16,0.4937,0.2,0.75
17,0.098,0,0.25
18,0.3036,0,0.75
19,0.0521,0,0.15
20,0.5586,0.3,0.75
21,0.4999,0.25,0.8
22,0.8392,0.45,1.25
23,0.3077,0.1,0.5
24,0.9119,0.45,1.4
25,0.571,0.2,1.05
26,1.2853,0.7,1.95
27,0.8682,0.6,1.15
28,1.6718,1.1,2.35
29,0.6684,0.3,1.1
30,0.863,0.55,1.2
31,1.0061,0.7,1.3
32,0.7628,0.4,1.2
33,0.8858,0.45,1.5
34,0.8077,0.3,1.45
35,1.1823,0.6,1.95
36,1.0283,0.55,1.55
37,1.2079,0.65,1.9
38,0.3907,0.15,0.65
39,1.0183,0.45,1.55
40,0.8869,0.35,1.5
41,0.1991,0,0.45
42,0.3925,0.2,0.6
43,0.2429,0.05,0.45
44,0.301,0.1,0.55
45,0.1998,0,0.45
46,0.4975,0.15,0.9
47,0.3444,0.1,0.65
48,0.1521,0,0.3
49,0.147,0,0.3
50,0.4436,0.2,0.7
51,0.438,0.15,0.85
52,0.4029,0.05,0.85
53,0.3962,0.15,0.7
54,1.0522,0.7,1.45
55,1.0481,0.45,1.75
56,0.5402,0.2,0.95
57,1.4953,1.1,1.9
58,0.6392,0.2,1.25
59,0.7474,0.45,1.1
60,1.3477,0.9,1.8
61,0.8501,0.55,1.1
62,0.9004,0.6,1.25
63,0.8408,0.4,1.35
64,1.2425,0.75,1.85
65,1.8358,1.15,2.6
66,1.2992,0.7,2.15
67,0.695,0.4,1
68,1.1959,0.8,1.65
69,1.6477,0.75,2.6
70,2.0027,1.5,2.55
71,1.2113,0.75,1.65
72,1.1903,0.75,1.75
73,1.4947,0.9,2.2
74,0.5023,0.2,0.9
75,0.9488,0.5,1.5
76,1.2875,0.55,2.2
77,2.1273,1.25,3.25
78,2.2956,1.55,3.1
79,1.4125,0.8,2.25
80,3.0835,1.85,4.3
81,2.2107,1.3,3.2
82,2.2566,1.15,3.6
83,2.2021,1.15,3.4
84,1.7508,0.95,2.7
85,2.1615,1,3.7
