Week,Mean,LowerBound,UpperBound
0,0,0,0
1,2.4072,2.2,2.65
2,0.5325,0.15,0.95
3,0.7587,0.55,1
4,0.1529,0,0.35
5,0.9,0.65,1.15
6,0.1462,0,0.3
7,0.7589,0.5,1
8,0.706,0.4,1.05
9,0.1476,0,0.3
10,0.0495999999999999,0,0.15
11,0.0471,0,0.15
12,1.0958,0.8,1.4
13,1.2574,0.95,1.6
14,0.0963,0,0.25
15,0.5517,0.3,0.85
16,0.5491,0.3,0.75
17,0.1431,0,0.3
18,0,0,0
19,0,0,0
20,1.035,0.65,1.45
21,0.8042,0.5,1.15
22,0.8966,0.55,1.2
23,0.7892,0.5,1.1
24,1.1051,0.75,1.45
25,0.2921,0.05,0.6
26,0.7627,0.45,1.15
27,1.0622,0.8,1.3
28,1.5552,1,2.2
29,0.4468,0.2,0.7
30,0.6958,0.4,1
31,1.1057,0.75,1.5
32,2.3241,1.8,2.8
33,1.6149,1.15,2.1
34,0.7279,0.4,1.05
35,0.8947,0.6,1.15
36,0.3936,0.1,0.85
37,0.6869,0.35,1.15
38,0.1527,0,0.35
39,0.6011,0.4,0.8
40,0.047,0,0.15
41,0.4071,0.2,0.6
42,0.1546,0,0.3
43,0.1006,0,0.25
44,0,0,0
45,0.7104,0.5,0.9
46,0.3424,0.15,0.6
47,0.2006,0.05,0.4
48,0,0,0
49,0.0473,0,0.15
50,0.5014,0.3,0.7
51,0.2953,0.1,0.5
52,0.5944,0.4,0.8
53,0.4443,0.25,0.65
54,1.2468,0.9,1.55
55,0.1955,0.05,0.4
56,0.1004,0,0.25
57,1.5055,1.2,1.85
58,0.3509,0.15,0.6
59,0.346,0.15,0.55
60,0.8935,0.6,1.25
61,1.2398,0.8,1.6
62,0.3572,0.15,0.55
63,0.4948,0.3,0.7
64,0.4326,0.1,0.8
65,0.606,0.4,0.85
66,0.1012,0,0.25
67,0.5429,0.35,0.8
68,0.5482,0.2,0.9
69,0.5659,0.25,0.9
70,0.7185,0.45,1
71,0.1481,0,0.4
72,0.0509,0,0.15
73,0,0,0
74,0,0,0
75,0.0514999999999999,0,0.15
76,0,0,0
77,0,0,0
78,0,0,0
79,0,0,0
80,0,0,0
81,0,0,0
82,0,0,0
83,0,0,0
84,0,0,0
85,0,0,0
