Week,Mean,LowerBound,UpperBound
0,0,0,0
1,22.1802,20.45,24.05
2,20.4216,18.55,22.25
3,19.9853,18.35,21.9
4,21.8873,19.55,24.6
5,19.8417,18.8,21
6,21.9049,19.6,24.4
7,21.1226,19.25,22.95
8,21.1213,18.65,23.75
9,19.3105,17.7,21.05
10,20.4021,18.65,22.05
11,20.0302,18.1,22.1
12,22.9487,20.4,25.9
13,19.9055,17.85,22.05
14,19.2153,17.7,20.65
15,18.0666,16.8,19.3
16,20.9503,18.9,23.15
17,19.8122,18.25,21.3
18,19.2762,18,20.75
19,19.4524,17.55,21.15
20,19.1647,16.8,21.6
21,20.652,19.3,21.95
22,18.9778,17.5,20.8
23,20.6001,18.9,22.45
24,17.9182,16.1,19.65
25,19.9009,18.25,21.55
26,21.916,19.75,23.8
27,20.6854,18.5,22.65
28,20.575,18.05,23.05
29,20.656,18.4,23.15
30,20.9393,18.55,23.15
31,21.6444,19.75,23.65
32,21.86,19.7,24.2
33,19.9781,18,22.2
34,18.9377,16.75,21.2
35,19.7719,17.6,21.8
36,19.5255,18,20.85
37,19.1298,17.7,20.6
38,20.9732,19.45,22.55
39,21.1369,19.45,22.95
40,21.3955,19.3,23.75
41,20.9749,19.15,22.8
42,18.4534,16,21.2
43,19.4401,17.55,21.6
44,18.6814,16.5,20.9
45,19.665,17.4,21.8
46,21.0115,18.55,23.6
47,19.8453,17.7,21.8
48,18.1303,16.8,19.55
49,19.2154,17.45,20.95
50,21.1212,19.15,23.05
51,21.3165,19.85,22.9
52,20.6191,18.95,22.45
53,20.8012,19.35,22
54,18.6547,16.55,20.65
55,18.3527,16.65,20
56,19.5224,17.1,21.9
57,18.466,16.4,20.7
58,21.5704,19.4,23.75
59,20.3527,18.8,21.85
60,16.7485,14.6,18.85
61,20.7526,19.25,22.2
62,16.9402,15.2,18.9
63,21.4521,19.8,23.15
64,20.5391,18.7,22.55
65,19.2212,17.25,21.15
66,21.6008,19.9,23.45
67,18.2194,16.5,20.25
68,20.4384,18.6,22.2
69,20.5689,18.85,22.35
70,17.8552,16.05,19.95
71,18.8716,16.9,20.8
72,20.7697,19.35,22.35
73,18.6089,17.2,20.05
74,17.6553,15.9,19.55
75,19.5257,17.65,21.6
76,18.6913,17.05,20.35
77,18.6406,17.35,20
78,18.7405,17.3,20.25
79,17.8916,16.2,19.8
80,19.4367,18.05,20.8
81,20.1751,17.85,22.4
82,19.9811,17.5,22.3
83,20.6227,18.45,22.5
84,19.3297,17.4,21.05
85,18.6995,16.7,21.1
