Week,New Births,New Infections,infected_per_infectious,r_t,max(infectious_wks),new infect|hiv,new infect|vax1,new infect|vax2,new infect b,new infect h,new infect w,new infect a1,new infect a2,new infect a3,new infect a4,new infect a5,To Vax 1,To Vax 2,To Vax,To Vax1 plwh,To Aware (asym),To Aware (sym),To Aware,To aware|hiv,To Aware b|hiv,To Aware h|hiv,To Aware w|hiv,To Aware ls 40|hiv,To Aware ge 40|hiv,To_aware_b,To_aware_h,To_aware_w,To_aware_a1,To_aware_a2,To_aware_a3,To_aware_a4,To_aware_a5,To_vax1_b,To_vax1_h,To_vax1_w,To_vax1_a1,To_vax1_a2,To_vax1_a3,To_vax1_a4,To_vax1_a5,To_vax2_b,To_vax2_h,To_vax2_w,To_vax2_a1,To_vax2_a2,To_vax2_a3,To_vax2_a4,To_vax2_a5,To_vax_b,To_vax_h,To_vax_w,To_vax_a1,To_vax_a2,To_vax_a3,To_vax_a4,To_vax_a5,Asymp to Symp,Symp to Recover,Asymp to Recover,To on Treatment,To Death,To isolation,Alive MSM,Sus,Asymp,Symp,recovered,aware,aware_asym,aware_sym,vax_1,vax_2,vac1_sus,vac1_asy,vac1_sym,vac1_rec,vac2_sus,vac2_asy,vac2_sym,vac2_rec,vac1_b,vac1_h,vac1_w,vac2_b,vac2_h,vac2_w,vac1_hiv,vac2_hiv,on trt,on iso,hiv aware,pox + hiv aware
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263322,260544,0,5,2773,3,0,3,19563,45520,19393,0,0,170,45271,0,1,248,2332,7908,9323,5252,18077,22191,4340,10155,2,1,50306,0
1,80,1.75,0.29,0,0,0.45,0.05,0.5,1.25,0.5,0,0.6,0.55,0.2,0.15,0.25,92.6,172.65,265.25,22.15,0.15,2.65,2.8,1.2,0.1,1.1,0,0.1,1.1,0.2,2.4,0.2,0.15,1.1,1,0.2,0.35,10.35,40.8,41.45,24.15,21.15,19.2,16.4,11.7,15.85,80.05,76.75,42.45,35.7,40.05,28.9,25.55,26.2,120.85,118.2,66.6,56.85,59.25,45.3,37.25,1.35,2.7,0,0.7,65.6,2.1,263336.4,260555.95,0.4,4.65,2775.4,3.15,0.05,3.1,19478.65,45684.15,19308.65,0,0.05,169.95,45434.5,0.05,1.05,248.55,0,0,19478.65,0,0,45684.15,4323.3,10191,1.55,2.5,50324.2,0.7
2,80,0.9,0.18,0.18,0,0.6,0.1,0.25,0.8,0.1,0,0.25,0.2,0.25,0.15,0.05,93,177.1,270.1,20.45,0.05,1.3,1.35,0.3,0.1,0.2,0,0.25,0.05,0.8,0.55,0,0.55,0.35,0.2,0,0.25,11.5,38.4,43.1,26.75,21.3,18.4,14.55,12,22.95,74.75,79.4,47.45,40.2,38.6,26.75,24.1,34.45,113.15,122.5,74.2,61.5,57,41.3,36.1,0.9,2.25,0,0.6,66,0.75,263350.4,260569.7,0.4,3.3,2777,2.3,0.05,2.25,19390.8,45853.3,19220.65,0.05,0.1,170,45603.4,0.1,0.65,249.15,0,0,19390.8,0,0,45853.3,4305.05,10235.9,1.1,2.1,50343.2,0.6
3,80,0.4,0.15,0.12,0,0.2,0,0.15,0.4,0,0,0.05,0.2,0,0.1,0.05,95.7,166.8,262.5,19.95,0.05,1.7,1.75,0.75,0.45,0.3,0,0.3,0.45,0.8,0.75,0.2,0.45,0.4,0.45,0.3,0.15,11.1,39.5,45.1,26.2,23.45,18.75,16.35,10.95,22,70.45,74.35,40.75,38.7,32,33.2,22.15,33.1,109.95,119.45,66.95,62.15,50.75,49.55,33.1,0.5,1.75,0.05,0.5,68.9,0.95,263361.5,260579.75,0.25,3.05,2778.45,2.3,0,2.3,19316.35,46011.85,19146.1,0.05,0.15,170.05,45761.7,0.05,0.65,249.45,0,0,19316.35,0,0,46011.85,4286.75,10280.15,1,1.95,50361.9,0.95
4,80,0.35,0.08,0.15,0,0.2,0,0.05,0.35,0,0,0.1,0.2,0.05,0,0,94.55,173.05,267.6,21.9,0.05,0.7,0.75,0.25,0.25,0,0,0.15,0.1,0.55,0.15,0.05,0.25,0.2,0.1,0.1,0.1,10.9,40.35,43.3,26.4,22.35,18.8,16.65,10.35,22.35,78.35,72.35,41.95,43.9,36.6,30.4,20.2,33.25,118.7,115.65,68.35,66.25,55.4,47.05,30.55,0.5,1.6,0.05,0.25,69.25,0.55,263372.25,260590.35,0.05,1.95,2779.9,1.45,0,1.45,19234.2,46176.3,19063.9,0,0.1,170.2,45926.1,0,0.4,249.8,0,0,19234.2,0,0,46176.3,4273,10321.1,0.55,1.3,50380.25,0.45
5,80,0.5,0.14,0.08,0,0.35,0,0.05,0.5,0,0,0.15,0.2,0,0.1,0.05,95.75,33.95,129.7,19.85,0.1,2.15,2.25,0.4,0.25,0.15,0,0.2,0.2,0.7,0.9,0.65,0.6,0.7,0.3,0.4,0.25,10.7,40.8,44.25,24.5,26.05,19.3,14.55,11.35,3.35,16.2,14.4,8.6,8.15,7.55,5.2,4.45,14.05,57,58.65,33.1,34.2,26.85,19.75,15.8,0.15,1.55,0.1,0.4,69.7,1.05,263382.55,260598.4,0.3,2.55,2781.3,2.05,0,2.05,19292.15,46202.3,19121.45,0,0.35,170.35,45951.65,0,0.5,250.15,0,0,19292.15,0,0,46202.3,4286.65,10332.9,0.65,1.75,50398.9,0.45
6,80,0.15,0.05,0.11,0,0.1,0,0.05,0.15,0,0,0,0.15,0,0,0,91.75,32.75,124.5,21.95,0,0.35,0.35,0.15,0.1,0,0.05,0.05,0.1,0.15,0.15,0.05,0.1,0,0.05,0.15,0.05,12.15,38.1,41.5,25.75,22.45,18.4,13.9,11.25,4.15,13.25,15.35,9.3,6.5,6.55,5.8,4.6,16.3,51.35,56.85,35.05,28.95,24.95,19.7,15.85,0.3,1.3,0,0.3,67.3,0.05,263395.25,260611.45,0.15,1.55,2782.1,1.1,0,1.1,19347.85,46225.6,19177.15,0,0.15,170.55,45974.95,0.05,0.25,250.35,0,0,19347.85,0,0,46225.6,4304.2,10342.8,0.45,0.9,50416.7,0.15
7,80,0.7,0.2,0.21,0,0.2,0,0.25,0.6,0.1,0,0.25,0.35,0,0.05,0.05,97.05,33.45,130.5,21.1,0,2.1,2.1,0.8,0.4,0.15,0.25,0.45,0.35,0.5,0.75,0.85,0.6,0.55,0.3,0.4,0.25,11.2,40.7,45.15,27.4,22.5,20,16.25,10.9,3.65,13.3,16.5,9.3,8.2,6.5,5.45,4,14.85,54,61.65,36.7,30.7,26.5,21.7,14.9,0.55,1.45,0,0.45,66.6,1.2,263408.65,260622.5,0.3,2.65,2783.2,1.85,0,1.85,19408.5,46250.6,19237.7,0,0.05,170.75,45999.25,0.05,0.75,250.55,0,0,19408.5,0,0,46250.6,4319.55,10354.1,0.55,1.55,50435,0.45
8,80,0.4,0.16,0.1,0,0.2,0.05,0.15,0.4,0,0,0.1,0.15,0.05,0.05,0.05,97.6,31.95,129.55,21.15,0,1.45,1.45,0.45,0.15,0.25,0.05,0.25,0.2,0.55,0.7,0.2,0.55,0.45,0,0.05,0.4,11.1,40.85,45.65,27.8,22.7,19.05,15.8,12.25,4.1,12.6,15.25,9.1,7.2,6.75,5.3,3.6,15.2,53.45,60.9,36.9,29.9,25.8,21.1,15.85,0.4,1.6,0,0.75,67.3,0.7,263421.35,260634.45,0.3,2.45,2784.15,1.85,0,1.85,19470.3,46273.35,19299.45,0,0.15,170.7,46021.65,0.05,0.65,251,0,0,19470.3,0,0,46273.35,4334.25,10365.7,0.85,1.65,50452.2,0.25
9,80,0.15,0.04,0.08,0,0,0,0,0.15,0,0,0.1,0.05,0,0,0,90.35,34.25,124.6,19.35,0,0.5,0.5,0.25,0.2,0.05,0,0.15,0.1,0.35,0.15,0,0.05,0.15,0.1,0.1,0.1,10.25,37.95,42.15,26,20.7,17.95,14.7,11,3.95,14.6,15.7,9.75,10.1,6.15,4.8,3.45,14.2,52.55,57.85,35.75,30.8,24.1,19.5,14.45,0.15,1.05,0,0.35,70.2,0.3,263431.15,260644.25,0.3,1.55,2785.05,1.35,0,1.35,19522.2,46298.6,19351.35,0,0.1,170.75,46046.9,0.05,0.4,251.25,0,0,19522.2,0,0,46298.6,4347.35,10377.25,0.65,1.25,50469.9,0.15
10,80,0.05,NaN,NaN,0,0.05,0,0,0.05,0,0,0,0.05,0,0,0,91.5,32,123.5,20.35,0.05,0.2,0.25,0.1,0.1,0,0,0.1,0,0.2,0.05,0,0.1,0.1,0,0,0.05,10.35,38.9,42.25,24.6,21.15,18.85,15.65,11.25,4,13.15,14.85,9.45,7.3,6.2,4.85,4.2,14.35,52.05,57.1,34.05,28.45,25.05,20.5,15.45,0.3,1,0,0.2,72.35,0.2,263438.8,260652.15,0.05,0.85,2785.75,0.6,0,0.6,19578,46321.65,19407.1,0,0.15,170.75,46070.05,0,0.15,251.45,0,0,19578,0,0,46321.65,4362.05,10390.25,0.3,0.6,50487.55,0.1
11,80,0.15,NaN,NaN,0,0.1,0,0,0.15,0,0,0.1,0.05,0,0,0,94.65,33.1,127.75,20.1,0,0.15,0.15,0,0,0,0,0,0,0.1,0.05,0,0.05,0.1,0,0,0,11.1,42.75,40.8,25.1,23.6,18.85,15.7,11.4,3.85,14.15,15.1,9.1,7.8,6.15,6.25,3.8,14.95,56.9,55.9,34.2,31.4,25,21.95,15.2,0.2,0.3,0,0.1,65.15,0.05,263453.65,260667.25,0,0.75,2785.65,0.5,0,0.5,19635.9,46347.8,19465,0,0.15,170.75,46096.25,0,0.1,251.45,0,0,19635.9,0,0,46347.8,4376.1,10402.15,0.25,0.4,50505.05,0.05
