Week,Mean,LowerBound,UpperBound
0,0,0,0
1,198.6623,192.15,205.15
2,202.8515,194.8,210.55
3,201.863,197.3,206.15
4,199.3064,192.6,205.65
5,199.8455,194.5,205.35
6,207.7829,203.95,211.5
7,204.8306,201.2,208.65
8,189.8671,183.95,195.3
9,192.9793,185.25,200.9
10,192.2285,184.75,199.85
11,200.6245,194.35,205.95
12,192.3625,185.65,198.85
13,191.3767,187.55,194.6
14,192.588,186.2,199.2
15,174.9938,171.1,179.05
16,181.1408,177.4,184.7
17,179.4318,175.5,183.7
18,192.1026,187.7,196.65
19,183.7998,178.65,188.2
20,186.4047,180.55,192.3
21,185.329,180.55,190
22,181.4693,176.85,185.85
23,176.6567,172.05,181.05
24,177.5677,169.7,184.9
25,178.384,172.6,184.45
26,174.8892,168.85,180.9
27,172.0423,165.5,178.2
28,168.2231,162.15,174.45
29,170.4231,166.15,175.2
30,170.0251,165.5,174.65
31,163.9113,158,171.7
32,164.7457,161.85,168.3
33,163.2941,158.65,167.65
34,166.4828,161.4,171.25
35,163.5002,159.85,167.1
36,164.6493,160.3,168.55
37,163.3618,156.75,169.65
38,164.5813,161.45,167.85
39,156.89,151.95,161.5
40,157.0437,153.3,161
41,154.0769,148.55,159.5
42,152.3569,147.65,157.1
43,156.9786,151.85,162.8
44,161.3491,156.6,165.1
45,163.0564,156.3,169.5
46,151.6741,147.75,155.35
47,149.9774,146.85,152.9
48,157.8367,152.3,162.9
49,162.0372,156.55,167.1
50,153.6784,149.3,157.9
51,143.8666,140.75,146.6
52,146.4309,141.35,152.05
53,149.2343,144.7,155.65
54,145.2156,137.2,152.35
55,146.1185,141.8,150.3
56,145.7042,141.8,149
57,146.9718,139.95,154.35
58,137.5277,132.15,142.7
59,140.6317,136.45,145
60,137.4744,132.7,142.05
61,141.0271,137.7,144.9
62,142.9913,136.9,149.25
63,143.3923,138.9,147.35
64,144.9564,140.4,149
65,144.3744,138.55,150.4
66,138.0456,133.15,144
67,144.1542,136.4,151.25
68,140.3786,133.05,148.45
69,138.3603,134.65,142.5
70,130.8543,125.85,135.55
71,131.9863,127.55,137
72,135.2635,131.9,138.6
73,123.9891,119.7,127.9
74,132.6937,128.75,137.2
75,135.0676,129.25,141.15
76,130.7037,125.95,135.45
77,128.6557,125.4,132.35
78,131.4009,128.3,135
79,125.7154,122.65,129.65
80,128.5009,123.75,132.9
81,123.7164,119.3,127.9
82,123.0855,117.9,128.1
83,125.2968,120.1,130.8
84,125.7073,121.95,129.65
85,123.0557,115.65,129.95
