Week,Mean,LowerBound,UpperBound
0,0,0,0
1,1.6946,1.45,1.9
2,0.3001,0.1,0.5
3,0.2948,0.1,0.55
4,0.153,0,0.3
5,0,0,0
6,0.0969,0,0.25
7,0.1508,0,0.4
8,0.1465,0,0.4
9,0.3419,0.15,0.55
10,0.2987,0.1,0.5
11,0,0,0
12,0.191,0.05,0.35
13,0.1031,0,0.25
14,0.4442,0.15,0.8
15,0.2043,0.05,0.35
16,0.0941,0,0.2
17,0.0941,0,0.2
18,0.1942,0.05,0.35
19,0.2,0.05,0.4
20,0.1457,0,0.3
21,0.1531,0,0.35
22,0.1497,0,0.3
23,0.5,0.2,0.8
24,0.0542,0,0.15
25,0.4482,0.1,0.8
26,0.1058,0,0.25
27,0.1426,0,0.3
28,0.4389,0.2,0.65
29,0.5785,0.1,1.2
30,0.2823,0,0.6
31,0.3467,0.05,0.65
32,0.3512,0.1,0.55
33,0.5023,0.2,0.8
34,0.796,0.5,1.1
35,0.459,0.1,0.9
36,0.2495,0.05,0.45
37,0,0,0
38,0.0953,0,0.25
39,0,0,0
40,0.0953,0,0.25
41,0.4566,0.15,0.75
42,0.1572,0.05,0.3
43,0.0495999999999999,0,0.15
44,0.0542,0,0.15
45,0.1503,0,0.35
46,0.0941,0,0.2
47,0.3091,0.05,0.6
48,0.1504,0.05,0.3
49,0.0945999999999999,0,0.3
50,0.1497,0,0.3
51,0.2528,0.05,0.4
52,0,0,0
53,0.0941,0,0.2
54,0.5606,0.3,0.85
55,0.3093,0,0.75
56,0.103,0,0.25
57,0,0,0
58,0,0,0
59,0.2533,0,0.55
60,0.206,0,0.5
61,0.103,0,0.25
62,0,0,0
63,0,0,0
64,0,0,0
65,0.103,0,0.25
66,0.1058,0,0.25
67,0.103,0,0.25
68,0.0492,0,0.15
69,0.2544,0.1,0.45
70,0.0542,0,0.15
71,0.1975,0.05,0.4
72,0,0,0
73,0,0,0
74,0,0,0
75,0,0,0
76,0,0,0
77,0,0,0
78,0,0,0
79,0,0,0
80,0,0,0
81,0,0,0
82,0,0,0
83,0,0,0
84,0,0,0
85,0,0,0
