Week,Mean,LowerBound,UpperBound
0,0,0,0
1,0.7448,0.55,0.95
2,0.1012,0,0.25
3,0.4481,0.2,0.7
4,0.3626,0.1,0.6
5,0.3943,0.15,0.7
6,0.658,0.3,1.05
7,0.6521,0.25,1.05
8,0.5555,0.3,0.8
9,0.4526,0.1,0.9
10,0.7549,0.35,1.2
11,0.3921,0.1,0.75
12,0.1974,0.05,0.35
13,0.796,0.35,1.35
14,1.537,0.9,2.25
15,0.7988,0.45,1.25
16,0.9056,0.4,1.5
17,1.2361,0.7,1.9
18,1.2873,0.8,1.8
19,1.7471,1,2.8
20,1.6943,0.9,2.55
21,1.0989,0.7,1.55
22,1.1842,0.5,2.05
23,1.2523,0.55,2.15
24,1.2969,0.7,2.05
25,1.0704,0.45,1.8
26,1.3323,0.75,1.95
27,1.343,0.65,2.3
28,1.1879,0.55,1.9
29,1.2806,0.65,1.9
30,1.5233,0.85,2.2
31,1.2947,0.6,1.95
32,1.5165,1,2.05
33,1.9663,1.2,2.7
34,1.5207,0.85,2.25
35,1.5543,1,2.25
36,1.0029,0.55,1.55
37,1.7684,0.9,2.8
38,2.077,1,3.15
39,1.1746,0.55,1.9
40,1.1334,0.6,1.75
41,1.6073,0.9,2.5
42,1.4974,0.85,2.25
43,0.5026,0.15,1
44,0.3522,0.15,0.6
45,0.4548,0.15,0.85
46,0.352,0.15,0.6
47,0.8508,0.3,1.5
48,0.71,0.35,1.1
49,0.4899,0,1.05
50,1.0484,0.45,1.7
51,0.6086,0.3,0.9
52,0.7022,0.35,1.1
53,0.5575,0.25,0.95
54,0.5036,0.25,0.9
55,0.6028,0.35,0.9
56,0.4511,0.15,0.95
57,0.5983,0.25,1.05
58,0.4496,0.2,0.7
59,0.4804,0.15,0.85
60,0.6364,0.3,1
61,1.0342,0.45,1.65
62,0.8492,0.55,1.2
63,0.2529,0.05,0.45
64,1.2819,0.7,1.85
65,1.0351,0.4,1.75
66,1.0782,0.5,1.75
67,0.8317,0.45,1.25
68,1.0459,0.5,1.7
69,1.1876,0.65,1.85
70,0.702,0.25,1.25
71,0.6594,0.25,1.15
72,0.7034,0.3,1.15
73,0.9449,0.45,1.6
74,0.5474,0.2,1.1
75,0.6466,0.15,1.35
76,0.4446,0.15,0.9
77,0.4418,0.05,0.95
78,0.3478,0.15,0.6
79,0.7883,0.15,1.6
80,0.3007,0.05,0.6
81,0.2954,0,0.6
82,0.6915,0.2,1.3
83,0.2969,0.1,0.55
84,0.0497,0,0.15
85,0.1477,0,0.3
