Week,Mean,LowerBound,UpperBound
0,0,0,0
1,1.6959,1.5,1.9
2,2.4051,2.1,2.75
3,3.1604,2.55,3.9
4,4.0286,3.25,5
5,4.9272,3.95,6
6,6.1689,4.65,7.65
7,7.3869,5.55,9.25
8,8.6505,6.35,10.85
9,10.1586,7.5,12.9
10,11.4678,8.3,14.7
11,12.5642,9.05,15.9
12,13.2057,9.75,16.6
13,14.8506,11.15,18.6
14,17.785,14.1,21.4
15,19.5876,15.4,23.6
16,21.8822,17.55,26.1
17,24.8244,20.1,29.75
18,27.257,22,32.7
19,30.5531,24.75,36.75
20,33.8888,27.15,41.15
21,36.5746,29,44.6
22,39.6054,31.2,48.2
23,42.2962,32.65,51.85
24,45.0721,34.7,55.6
25,47.8226,37.7,59.15
26,50.454,40.1,62.6
27,53.1493,42.55,65.15
28,55.8882,45.45,67.9
29,58.6651,47.5,71.6
30,61.6755,49.75,75.55
31,64.8513,51.8,79.3
32,67.5228,53.75,82.55
33,71.5029,57.35,86.55
34,74.8762,60.05,90.45
35,78.0447,62.65,94.6
36,80.5772,64.35,97.55
37,84.0732,67.85,100.55
38,87.4869,70.7,104.6
39,90.1232,72.95,107.65
40,93.1577,75.9,110.85
41,96.6862,78.3,115
42,99.4245,80.8,118.65
43,100.8366,81.4,120.65
44,101.9996,82.55,122.15
45,103.0597,83.15,123.45
46,104.2615,83.7,124.85
47,105.7155,85.25,126.7
48,107.0273,86.15,128.45
49,108.4633,87.25,130.6
50,110.0005,87.9,132.85
51,111.0075,89.05,134.35
52,112.2145,90.2,135.9
53,113.5731,91.25,137.35
54,114.57,92.1,138.5
55,116.1043,93.45,140.25
56,117.3411,93.8,141.4
57,118.5411,94.95,143.2
58,119.5758,95.85,144.45
59,120.8422,96.8,145.65
60,122.1636,97.9,147.7
61,123.9907,99.55,149.25
62,125.6832,101.05,150.8
63,127.1786,102.75,152.55
64,129.3514,103.95,154.75
65,131.2381,105.65,156.15
66,134.0713,108.75,158.2
67,136.1562,110.15,161
68,138.6557,112.5,163.3
69,141.1323,114.45,165.75
70,142.6368,115.95,167.2
71,144.2814,117.7,169.55
72,145.5888,119.45,172.15
73,147.2773,121.85,173.2
74,148.3792,122.8,174.2
75,149.8665,123.7,175.9
76,151.0072,125.25,176.45
77,151.993,125.9,178.15
78,152.9317,126.95,179.1
79,154.1632,127.85,181
80,155.1058,128.6,182.55
81,155.7988,129.25,183.3
82,156.9831,129.95,184.45
83,157.4277,130.2,184.95
84,157.6748,130.25,185.3
85,158.1676,130.4,186.15
