Week,Mean,LowerBound,UpperBound
0,0,0,0
1,1.7441,1.55,1.95
2,2.5883,2.35,2.85
3,3.3464,3.05,3.65
4,4.1404,3.8,4.5
5,5.086,4.55,5.65
6,6.6727,6,7.45
7,7.5707,6.75,8.45
8,9.2705,8.5,10.1
9,10.3038,9.35,11.45
10,11.4135,10.1,12.85
11,12.155,10.55,14.05
12,12.3059,10.65,14.25
13,13.9163,12.2,15.85
14,16.1021,14.4,18.05
15,17.0449,15.45,19
16,17.7903,16.2,19.7
17,19.1321,17.5,21.1
18,20.218,18.35,22.5
19,21.0072,19.05,23.4
20,21.4477,19.2,24.15
21,22.7847,20.35,25.7
22,24.3871,21.95,27.25
23,27.4374,24.85,30.55
24,28.7826,26.2,31.8
25,31.084,28.15,34.55
26,32.4338,29.4,36.15
27,34.8722,31.65,38.75
28,37.1382,34,41.05
29,40.3364,37.2,44.4
30,41.7191,38.55,46
31,43.7207,40.35,48.25
32,46.0322,42.55,50.35
33,50.205,46.4,54.5
34,53.8302,49.85,58.55
35,56.0883,51.95,60.8
36,58.9357,54.75,63.5
37,61.3486,56.75,65.9
38,63.1523,58.75,67.6
39,64.3704,59.65,69.05
40,65.9628,60.75,71.05
41,66.7975,61.45,71.95
42,68.6453,63.2,73.85
43,70.1928,64.25,75.75
44,70.8929,64.7,76.6
45,71.6339,65.15,77.75
46,72.8876,66.35,79.15
47,74.3357,67.55,80.95
48,75.4982,68.75,82.25
49,76.3931,69.45,83.3
50,77.3444,70.1,84.9
51,79.0045,71.65,87.5
52,80.4616,72.55,89.8
53,83.0702,74.6,92.4
54,86.0599,77.05,97.15
55,90.4444,80.55,102.3
56,93.1051,82.65,105.9
57,95.2746,84.3,108.2
58,98.4663,87.3,112.25
59,102.077,90.5,117.3
60,105.3491,92.95,122.6
61,109.2171,95.9,127.15
62,114.2948,100.35,133.75
63,118.2497,103.65,138.05
64,121.6857,105.95,143.4
65,126.4164,110.05,148.8
66,130.9356,113.9,154.25
67,134.0436,116.65,158.05
68,139.0211,120.5,164.9
69,144.1427,125.05,170.9
70,148.3118,128,176.6
71,152.0032,131.65,180.55
72,154.8393,134.05,184.3
73,158.0705,136.8,187.9
74,161.8602,140.1,191.75
75,164.6119,142.1,194.4
76,167.6884,144.95,197.7
77,170.6636,147.6,200.5
78,173.245,149.15,204
79,175.7058,150.8,207.9
80,178.8533,153.2,212
81,181.9465,155.75,216.55
82,185.5455,159.55,220.35
83,187.9469,162.1,222.5
84,190.7927,164.2,224.8
85,194.0875,167.8,227.3
