Week,Mean,LowerBound,UpperBound
0,0,0,0
1,92.662,89.35,95.85
2,96.7717,92.75,100.6
3,94.891,91.4,99.05
4,97.3317,93.9,100.7
5,92.3265,88.95,95.85
6,95.6553,91.35,100.1
7,91.6202,88.3,94.65
8,90.736,86.85,94.75
9,91.0141,86.4,95.2
10,93.0674,88.35,97.35
11,94.7697,91.55,98.1
12,96.42,93.25,99.65
13,87.243,83.5,91.3
14,94.3103,90.7,97.6
15,93.1473,88.75,98.15
16,93.3799,90.1,96.75
17,95.3013,91.25,99.1
18,92.2832,88.8,95.9
19,93.046,89.6,96.7
20,94.1214,90.35,98.15
21,92.1362,87.9,96.1
22,96.092,91.7,100.1
23,92.7406,87.65,97.9
24,93.9422,90,98.25
25,89.9998,86.75,93.5
26,94.7041,91.2,98.4
27,94.7166,91.05,98.2
28,91.8349,87.6,95.8
29,94.3676,90.3,98.75
30,88.0111,84.6,91.15
31,91.3593,87.95,95.2
32,94.7152,90.4,99.2
33,96.1925,91.3,101.1
34,91.1358,87.3,95.25
35,87.6174,83.05,91.6
36,93.4369,88.8,98
37,93.3642,89.55,97.2
38,95.3714,91.15,100.1
39,93.9819,88.9,98
40,93.1422,89.15,97.6
41,94.406,89.8,99.4
42,94.7118,88.85,99.6
43,90.3103,86.6,94.65
44,96.8631,91.6,102.1
45,95.5343,92.2,98.65
46,93.3836,89.65,97.5
47,90.8525,86.55,95.95
48,92.2586,89.25,95.5
49,94.1913,89.75,99.2
50,93.3568,89.5,97.15
51,94.2147,91.15,96.85
52,95.849,91.55,100.25
53,94.2449,89.95,98.95
54,89.5812,87.25,91.85
55,89.7728,85.9,93.75
56,91.8913,88.65,95.45
57,92.2205,86.85,98.1
58,87.37,83.55,90.75
59,89.1234,84.85,92.9
60,90.8875,87.15,95.1
61,88.2131,84.45,92.1
62,88.5812,84.75,92.2
63,92.7164,89.5,96.65
64,92.3527,89.1,96.25
65,92.4341,88.35,97.05
66,91.1504,84.15,98.15
67,89.0444,84.25,93.35
68,92.1914,88.45,96.25
69,88.3275,84.45,91.75
70,87.0067,83.15,91.3
71,84.682,80,89.95
72,90.9412,86.6,95.4
73,93.3017,90.15,96.4
74,91.6192,88.05,95.85
75,92.3337,88.75,96.35
76,93.3482,89.9,96.8
77,91.053,87.05,95.35
78,92.5244,88.15,97.1
79,92.7043,88.7,96.45
80,92.8811,88.4,97.25
81,89.1584,86,92.5
82,90.6197,87.1,94.75
83,88.7421,85.05,92.25
84,87.9013,83.65,91.75
85,86.8846,83,90.35
