Week,Mean,LowerBound,UpperBound
0,0,0,0
1,381.4857,372.8,390.8
2,377.7819,367.4,387.25
3,378.8008,368.55,388.05
4,379.1188,370.9,387.3
5,380.5554,373.05,388.85
6,369.944,363,376.55
7,372.7865,363,382.3
8,372.1617,364.1,380.4
9,380.3945,372.3,389.6
10,371.0976,360.7,379.6
11,367.9374,360.75,374.2
12,366.5373,355.45,376.85
13,363.9905,351.6,375.55
14,369.9366,361.45,378.6
15,368.9355,360.8,376.4
16,366.9337,356.1,377.9
17,359.462,349.6,369.45
18,360.7768,354.05,368.3
19,363.7454,356.4,372.3
20,360.2153,354.4,366.85
21,361.1077,354,366.85
22,356.0205,348.65,362.35
23,358.7768,350.1,368.4
24,360.3516,355,366.05
25,357.358,349.9,364.75
26,352.3897,345.05,360.25
27,351.6665,343.05,360.2
28,353.4098,345.65,360.65
29,352.5226,346.3,358.05
30,351.8321,344.7,359.65
31,343.2872,336.4,350.2
32,343.0239,336.35,349.65
33,344.8785,340.35,350.25
34,345.3155,337.8,352.75
35,344.5669,337.95,351.6
36,348.8152,340.6,357.25
37,348.343,341.7,355.6
38,341.818,335.8,348.1
39,340.1932,332.75,347.65
40,332.5497,325.55,339.15
41,336.3667,327.75,345.85
42,339.2904,330.1,348.15
43,342.2154,335.25,349.25
44,341.6953,333.3,349.85
45,346.3442,336.5,356.6
46,335.6053,329.8,341.95
47,338.2589,330.45,345.9
48,337.5382,331.45,344
49,339.0615,328.9,349.6
50,338.3387,330.35,346.9
51,341.7979,333.5,349.85
52,335.8759,328.1,344
53,334.3603,326.7,341.15
54,327.8163,319.8,336.7
55,337.6204,330.25,345.1
56,335.5777,332.3,338.95
57,331.4463,324.2,339.55
58,324.4972,316.65,332.1
59,330.7126,323.45,337.6
60,328.1242,322.75,333.15
61,317.5496,310.85,324.85
62,324.4094,316.15,331.4
63,319.5993,312.65,326.65
64,327.4893,315.9,340.5
65,325.7446,319.3,333.35
66,322.6742,315.55,329
67,325.1874,318,332.7
68,321.2932,312.7,329.8
69,323.9327,315.9,332.45
70,318.4917,311.05,325.95
71,315.5968,310.35,321.35
72,309.4833,303.4,317.25
73,313.4916,305.85,321.6
74,305.1666,298.4,311.8
75,312.6693,305.8,320.25
76,312.0601,305.35,318.35
77,311.7281,306,317.75
78,317.4944,309,325.45
79,310.9286,301.65,319.9
80,312.4089,304.35,320.45
81,304.198,298.85,310.1
82,305.5428,298.1,313.5
83,306.5958,301.3,311.65
84,301.3352,292.4,310.65
85,300.1094,290.8,308.4
