Week,Mean,LowerBound,UpperBound
0,0,0,0
1,0.655,0.3,1.05
2,0.5403,0.25,0.9
3,0.4408,0.15,0.8
4,0.438,0.2,0.75
5,0.5986,0.25,1.05
6,0.7771,0.2,1.5
7,0.7827,0.35,1.3
8,0.9841,0.55,1.45
9,0.7835,0.3,1.45
10,0.6962,0.35,1.05
11,0.3967,0.15,0.7
12,0.9269,0.3,1.7
13,1.3604,0.45,2.4
14,1.4899,0.75,2.3
15,1.4774,0.8,2.3
16,1.323,0.8,2
17,1.27,0.6,2.1
18,1.0483,0.35,1.9
19,0.9812,0.45,1.65
20,0.688,0.2,1.5
21,1.0122,0.35,2
22,1.1774,0.4,2.15
23,1.004,0.45,1.6
24,1.167,0.7,1.75
25,1.5841,0.95,2.4
26,1.4067,0.95,2
27,1.4291,0.85,2.25
28,1.6546,0.95,2.45
29,1.4508,0.9,2
30,1.5859,0.95,2.35
31,1.9489,1.35,2.6
32,1.2501,0.75,1.9
33,1.7458,1.05,2.5
34,1.4252,0.8,2.15
35,1.5659,0.9,2.3
36,1.6903,1.25,2.15
37,1.8706,1.25,2.65
38,1.0884,0.7,1.6
39,1.4499,0.9,1.95
40,1.087,0.75,1.45
41,1.4559,0.85,2.2
42,1.0935,0.6,1.55
43,0.6486,0.4,0.95
44,0.7619,0.3,1.35
45,0.8727,0.5,1.3
46,0.6539,0.25,1.1
47,0.4525,0.25,0.75
48,0.8134,0.3,1.4
49,1.025,0.45,1.65
50,0.713,0.3,1.2
51,0.8259,0.4,1.35
52,0.7208,0.35,1.1
53,0.6964,0.35,1.1
54,0.8246,0.35,1.4
55,0.8567,0.4,1.4
56,0.7548,0.35,1.2
57,0.8945,0.45,1.5
58,0.8186,0.35,1.5
59,0.8626,0.35,1.45
60,0.961,0.5,1.4
61,1.1241,0.6,1.6
62,0.9687,0.45,1.55
63,1.7863,1.15,2.45
64,1.2313,0.8,1.7
65,1.9613,1.35,2.55
66,1.7541,1.1,2.4
67,1.4925,0.85,2.2
68,1.9561,1.05,2.85
69,1.4092,0.85,1.9
70,1.3689,0.75,2
71,0.944,0.5,1.45
72,1.0916,0.45,1.8
73,0.8872,0.5,1.3
74,0.8393,0.5,1.2
75,0.889,0.45,1.35
76,0.8285,0.4,1.3
77,0.7035,0.25,1.25
78,0.898,0.3,1.55
79,0.4004,0.15,0.7
80,0.342,0.15,0.5
81,0.8762,0.35,1.5
82,1.2248,0.45,2.1
83,0.8753,0.35,1.55
84,0.6755,0.3,1.15
85,0.543,0.15,1.05
