Week,Mean,LowerBound,UpperBound
0,0,0,0
1,263.385,257.85,269.3
2,280.2403,273.65,286.95
3,258.7772,251.75,266.9
4,273.6156,267.4,280.45
5,131.8507,124.65,139.15
6,128.3628,123.1,134.3
7,124.493,119.15,129.3
8,125.0414,122.55,127.7
9,129.1573,125.4,133.45
10,122.1979,118.25,125.85
11,126.5742,123.35,129.75
12,128.1441,122.95,133.45
13,125.3545,122.55,128.7
14,122.0978,118.85,125.85
15,126.8174,123.65,129.55
16,120.5212,115.3,126
17,127.7444,124.3,131.25
18,126.3706,122.7,130.2
19,128.8398,125.85,131.3
20,133.6738,128.55,138.05
21,126.6266,123.55,129.3
22,121.9064,118.75,125.5
23,125.3985,120.5,130.5
24,129.4046,127.3,131.3
25,124.0991,121.7,126.5
26,121.7674,119.7,124.2
27,122.8328,120.6,124.9
28,128.2281,122.4,133.05
29,117.0501,111.2,122.55
30,119.7506,115.4,124.2
31,128.5486,122.4,134.95
32,128.5779,121.8,135.85
33,126.8019,123.55,129.75
34,121.6363,119,124.3
35,124.8972,120.95,128.4
36,127.0896,124.55,129.3
37,125.1049,120.6,129.1
38,131.3171,127.7,135.2
39,127.5893,125.25,129.95
40,127.7161,124.4,130.75
41,124.7999,120.2,129.25
42,121.8939,117.05,126.35
43,123.6545,118.8,128.35
44,121.7787,116.95,126.7
45,126.2412,121.2,131.9
46,126.0874,122.65,129.95
47,122.0038,119.65,124.1
48,124.056,120,128.3
49,123.7131,117,130.05
50,113.6838,105.9,120.45
51,125.182,119.55,131.15
52,130.8586,125.85,137.85
53,131.3066,127.7,134.1
54,119.9124,115.4,124.7
55,121.2155,117.05,126.1
56,123.8272,120.15,127.9
57,129.5756,124.05,134.85
58,119.8525,116.2,123.8
59,118.5851,114.65,122.9
60,119.8404,115.35,124.5
61,130.1466,124.65,135.45
62,116.9399,111.65,121.75
63,118.1197,109.25,126.55
64,123.3743,117.4,129.35
65,127.2113,124.65,129.65
66,128.4401,125.1,132
67,119.4445,115.9,122.9
68,125.1062,122.4,127.7
69,127.5824,124.3,132.05
70,121.6394,118.1,124.9
71,124.7716,121.55,128.1
72,130.0959,124.55,136.25
73,121.048,115.95,126.8
74,120.6258,116.15,124.4
75,123.5065,120.3,127.1
76,123.6918,119.9,127.3
77,124.1095,117.15,130.95
78,117.6206,112.25,122.5
79,121.8731,116.7,127.25
80,116.9195,109.65,123.95
81,125.8666,121.45,130.2
82,114.7039,109.7,119.55
83,121.2598,117.6,125.6
84,112.678,106.35,119.25
85,119.392,115.65,123.1
