Week,Mean,LowerBound,UpperBound
0,0,0,0
1,0.6095,0.35,0.9
2,0.3549,0.15,0.55
3,0.2025,0.05,0.4
4,0,0,0
5,0.5403,0.3,0.75
6,0.0939,0,0.25
7,0.5491,0.3,0.85
8,0.1548,0,0.3
9,0.2029,0.05,0.4
10,0,0,0
11,0,0,0
12,0.7027,0.4,1.05
13,0.445,0.15,0.75
14,0,0,0
15,0.2438,0,0.55
16,0,0,0
17,0.1052,0,0.25
18,0,0,0
19,0,0,0
20,0.5095,0.05,1.05
21,0.5603,0.35,0.75
22,0.3018,0.1,0.5
23,0.2498,0.05,0.45
24,0.3495,0.15,0.55
25,0,0,0
26,0.1991,0.05,0.35
27,0.0495999999999999,0,0.15
28,0.0492,0,0.15
29,0.0492,0,0.15
30,0.0973,0,0.25
31,0.2493,0.1,0.45
32,0.3403,0.1,0.6
33,1.2958,1,1.6
34,0.7303,0.25,1.35
35,1.4079,0.5,2.4
36,0.7448,0.35,1.15
37,0.5524,0.35,0.75
38,0.5044,0.1,0.9
39,0.4418,0.2,0.8
40,0.2817,0,0.75
41,0.2964,0.1,0.5
42,0,0,0
43,0,0,0
44,0,0,0
45,0.1052,0,0.25
46,0.2489,0.05,0.45
47,0.0473,0,0.15
48,0,0,0
49,0,0,0
50,0.0939,0,0.25
51,0.0973,0,0.25
52,0.0973,0,0.25
53,0.0973,0,0.25
54,0.4865,0.15,0.85
55,0,0,0
56,0.0495999999999999,0,0.15
57,0.4994,0.25,0.75
58,0.2995,0.1,0.5
59,0.0939,0,0.25
60,0.4013,0.1,0.75
61,0.0473,0,0.15
62,0.3066,0,0.7
63,0,0,0
64,0.5678,0.2,0.95
65,0.6577,0.3,1.05
66,0.4626,0.15,0.75
67,0.0492,0,0.15
68,0.0973,0,0.25
69,0.1052,0,0.25
70,0,0,0
71,0,0,0
72,0,0,0
73,0,0,0
74,0,0,0
75,0,0,0
76,0,0,0
77,0,0,0
78,0,0,0
79,0,0,0
80,0,0,0
81,0,0,0
82,0,0,0
83,0,0,0
84,0,0,0
85,0,0,0
