Week,New Births,New Infections,infected_per_infectious,r_t,max(infectious_wks),new infect|hiv,new infect|vax1,new infect|vax2,new infect b,new infect h,new infect w,new infect a1,new infect a2,new infect a3,new infect a4,new infect a5,To Vax 1,To Vax 2,To Vax,To Vax1 plwh,To Aware (asym),To Aware (sym),To Aware,To aware|hiv,To Aware b|hiv,To Aware h|hiv,To Aware w|hiv,To Aware ls 40|hiv,To Aware ge 40|hiv,To_aware_b,To_aware_h,To_aware_w,To_aware_a1,To_aware_a2,To_aware_a3,To_aware_a4,To_aware_a5,To_vax1_b,To_vax1_h,To_vax1_w,To_vax1_a1,To_vax1_a2,To_vax1_a3,To_vax1_a4,To_vax1_a5,To_vax2_b,To_vax2_h,To_vax2_w,To_vax2_a1,To_vax2_a2,To_vax2_a3,To_vax2_a4,To_vax2_a5,To_vax_b,To_vax_h,To_vax_w,To_vax_a1,To_vax_a2,To_vax_a3,To_vax_a4,To_vax_a5,Asymp to Symp,Symp to Recover,Asymp to Recover,To on Treatment,To Death,To isolation,Alive MSM,Sus,Asymp,Symp,recovered,aware,aware_asym,aware_sym,vax_1,vax_2,vac1_sus,vac1_asy,vac1_sym,vac1_rec,vac2_sus,vac2_asy,vac2_sym,vac2_rec,vac1_b,vac1_h,vac1_w,vac2_b,vac2_h,vac2_w,vac1_hiv,vac2_hiv,on trt,on iso,hiv aware,pox + hiv aware
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263322,260544,0,5,2773,3,0,3,19563,45520,19393,0,0,170,45271,0,1,248,2332,7908,9323,5252,18077,22191,4340,10155,2,1,50306,0
1,80,0.95,0.16,0,0,0.55,0.05,0.1,0.65,0.3,0,0.3,0.2,0.25,0.15,0.05,93.85,173.65,267.5,18.7,0,1.6,1.6,0.8,0,0.8,0,0,0.8,0,1.6,0,0,0.8,0.8,0,0,10.4,40.6,42.85,27.55,21.2,18.3,15.65,11.15,16.05,77.85,79.75,44.45,35.55,38.05,29.6,26,26.45,118.45,122.6,72,56.75,56.35,45.25,37.15,0.45,3,0,0.75,72.9,1.4,263329.1,260549.45,0.5,3.45,2775.7,2.85,0,2.85,19479.7,45685.75,19309.65,0,0.1,169.95,45436.6,0.1,0.7,248.35,0,0,19479.7,0,0,45685.75,4317.95,10192.8,1.25,1.65,50323.05,0.65
2,80,0.35,0.08,0.08,0,0.15,0.1,0,0.35,0,0,0.1,0.1,0,0,0.15,98.5,179.45,277.95,21.35,0.1,0.45,0.55,0.3,0.25,0.05,0,0.15,0.15,0.35,0.2,0,0.1,0.2,0.2,0.05,0,10.35,42.85,45.3,27.05,22.9,18.85,17.1,12.6,23.95,72.55,82.95,48.85,43.6,37.15,24.5,25.35,34.3,115.4,128.25,75.9,66.5,56,41.6,37.95,0.6,1.8,0.05,0.4,66.6,0.75,263342.5,260562.85,0.2,2.25,2777.2,1.55,0,1.55,19395.25,45857,19225.05,0,0.2,170,45607.95,0,0.5,248.55,0,0,19395.25,0,0,45857,4299.4,10238.1,0.65,1.35,50340.25,0.5
3,80,0.65,0.21,0.18,0,0.2,0.05,0.15,0.4,0.25,0,0.25,0.25,0,0.15,0,91.15,161.7,252.85,19.4,0,0.65,0.65,0.25,0.1,0.15,0,0.2,0.05,0.4,0.25,0,0.2,0.2,0.05,0.1,0.1,10.2,39.1,41.85,26.35,21.15,18.1,15.1,10.45,20.95,68.95,71.8,39,36.35,31.1,34.6,20.65,31.15,108.05,113.65,65.35,57.5,49.2,49.7,31.1,0.5,1.15,0,0.75,64.15,0.45,263358.35,260577.25,0.35,2.6,2778.15,2.1,0,2.1,19321.7,46009.9,19151.45,0.05,0.1,170.1,45760.6,0.05,0.5,248.75,0,0,19321.7,0,0,46009.9,4283,10280.3,0.95,1.25,50358.9,0.75
4,80,0.25,NaN,NaN,0,0.15,0,0.05,0.15,0.1,0,0.15,0.05,0,0.05,0,99.65,169.55,269.2,21.55,0.05,0.4,0.45,0.15,0.15,0,0,0.1,0.05,0.4,0.05,0,0.1,0.15,0,0.15,0.05,11.1,43.55,45,28,23.8,19.95,16.3,11.6,22.85,78.15,68.55,42.45,40.95,38.25,28.1,19.8,33.95,121.7,113.55,70.45,64.75,58.2,44.4,31.4,0.35,0.95,0.05,0.4,70.3,0.3,263368.05,260587.25,0.2,2,2778.6,1.6,0,1.6,19247.8,46170.8,19077.5,0.05,0.1,170.15,45921.6,0.05,0.35,248.8,0,0,19247.8,0,0,46170.8,4269.4,10321.55,1,1.15,50376.35,0.55
5,80,0.4,0.07,0.1,0,0.25,0.1,0.05,0.35,0.05,0,0.15,0.15,0,0.05,0.05,95.1,32.4,127.5,19.9,0,0.4,0.4,0.25,0.25,0,0,0.2,0.05,0.25,0.15,0,0.2,0.15,0,0,0.05,11.6,39.85,43.65,26.25,24.95,17.55,15.1,11.25,3.65,12.85,15.9,9.8,7.25,6.45,5,3.9,15.25,52.7,59.55,36.05,32.2,24,20.1,15.15,0.5,1.6,0,0.6,69.95,0.85,263378.1,260595.1,0.1,2.9,2780,2.4,0,2.4,19306.25,46195.1,19135.85,0.05,0.2,170.15,45945.55,0.05,0.65,248.85,0,0,19306.25,0,0,46195.1,4285.3,10332.1,1.2,1.4,50392.6,0.75
6,80,0.25,0.06,0.11,0,0.15,0,0.2,0.25,0,0,0,0.05,0.05,0.15,0,94.95,37.45,132.4,20.15,0,0.5,0.5,0.25,0.25,0,0,0.2,0.05,0.4,0.1,0,0.2,0.15,0,0.1,0.05,10.9,41.5,42.55,25.9,23.3,18.8,16.3,10.65,3.95,16.3,17.2,10.25,8.75,6.5,6.5,5.45,14.85,57.8,59.75,36.15,32.05,25.3,22.8,16.1,0.2,1.25,0,0.15,67.25,0.5,263390.85,260607.95,0.15,1.85,2780.9,1.65,0,1.65,19359.3,46224.15,19188.9,0,0.15,170.25,45974.4,0.15,0.5,249.1,0,0,19359.3,0,0,46224.15,4297.8,10345.8,0.55,1.25,50410.2,0.65
7,80,1.55,0.37,0.44,0,0.7,0.05,0.25,1.45,0.1,0,0.4,0.35,0.3,0.3,0.2,92.45,31.6,124.05,19.55,0.05,0.2,0.25,0.15,0.15,0,0,0.1,0.05,0.25,0,0,0,0.1,0,0.15,0,11.8,39.6,41.05,25.2,22.8,19.15,15.1,10.2,3.7,13.55,14.35,9.65,7.9,6.05,5.2,2.8,15.5,53.15,55.4,34.85,30.7,25.2,20.3,13,1.25,1.6,0,0.6,68.3,0.75,263402.55,260616.45,0.45,3.5,2782.15,2.3,0.05,2.25,19416.95,46247.7,19246.25,0.05,0.2,170.45,45997.5,0.15,0.6,249.45,0,0,19416.95,0,0,46247.7,4311.95,10355.9,0.75,1.4,50427.4,0.65
8,80,0.7,0.12,0.18,0,0.4,0.05,0.15,0.6,0.1,0,0.35,0.15,0,0.1,0.1,93.95,35.5,129.45,20.2,0.1,1.15,1.25,0.5,0.45,0.05,0,0.3,0.2,1.1,0.15,0,0.3,0.25,0.35,0.2,0.15,11.15,42.1,40.7,25.7,23.2,18.45,15.1,11.5,3.95,15.6,15.95,9.75,8.85,6.95,6.05,3.9,15.1,57.7,56.65,35.45,32.05,25.4,21.15,15.4,0.55,1.85,0.05,0.8,64.6,0.85,263417.95,260630.65,0.55,3.2,2783.55,2.75,0.05,2.7,19472.4,46274.25,19301.55,0,0.35,170.5,46023.65,0.1,0.65,249.85,0,0,19472.4,0,0,46274.25,4326.45,10368.3,1.15,1.55,50446.2,0.85
9,80,0.25,NaN,NaN,0,0.1,0.05,0,0.2,0.05,0,0.1,0.05,0.05,0,0.05,95.45,34,129.45,20.85,0.05,0.45,0.5,0.25,0.25,0,0,0.2,0.05,0.45,0.05,0,0.25,0.1,0,0.15,0,11.1,39.55,44.8,26.2,23.15,19.35,15.55,11.2,3.9,14.6,15.5,8.65,9.35,6.6,5.7,3.7,15,54.15,60.3,34.85,32.5,25.95,21.25,14.9,0.5,1.45,0.05,0.3,70,0.55,263427.95,260640.85,0.25,2.25,2784.6,1.8,0,1.8,19530.45,46300.1,19359.5,0,0.3,170.65,46049.5,0.05,0.4,250.15,0,0,19530.45,0,0,46300.1,4340.3,10381.25,0.55,1.3,50463.4,0.5
10,80,0.7,NaN,NaN,0,0.45,0.1,0.25,0.5,0.2,0,0.4,0.2,0,0.05,0.05,94.6,35.15,129.75,20.65,0.3,0.45,0.75,0.55,0.45,0.1,0,0.55,0,0.6,0.15,0,0.5,0.1,0.05,0.05,0.05,10.9,41.15,42.55,26.75,23.75,18.4,15.45,10.25,3.75,15.55,15.85,9.35,8.8,7.45,5.6,3.95,14.65,56.7,58.4,36.1,32.55,25.85,21.05,14.2,0.65,0.75,0.15,0.55,69.35,0.65,263438.6,260651.2,0.15,2.15,2785.1,1.65,0,1.65,19585.85,46326.85,19414.6,0,0.3,170.95,46076,0,0.55,250.3,0,0,19585.85,0,0,46326.85,4356.9,10392.25,0.65,1.45,50482.15,0.75
11,80,0.2,NaN,NaN,0,0.05,0,0,0.15,0.05,0,0,0.05,0,0.05,0.1,95.95,32.95,128.9,20.2,0.05,0.3,0.35,0.15,0.1,0.05,0,0.1,0.05,0.25,0.1,0,0.15,0.1,0,0.05,0.05,11.85,43.75,40.35,28.35,23.4,19.1,13.9,11.2,3.05,14.95,14.95,9.2,8.35,6.55,4.65,4.2,14.9,58.7,55.3,37.55,31.75,25.65,18.55,15.4,0.2,1,0.05,0.2,67.9,0.35,263450.7,260663.55,0.1,1.35,2785.7,1.15,0,1.15,19646.1,46351.1,19474.9,0,0.25,170.95,46100.25,0,0.25,250.6,0,0,19646.1,0,0,46351.1,4371.9,10404.55,0.45,1.1,50500.8,0.5
12,80,0.35,0.1,0.09,0,0.2,0.05,0.1,0.35,0,0,0.05,0.1,0.15,0,0.05,96.85,35.6,132.45,20.55,0.1,0.2,0.3,0.2,0.15,0.05,0,0.05,0.15,0.2,0.1,0,0.1,0.05,0.1,0.05,0,9.75,41.05,46.05,27.15,22.65,20.3,15,11.75,4.65,16.85,14.1,9.25,8.9,6.85,6.3,4.3,14.4,57.9,60.15,36.4,31.55,27.15,21.3,16.05,0.4,1.2,0,0.8,69.8,0.7,263460.9,260672.1,0.05,2.55,2786.2,2.25,0,2.25,19703.6,46378.4,19532.2,0,0.35,171.05,46127.15,0.05,0.35,250.85,0,0,19703.6,0,0,46378.4,4385.6,10415.85,1,1.25,50517.85,0.65
13,80,0.3,0.08,0.06,0,0.1,0.05,0.05,0.3,0,0,0.05,0.15,0.05,0,0.05,95.25,33.15,128.4,19.8,0,0.25,0.25,0.1,0.1,0,0,0.1,0,0.25,0,0,0.05,0.05,0,0,0.15,10.6,43.45,41.2,27.65,21.25,19.05,17.05,10.25,3.6,14.95,14.6,9.5,7.65,7.25,5.1,3.65,14.2,58.4,55.8,37.15,28.9,26.3,22.15,13.9,0.3,1.95,0,0.55,66.2,1.25,263474.7,260683.95,0.05,2.9,2787.8,2.55,0,2.55,19762.1,46401.85,19590.65,0,0.3,171.15,46150.25,0.05,0.5,251.05,0,0,19762.1,0,0,46401.85,4400.1,10427.5,0.9,1.95,50535.85,0.75
14,80,0.2,0.06,0.15,0,0,0.05,0,0.15,0.05,0,0.05,0.1,0,0,0.05,98.45,32.7,131.15,22.2,0,0.35,0.35,0.05,0.05,0,0,0.05,0,0.35,0,0,0.05,0.15,0.1,0,0.05,12.3,41.25,44.9,28.9,21.95,20.3,16.55,10.75,3.65,14.1,14.95,8.85,8.1,5.9,5.75,4.1,15.95,55.35,59.85,37.75,30.05,26.2,22.3,14.85,0.15,1.35,0,0.35,68.3,0.05,263486.4,260695.7,0.1,1.7,2788.9,1.55,0,1.55,19823.6,46425.75,19652.15,0.05,0.25,171.15,46174.15,0,0.35,251.25,0,0,19823.6,0,0,46425.75,4416.8,10439,0.6,1.25,50555.25,0.55
15,80,0.1,0.03,0.05,0,0.1,0,0.1,0.1,0,0,0,0,0.1,0,0,94.85,33,127.85,21.05,0,0.15,0.15,0.05,0.05,0,0,0.05,0,0.15,0,0,0,0.15,0,0,0,10.3,40.8,43.75,27.1,21.85,19.35,15.55,11,3.75,15.4,13.85,10.15,7.3,6.6,4.8,4.15,14.05,56.2,57.6,37.25,29.15,25.95,20.35,15.15,0.1,0.9,0,0.35,67.85,0.45,263498.55,260707.15,0.1,1.9,2789.4,1.8,0,1.8,19882.3,46448.95,19710.75,0,0.25,171.3,46197.05,0.1,0.4,251.4,0,0,19882.3,0,0,46448.95,4433.5,10449.75,0.6,1.3,50574.5,0.55
16,80,0.45,0.23,0.16,0,0.25,0.05,0.15,0.45,0,0,0.1,0.05,0.15,0.1,0.05,94.8,33.2,128,20.1,0,0.05,0.05,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0.05,12.05,40.55,42.2,26.55,22.25,19.65,15.8,10.55,3.7,14.8,14.7,8.45,7.95,7.6,4.95,4.25,15.75,55.35,56.9,35,30.2,27.25,20.75,14.8,0.35,1.35,0,0.45,68,0.3,263510.55,260717.95,0.2,1.9,2790.5,1.55,0,1.55,19940.25,46474.05,19768.7,0.05,0.25,171.25,46221.7,0.15,0.4,251.8,0,0,19940.25,0,0,46474.05,4447.45,10462.8,0.55,1.1,50592.25,0.25
17,80,0.2,NaN,NaN,0,0.1,0.1,0.1,0.2,0,0,0,0.1,0,0.1,0,91.9,34.1,126,19.65,0,0.35,0.35,0.2,0.2,0,0,0.05,0.15,0.35,0,0,0.1,0.05,0.1,0.1,0,8.95,41.15,41.8,25,19.6,19.35,16.2,11.75,3.55,15.35,15.2,9.75,7.35,6.35,6.4,4.25,12.5,56.5,57,34.75,26.95,25.7,22.6,16,0.2,0.65,0,0.4,75.85,0.45,263514.7,260722.1,0.2,1.45,2790.95,1.25,0,1.25,19993.4,46498.8,19821.85,0.05,0.2,171.3,46246.35,0.15,0.45,251.85,0,0,19993.4,0,0,46498.8,4461.4,10474.4,0.6,1.1,50610.9,0.2
18,80,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,88.85,34.85,123.7,20.2,0,0.15,0.15,0,0,0,0,0,0,0.15,0,0,0,0.05,0,0.1,0,10.5,38,40.35,24.7,21.2,17,14.75,11.2,4.4,15.2,15.25,10.1,7.05,5.9,6.95,4.7,14.9,53.2,55.6,34.8,28.25,22.9,21.7,15.9,0.15,0.8,0,0.1,71.4,0.1,263523.3,260730.85,0.05,0.8,2791.6,0.65,0,0.65,20042.95,46523.9,19871.45,0.05,0.05,171.4,46271.45,0,0.4,252.05,0,0,20042.95,0,0,46523.9,4475.75,10486.2,0.3,0.6,50628.8,0.05
19,80,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,97.7,30.6,128.3,22.55,0,0.15,0.15,0.15,0.15,0,0,0,0.15,0.15,0,0,0,0,0.1,0.05,0,12.6,40.65,44.45,27.25,24.6,18.95,14.9,12,4.5,12.6,13.5,9.3,6.1,5.1,5.8,4.3,17.1,53.25,57.95,36.55,30.7,24.05,20.7,16.3,0,0.35,0,0.1,75.3,0.2,263528,260735.85,0.05,0.45,2791.65,0.45,0,0.45,20106.2,46544.15,19934.7,0.05,0.05,171.4,46291.7,0,0.2,252.25,0,0,20106.2,0,0,46544.15,4492.75,10497.45,0.15,0.45,50645.2,0.2
