Week,New Births,New Infections,infected_per_infectious,r_t,max(infectious_wks),new infect|hiv,new infect|vax1,new infect|vax2,new infect b,new infect h,new infect w,new infect a1,new infect a2,new infect a3,new infect a4,new infect a5,To Vax 1,To Vax 2,To Vax,To Vax1 plwh,To Aware (asym),To Aware (sym),To Aware,To aware|hiv,To Aware b|hiv,To Aware h|hiv,To Aware w|hiv,To Aware ls 40|hiv,To Aware ge 40|hiv,To_aware_b,To_aware_h,To_aware_w,To_aware_a1,To_aware_a2,To_aware_a3,To_aware_a4,To_aware_a5,To_vax1_b,To_vax1_h,To_vax1_w,To_vax1_a1,To_vax1_a2,To_vax1_a3,To_vax1_a4,To_vax1_a5,To_vax2_b,To_vax2_h,To_vax2_w,To_vax2_a1,To_vax2_a2,To_vax2_a3,To_vax2_a4,To_vax2_a5,To_vax_b,To_vax_h,To_vax_w,To_vax_a1,To_vax_a2,To_vax_a3,To_vax_a4,To_vax_a5,Asymp to Symp,Symp to Recover,Asymp to Recover,To on Treatment,To Death,To isolation,Alive MSM,Sus,Asymp,Symp,recovered,aware,aware_asym,aware_sym,vax_1,vax_2,vac1_sus,vac1_asy,vac1_sym,vac1_rec,vac2_sus,vac2_asy,vac2_sym,vac2_rec,vac1_b,vac1_h,vac1_w,vac2_b,vac2_h,vac2_w,vac1_hiv,vac2_hiv,on trt,on iso,hiv aware,pox + hiv aware
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263322,260544,0,5,2773,3,0,3,19563,45520,19393,0,0,170,45271,0,1,248,2332,7908,9323,5252,18077,22191,4340,10155,2,1,50306,0
1,80,2,0.4,0,0,0,1,1,1,1,0,1,0,0,1,0,94,167,261,21,0,2,2,1,0,1,0,0,1,0,2,0,0,1,1,0,0,13,41,40,36,15,16,20,7,14,79,74,46,35,42,28,16,27,120,114,82,50,58,48,23,3,2,0,0,61,0,263341,260561,0,6,2774,3,0,3,19484,45676,19313,0,1,170,45427,0,2,247,0,0,19484,0,0,45676,4319,10190,0,0,50323,1
2,80,4,0.666666666666667,0.666666666666667,0,0,1,0,2,2,0,2,1,0,0,1,94,188,282,25,0,3,3,1,0,1,0,0,1,1,2,0,1,0,1,1,0,7,43,44,18,19,17,22,18,17,78,93,49,45,40,21,33,24,121,137,67,64,57,43,51,2,1,0,1,60,0,263361,260577,2,7,2775,5,0,5,19386,45854,19215,0,1,170,45604,1,2,247,0,0,19386,0,0,45854,4303,10237,1,0,50343,1
3,80,4,0.571428571428571,0.979591836734694,0,1,0,0,3,1,0,1,0,1,0,2,94,177,271,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,43,35,27,27,18,14,8,26,72,79,40,39,37,36,25,42,115,114,67,66,55,50,33,5,2,0,0,58,1,263383,260595,2,10,2776,4,0,4,19295,46029,19124,0,1,170,45779,0,2,248,0,0,19295,0,0,46029,4279,10294,1,1,50363,1
4,80,1,0.1,0.19,0,1,0,0,0,1,0,1,0,0,0,0,100,178,278,24,0,5,5,1,0,0,1,0,1,3,1,1,0,1,1,1,2,18,33,49,26,30,17,16,11,23,81,74,44,41,35,35,23,41,114,123,70,71,52,51,34,2,4,0,4,71,0,263392,260603,1,8,2780,5,0,5,19213,46198,19042,0,1,170,45948,0,1,249,0,0,19213,0,0,46198,4266,10337,4,1,50384,1
5,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,25,104,18,0,3,3,1,1,0,0,0,1,2,1,0,2,0,0,0,1,11,31,37,17,18,15,14,15,4,10,11,4,7,5,6,3,15,41,48,21,25,20,20,18,3,2,0,1,55,1,263417,260626,0,9,2782,6,0,6,19266,46214,19095,0,1,170,45964,0,1,249,0,0,19266,0,0,46214,4285,10341,4,2,50405,2
6,80,2,0.222222222222222,0.617283950617284,0,0,0,0,1,1,0,1,0,0,0,1,80,37,117,22,0,3,3,2,0,1,1,1,1,0,1,2,1,0,1,0,1,7,35,38,21,18,11,17,13,3,17,17,9,8,5,9,6,10,52,55,30,26,16,26,19,2,5,0,0,81,0,263416,260626,0,6,2784,4,0,4,19306,46237,19135,0,0,171,45987,0,1,249,0,0,19306,0,0,46237,4302,10352,1,0,50423,3
7,80,1,0.166666666666667,0.416666666666667,0,0,0,1,1,0,0,1,0,0,0,0,100,29,129,24,0,2,2,0,0,0,0,0,0,1,1,0,1,0,0,0,1,11,41,48,23,30,18,15,14,5,13,11,10,7,5,4,3,16,54,59,33,37,23,19,17,2,4,0,2,83,0,263413,260621,1,4,2787,2,0,2,19371,46255,19201,0,0,170,46004,0,1,250,0,0,19371,0,0,46255,4323,10359,2,0,50443,1
8,80,3,0.75,1.3125,0,2,2,0,2,1,0,1,2,0,0,0,111,33,144,30,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,51,48,23,29,24,22,13,7,10,16,9,12,3,6,3,19,61,64,32,41,27,28,16,4,2,0,0,87,0,263406,260612,1,6,2787,1,0,1,19442,46280,19271,1,1,169,46029,0,1,250,0,0,19442,0,0,46280,4350,10372,0,0,50466,0
9,80,2,0.333333333333333,0.444444444444444,0,1,1,0,2,0,0,0,1,1,0,0,92,30,122,19,0,4,4,0,0,0,0,0,0,0,4,0,0,2,1,0,1,12,38,42,25,22,20,9,16,3,11,16,5,6,5,6,8,15,49,58,30,28,25,15,24,1,1,0,2,78,0,263408,260612,2,6,2788,4,0,4,19500,46301,19328,1,2,169,46050,0,0,251,0,0,19500,0,0,46301,4364,10377,2,0,50483,0
