Week,New Births,New Infections,infected_per_infectious,r_t,max(infectious_wks),new infect|hiv,new infect|vax1,new infect|vax2,new infect b,new infect h,new infect w,new infect a1,new infect a2,new infect a3,new infect a4,new infect a5,To Vax 1,To Vax 2,To Vax,To Vax1 plwh,To Aware (asym),To Aware (sym),To Aware,To aware|hiv,To Aware b|hiv,To Aware h|hiv,To Aware w|hiv,To Aware ls 40|hiv,To Aware ge 40|hiv,To_aware_b,To_aware_h,To_aware_w,To_aware_a1,To_aware_a2,To_aware_a3,To_aware_a4,To_aware_a5,To_vax1_b,To_vax1_h,To_vax1_w,To_vax1_a1,To_vax1_a2,To_vax1_a3,To_vax1_a4,To_vax1_a5,To_vax2_b,To_vax2_h,To_vax2_w,To_vax2_a1,To_vax2_a2,To_vax2_a3,To_vax2_a4,To_vax2_a5,To_vax_b,To_vax_h,To_vax_w,To_vax_a1,To_vax_a2,To_vax_a3,To_vax_a4,To_vax_a5,Asymp to Symp,Symp to Recover,Asymp to Recover,To on Treatment,To Death,To isolation,Alive MSM,Sus,Asymp,Symp,recovered,aware,aware_asym,aware_sym,vax_1,vax_2,vac1_sus,vac1_asy,vac1_sym,vac1_rec,vac2_sus,vac2_asy,vac2_sym,vac2_rec,vac1_b,vac1_h,vac1_w,vac2_b,vac2_h,vac2_w,vac1_hiv,vac2_hiv,on trt,on iso,hiv aware,pox + hiv aware
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263322,260544,0,5,2773,3,0,3,19563,45520,19393,0,0,170,45271,0,1,248,2332,7908,9323,5252,18077,22191,4340,10155,2,1,50306,0
1,80,2,0.333333333333333,0,0,1,1,1,2,0,0,1,1,0,0,0,178,163,341,35,0,2,2,1,0,1,0,0,1,0,2,0,0,1,1,0,0,19,72,87,58,35,36,28,21,14,68,81,41,38,35,24,25,33,140,168,99,73,71,52,46,1,2,0,2,69,1,263333,260552,1,5,2775,4,0,4,19572,45678,19401,0,1,170,45428,1,1,248,0,0,19572,0,0,45678,4340,10188,3,1,50324,1
2,80,1,0.2,0.2,0,0,0,1,1,0,0,0,0,1,0,0,192,187,379,40,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,20,84,88,51,57,36,25,23,30,68,89,43,58,32,28,26,50,152,177,94,115,68,53,49,1,3,0,1,77,0,263336,260554,1,3,2778,2,0,2,19571,45853,19400,0,1,170,45602,1,1,249,0,0,19571,0,0,45853,4337,10240,1,0,50344,1
3,80,3,0.75,0.9375,0,2,0,0,3,0,0,0,1,1,1,0,191,164,355,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,70,100,52,44,35,37,23,23,65,76,40,40,31,29,24,44,135,176,92,84,66,66,47,1,2,0,1,55,1,263361,260575,3,3,2780,2,0,2,19589,46012,19418,0,1,170,45761,1,0,250,0,0,19589,0,0,46012,4339,10284,2,1,50366,1
4,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,175,399,58,1,1,2,2,2,0,0,0,2,2,0,0,0,0,1,1,0,21,91,112,57,60,44,35,28,22,82,71,39,41,40,37,18,43,173,183,96,101,84,72,46,3,2,0,1,63,0,263378,260592,0,4,2782,2,0,2,19634,46182,19462,0,2,170,45931,0,1,250,0,0,19634,0,0,46182,4357,10332,2,0,50388,2
5,80,1,0.166666666666667,0.194444444444444,0,1,0,1,1,0,0,0,1,0,0,0,196,41,237,46,1,2,3,1,1,0,0,1,0,3,0,0,0,2,1,0,0,18,79,99,44,50,34,41,27,7,15,19,15,10,5,6,5,25,94,118,59,60,39,47,32,0,4,0,0,64,1,263394,260605,1,2,2786,3,1,2,19786,46212,19614,0,0,172,45960,1,0,251,0,0,19786,0,0,46212,4401,10343,0,1,50406,2
6,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,79,265,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,87,83,46,50,35,30,25,7,33,39,22,21,13,13,10,23,120,122,68,71,48,43,35,1,1,0,1,64,0,263410,260621,0,2,2787,2,0,2,19889,46284,19717,0,0,172,46032,0,1,251,0,0,19889,0,0,46284,4421,10358,1,0,50424,2
7,80,1,0.25,0.1875,0,0,0,0,0,1,0,1,0,0,0,0,169,62,231,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,74,76,44,44,34,27,20,4,23,35,18,14,9,13,8,23,97,111,62,58,43,40,28,1,2,0,2,65,0,263425,260634,0,3,2788,2,0,2,19993,46338,19821,0,0,172,46086,0,0,252,0,0,19993,0,0,46338,4458,10374,2,0,50442,2
8,80,1,0.25,0.3125,0,1,0,0,1,0,0,0,0,1,0,0,187,88,275,42,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,24,74,89,53,52,32,32,18,9,35,44,24,27,15,12,10,33,109,133,77,79,47,44,28,0,3,0,0,83,0,263422,260629,1,1,2791,1,0,1,20088,46412,19917,0,0,171,46159,0,0,253,0,0,20088,0,0,46412,4478,10403,0,0,50456,0
9,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,64,256,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,84,89,55,45,41,30,21,8,31,25,16,21,8,11,8,27,115,114,71,66,49,41,29,0,1,0,0,71,0,263431,260638,1,0,2792,0,0,0,20212,46471,20041,0,0,171,46218,0,0,253,0,0,20212,0,0,46471,4495,10425,0,0,50472,0
