Week,Mean,LowerBound,UpperBound
0,0,0,0
1,21.1361,19,23.05
2,18.7064,17.05,20.45
3,19.3231,17.3,21.4
4,20.9543,18.2,23.75
5,19.2301,17.5,21
6,19.8984,18.6,21
7,21.0269,19.35,22.75
8,18.1326,16.85,19.35
9,18.806,17.25,20.4
10,20.7517,18.15,23.2
11,19.7809,18.35,21.4
12,20.7859,18.2,23.45
13,21.254,19.35,23.1
14,21.3925,19.8,23.05
15,21.786,20.2,23.45
16,21.5945,19.4,23.55
17,21.3729,19.15,23.6
18,19.3354,17.25,21.65
19,21.1675,19.65,22.55
20,20.7063,18.5,22.4
21,18.871,17.75,19.9
22,21.8381,19.7,24.2
23,20.0052,18.2,21.75
24,22.2597,20.4,24
25,19.4685,17.65,21.4
26,20.7591,19.6,21.85
27,21.1552,18.7,23.7
28,21.1703,19.15,23
29,21.9863,20.25,23.6
30,20.9351,18.75,23.45
31,20.3695,18.9,21.7
32,19.5873,17.35,21.6
33,19.3903,16.95,21.7
34,20.2697,18,22.65
35,20.7784,19.5,22.2
36,18.6095,16.6,20.6
37,20.9841,19,23.35
38,19.7246,18.1,21.5
39,21.3283,19.5,23.25
40,19.5814,18.45,20.7
41,23.245,21.7,24.8
42,19.7786,18.05,21.65
43,21.3918,19.55,23.4
44,18.6026,16.65,20.8
45,18.5043,16.65,20.2
46,19.1176,17.55,20.55
47,20.8252,18.5,23
48,20.3932,19.35,21.5
49,18.5025,17.2,19.85
50,20.2399,18.8,21.6
51,19.3062,16.2,22.65
52,21.7323,19.8,23.65
53,19.2743,17.05,21.3
54,21.553,19.7,23.45
55,21.1258,19,23.05
56,20.0736,18.8,21.45
57,21.3664,20.25,22.7
58,19.1997,17.75,20.7
59,20.5846,18,22.9
60,19.8969,17.8,21.8
61,22.7641,20.75,24.6
62,19.2569,18.1,20.45
63,20.7084,19.1,22.55
64,18.97,17.45,20.55
65,20.5165,18.15,22.95
66,20.0041,17.35,22.45
67,17.1312,16.2,18.1
68,20.6698,18.5,22.75
69,17.462,15.55,19.35
70,19.5309,17.45,21.35
71,19.844,17.2,22.6
72,21.5531,20.25,23.45
73,17.2134,16.2,18.25
74,18.3098,16.8,19.6
75,20.0945,18.4,21.8
76,18.9413,16.7,21.5
77,22.0239,20.15,24.05
78,18.7344,16.5,21
79,21.4106,18.8,24.75
80,17.5901,15.85,19.1
81,18.5128,16.75,20.1
82,16.2369,14.7,17.65
83,19.6531,17.9,21.4
84,18.5664,15.9,20.95
85,21.3545,20,22.95
