Week,Mean,LowerBound,UpperBound
0,0,0,0
1,1.7484,1.55,1.95
2,0.9532,0.65,1.3
3,0.6983,0.3,1.1
4,0.8391,0.6,1.05
5,1.0951,0.45,1.85
6,1.659,1.2,2.2
7,1.593,1.05,2.2
8,1.641,1.15,2.15
9,2.0816,1.55,2.6
10,2.2923,1.7,2.9
11,0.9494,0.45,1.5
12,0.8067,0.4,1.25
13,1.4123,1,1.8
14,2.5479,2.05,3.1
15,1.403,0.95,1.95
16,1.498,0.95,2.25
17,1.5073,1.05,2
18,1.1496,0.55,1.85
19,0.8351,0.35,1.6
20,1.0735,0.55,1.65
21,1.9449,1.6,2.3
22,2.8777,2.3,3.5
23,2.2882,1.8,2.85
24,2.3175,1.8,2.9
25,3.8594,3.25,4.5
26,3.9732,3.1,4.95
27,3.3774,2.85,3.95
28,4.2908,3.1,5.6
29,5.0317,4.2,5.8
30,3.6036,2.65,4.75
31,5.289,4,6.7
32,4.7259,3.6,5.9
33,5.0528,4.1,6.15
34,5.7456,4.2,7.5
35,3.3875,2.5,4.25
36,5.7557,4.25,7.45
37,3.9747,2.8,5.1
38,4.8538,3.35,6.45
39,2.8796,1.9,3.95
40,4.3406,3.35,5.3
41,1.9383,1.3,2.55
42,2.7005,1.8,3.7
43,2.2029,1.6,2.9
44,1.739,1.1,2.45
45,1.399,0.7,2.3
46,1.8025,1.25,2.4
47,2.6986,1.85,3.6
48,1.0273,0.6,1.5
49,1.0134,0.45,1.8
50,0.9102,0.4,1.6
51,0.951,0.6,1.3
52,0.8832,0.55,1.25
53,0.8805,0.55,1.3
54,1.5003,1.15,1.8
55,2.1126,1.5,2.95
56,2.0519,1.5,2.65
57,1.2533,0.9,1.6
58,3.2887,2.55,4.1
59,2.8413,2.35,3.3
60,2.4671,1.5,3.6
61,2.283,1.65,2.85
62,2.342,1.85,2.9
63,1.5523,1.05,2.1
64,1.3996,0.95,1.9
65,1.9091,1.3,2.5
66,2.4605,1.85,3.15
67,1.3468,0.7,2.05
68,1.8469,1.3,2.4
69,1.2579,0.75,1.75
70,1.9724,1.45,2.6
71,2.0357,1.45,2.6
72,2.2676,1.55,3.2
73,1.0357,0.55,1.6
74,1.2863,0.65,2
75,1.0323,0.45,1.8
76,0.5802,0.1,1.25
77,0.6824,0.15,1.45
78,0.591,0,1.35
79,0.1476,0,0.3
80,0.6066,0.1,1.2
81,0.412,0,1
82,0.459,0,1.05
83,0.253,0,0.55
84,0.253,0,0.55
85,0.103,0,0.25
