Week,Mean,LowerBound,UpperBound
0,0,0,0
1,260.6643,251.8,268.05
2,280.0639,275.05,285.15
3,252.9179,247.85,258.2
4,263.0581,257.75,269.15
5,127.5873,124.05,131.3
6,127.8888,122.55,133.35
7,131.4139,127.7,134.75
8,127.1377,123.1,131.75
9,123.2353,118.85,127.25
10,127.457,122.85,132.7
11,124.6966,120.6,128.85
12,128.9263,122.8,135.85
13,123.4071,119.45,128.35
14,122.5708,117.35,127.45
15,131.0214,125.85,136.9
16,129.6947,122,137.75
17,128.2438,125.1,131.5
18,122.9383,117.05,128.75
19,129.3246,123.1,134.95
20,129.3591,126.05,132.35
21,122.2893,118.25,125.95
22,120.8765,113.65,128.05
23,123.0505,116.95,128.8
24,128.0594,124.8,131.55
25,122.5954,119.7,125.5
26,127.8927,122.35,133.7
27,119.8129,114.75,124.6
28,127.2396,122.3,132.2
29,120.9994,117.5,124.65
30,128.2606,123.6,133.35
31,124.7289,120.75,128.35
32,127.5029,125.1,129.7
33,125.4697,120.5,130.6
34,122.8453,117.5,127.8
35,128.5707,123.45,133.65
36,123.1254,119.65,127.15
37,122.6388,118.35,126.7
38,120.2621,114.6,125.85
39,129.2297,125.25,133.35
40,116.9461,111.4,122.4
41,127.8664,123.9,132.5
42,122.9636,118.4,127.05
43,122.3915,118.2,126.95
44,122.5063,118.95,126.4
45,130.9867,125.65,136.1
46,125.6077,122.5,128.6
47,125.3554,120.35,129.85
48,123.3197,118.8,127.8
49,126.9142,121.35,132.6
50,125.0583,119.2,130.95
51,125.6501,117.3,133.15
52,126.2487,123.9,128.45
53,125.8189,121.75,130.65
54,125.4223,120.95,129.85
55,128.4028,122,134.2
56,125.0353,120.2,129.8
57,129.801,123.85,135.4
58,125.9002,121.5,130.25
59,129.5667,125.35,133.8
60,124.1057,119.85,128.7
61,135.0105,127.4,143.25
62,121.705,118.55,125.3
63,126.0058,121.6,130.8
64,124.0787,120.2,127.9
65,125.865,122.7,129.95
66,123.8169,118.95,129.6
67,116.6056,113.05,120.5
68,122.4669,116.65,128.5
69,122.9574,119.05,127.55
70,119.824,114.85,124.7
71,116.8699,111.9,122.25
72,123.8264,119.6,128.65
73,120.1797,116.85,123.6
74,118.6856,114.9,122.95
75,116.8046,114,119.75
76,121.5134,117.8,124.9
77,127.0327,121.05,133
78,116.3318,110.3,121.9
79,124.3917,121.3,128
80,115.1442,110.75,119.5
81,121.8312,115.95,126.95
82,116.653,112.25,121.75
83,117.2433,113.2,121.65
84,117.0628,113.2,121.65
85,118.6957,114.9,121.8
