Week,Mean,LowerBound,UpperBound
0,0,0,0
1,0.6464,0.4,0.85
2,0.6056,0.25,1
3,0.3981,0.2,0.65
4,0.8449,0.5,1.25
5,0.5012,0.2,0.9
6,1.4005,0.5,2.4
7,0.1475,0,0.3
8,0.1068,0,0.3
9,0.4435,0.25,0.7
10,0.3949,0.2,0.6
11,0.2397,0.05,0.45
12,0.2388,0.1,0.4
13,0,0,0
14,0.8562,0.5,1.25
15,0.7095,0.3,1.2
16,0.7031,0.5,0.9
17,1.1967,0.8,1.55
18,0.7483,0.4,1.2
19,0.6709,0.25,1.15
20,0.5309,0.1,1.05
21,0.7537,0.55,0.95
22,1.2916,0.9,1.7
23,2.1325,1.25,3.1
24,1.9393,1.4,2.45
25,2.2619,1.5,3
26,2.8468,1.7,3.95
27,2.0583,0.95,3.55
28,1.7782,1.2,2.5
29,2.7284,1.95,3.55
30,2.1966,1.2,3.3
31,2.4584,1.7,3.4
32,2.7744,2.2,3.4
33,3.6679,3.1,4.2
34,3.9767,3.45,4.5
35,2.8106,2.25,3.5
36,4.7102,3.5,5.95
37,3.177,2.25,4.25
38,4.1509,3.15,5.25
39,3.3531,2.6,4.25
40,3.4306,2.5,4.45
41,2.5026,1.7,3.3
42,4.4798,3.3,5.8
43,2.6093,1.75,3.5
44,1.6202,1.1,2.2
45,2.0255,1.4,2.75
46,2.1178,1.6,2.65
47,2.3587,1.35,3.65
48,2.578,1.9,3.25
49,3.4024,2.3,4.7
50,2.3309,1.45,3.2
51,2.963,1.8,4.3
52,2.7316,1.85,3.7
53,1.4345,1.15,1.75
54,2.4581,1.55,3.45
55,3.7132,2.65,4.75
56,3.1359,2.35,3.9
57,2.9214,1.8,4.05
58,3.5019,2.75,4.2
59,3.7463,3,4.5
60,3.0216,2.05,4.05
61,1.7607,1.05,2.55
62,3.5297,2.7,4.35
63,2.6482,2,3.4
64,2.2019,1.45,3.1
65,2.6776,1.75,3.85
66,2.9161,2.3,3.65
67,2.9715,2.3,3.8
68,4.148,3.25,5
69,3.4051,2.65,4.2
70,3.4863,2.55,4.6
71,3.9992,3.1,4.85
72,4.564,3.05,6.2
73,3.7454,2.3,5.4
74,3.2925,2.3,4.45
75,2.93,1.65,4.3
76,4.0575,2.4,6
77,2.0798,1.3,2.75
78,3.567,2.05,5.45
79,2.5018,1.75,3.3
80,2.889,1.95,3.85
81,2.0328,1.3,2.8
82,1.7276,1.15,2.3
83,1.3011,0.95,1.7
84,2.0128,1.25,2.9
85,1.1708,0.85,1.55
