Week,Mean,LowerBound,UpperBound
0,0,0,0
1,38.6793,35.95,42.05
2,38.1211,36.4,39.8
3,41.3508,39.15,43.8
4,43.0865,41.2,45.05
5,39.397,37.8,41.15
6,38.6058,34.55,41.95
7,40.7126,37.5,44.15
8,45.5403,43.75,47.25
9,35.5149,31.9,38.6
10,42.2705,40.75,44.3
11,37.402,34.65,40.05
12,39.3434,38.75,39.85
13,35.571,33.35,37.75
14,43.7917,41.55,46.3
15,40.2921,36.7,43.1
16,42.4611,40.45,44.35
17,39.2074,37.15,41.25
18,38.8008,35.8,41.7
19,43.54,40.65,46
20,36.7598,34.4,39.4
21,40.4825,36.85,44.6
22,42.7411,40.45,44.9
23,46.4311,44.9,48.45
24,37.7283,35.85,39.9
25,41.0556,38.4,43.85
26,40.3312,38.6,42.1
27,38.7691,36.5,41.05
28,37.4714,34.6,40.35
29,39.9039,38.2,41.65
30,39.0886,35.75,42.4
31,36.3244,33.45,39.45
32,42.1546,39.65,44.85
33,36.1625,33.95,38.2
34,42.5025,40.35,44.75
35,37.8533,35.65,40
36,39.0262,37.4,40.4
37,39.2806,36.75,42.05
38,35.4974,32.35,38.65
39,44.608,41.65,47.4
40,36.062,32.8,39.25
41,37.8077,34.95,40.9
42,37.4551,34.35,40.5
43,36.8486,34.8,38.9
44,40.0728,37.6,42.65
45,38.8093,36.45,40.95
46,43.9069,40.6,47.6
47,39.8156,38.2,41.35
48,39.7512,37.6,41.75
49,40.2801,38.3,42.15
50,40.1678,38.2,42.2
51,37.0617,34.3,40.05
52,40.0642,38.9,41.3
53,36.1596,33.9,38.5
54,39.9646,37,42.9
55,41.1836,37.4,44.75
56,40.1435,37.75,42.6
57,37.4191,35.15,39.6
58,41.0447,38.75,43.25
59,42.4296,39.8,45
60,40.8702,39.1,42.45
61,39.4821,36.45,42.4
62,43.9529,41.75,46.1
63,38.9686,36.75,41.15
64,40.9698,39.45,42.6
65,32.5526,30.6,34.5
66,38.3608,35.65,40.7
67,36.5958,33.55,39.1
68,37.2929,34.1,40.05
69,36.4303,33.85,38.95
70,41.8859,36.05,47.5
71,37.1517,34.55,39.8
72,31.2812,30.1,32.9
73,39.4109,36.3,42.75
74,36.2921,33.75,38.7
75,35.7402,34.1,37.35
76,34.0243,30.25,37.6
77,33.6189,29.6,37.95
78,34.3,32.4,36.25
79,38.9961,36.55,41.7
80,38.8474,36.4,40.95
81,33.9704,31.65,36.25
82,35.8309,34.35,37.3
83,36.9864,35,38.85
84,35.3414,33.2,37.4
85,37.8923,34.25,41.5
