Week,Mean,LowerBound,UpperBound
0,0,0,0
1,1.6464,1.4,1.85
2,1.1995,0.8,1.65
3,0.9357,0.6,1.3
4,1.182,0.75,1.6
5,0.7518,0.3,1.35
6,1.8019,0.8,2.9
7,0.339,0.1,0.65
8,0.9068,0.4,1.4
9,0.7773,0.45,1.15
10,1.036,0.8,1.3
11,0.4317,0.2,0.7
12,0.4912,0.25,0.75
13,0.4936,0.25,0.7
14,1.2491,0.6,2
15,1.5005,0.7,2.45
16,1.2717,0.9,1.65
17,1.746,1.25,2.25
18,1.923,0.8,3.5
19,0.8165,0.3,1.45
20,0.8785,0.35,1.4
21,1.4794,1.05,1.9
22,2.674,1.9,3.4
23,3.5759,2.35,5
24,4.0162,3,4.95
25,4.2207,2.9,5.6
26,5.129,3.35,6.8
27,4.9445,3.3,6.8
28,4.1262,2.8,5.5
29,4.4344,3.05,5.9
30,4.1922,3.15,5.1
31,5.7897,4.6,6.9
32,5.824,4.35,7.3
33,7.0685,5.4,9.1
34,7.9946,6.55,9.3
35,5.8725,5,6.85
36,8.6775,7.25,10.45
37,6.6377,5.3,8.05
38,7.848,6.4,9.3
39,5.2843,4,6.85
40,6.422,4.9,7.95
41,5.7953,4.5,6.95
42,6.6395,5.35,8.2
43,5.2351,3.6,6.8
44,3.4824,2.3,4.85
45,5.5185,4,7.15
46,4.555,3.7,5.5
47,4.583,3.1,6.4
48,5.3845,3.8,6.85
49,6.1389,4.15,8.45
50,4.207,2.5,5.9
51,5.3889,3.4,7.8
52,6.1346,4.1,8
53,4.3942,3.65,5.15
54,6.388,4.35,8.55
55,6.1096,4.8,7.4
56,4.9593,3.9,5.95
57,6.2653,4.65,7.8
58,6.5085,5.4,7.65
59,6.5051,5.1,8.25
60,6.1221,4.75,7.6
61,5.0991,3.9,6.35
62,6.4825,4.95,8
63,5.2177,4.1,6.2
64,4.1673,3.2,5.2
65,6.198,5,7.35
66,6.9437,5.85,8.2
67,5.6889,4.2,7.35
68,7.0435,5.5,8.85
69,5.7476,4.7,6.8
70,6.8101,5,9
71,7.0581,5.3,9.05
72,7.598,5.05,10.6
73,5.8791,4,7.8
74,6.7901,4.45,9.5
75,5.6708,3.85,7.55
76,7.2981,4.7,10.2
77,5.4472,4.1,6.9
78,5.9671,4.05,8.1
79,5.0739,3.85,6.35
80,5.7417,4,7.55
81,4.1418,2.6,5.7
82,4.4295,3.2,5.7
83,4.0775,3.1,5.1
84,4.1296,2.85,5.5
85,2.2018,1.35,3.1
