Week,Mean,LowerBound,UpperBound
0,0,0,0
1,0.4014,0.2,0.65
2,0.6076,0.35,0.9
3,0.8449,0.5,1.25
4,0.6894,0.3,1.1
5,1.4005,0.5,2.4
6,0.1068,0,0.3
7,0.3603,0.1,0.6
8,0.4908,0.25,0.75
9,0.1414,0,0.3
10,0.2397,0.05,0.45
11,0.243,0.05,0.45
12,0.1475,0,0.3
13,0.7106,0.35,1.1
14,0.8709,0.5,1.25
15,1.2501,0.85,1.6
16,1.1445,0.75,1.65
17,0.2856,0.05,0.55
18,0.8198,0.3,1.4
19,0.4473,0.15,0.8
20,0.7858,0.45,1.2
21,1.4438,0.95,1.9
22,2.244,1.5,3.1
23,2.32,1.6,3
24,2.1295,1.25,3
25,3.0269,1.85,4.25
26,1.9624,1.15,3.1
27,1.8383,1.3,2.4
28,3.1491,2.2,4.1
29,1.7218,1.15,2.35
30,2.9711,2.35,3.55
31,3.1621,2.55,3.75
32,3.6144,2.8,4.35
33,3.6949,3.35,4.1
34,3.2063,2.4,4.05
35,4.4305,3.45,5.4
36,3.2157,1.95,4.65
37,4.9646,4,6.15
38,3.4495,2.3,4.85
39,2.0888,1.6,2.6
40,3.1417,2,4.5
41,5.5853,4.15,7.15
42,1.7876,0.85,2.95
43,2.1327,1.4,2.95
44,2.529,1.65,3.45
45,2.5069,1.65,3.5
46,2.4075,1.55,3.4
47,3.0242,2,4.1
48,3.1475,2.05,4.45
49,2.635,1.55,3.95
50,2.5327,1.7,3.5
51,2.9709,1.9,4
52,2.2941,1.55,3.15
53,3.0405,2.35,3.85
54,3.6107,2.6,4.55
55,3.21,2.1,4.45
56,3.8063,2.6,4.85
57,2.686,2.25,3.15
58,3.3785,2.6,4.2
59,3.7769,3.1,4.5
60,2.0183,1.5,2.6
61,3.6213,2.9,4.35
62,3.1584,1.95,4.55
63,2.4717,1.75,3.2
64,2.1672,1.55,2.85
65,3.4764,2.65,4.4
66,3.6703,3.1,4.3
67,4.0657,3.2,5.1
68,3.5724,2.8,4.5
69,3.7614,2.9,4.75
70,4.0878,3,5.35
71,4.8628,3.6,6.2
72,2.7873,1.85,3.8
73,4.5809,2.95,6.3
74,4.4312,3.05,5.75
75,2.8139,1.75,3.85
76,3.3903,2.35,4.45
77,2.3645,1.8,3
78,2.8996,2,3.8
79,2.639,1.7,3.45
80,2.4377,1.6,3.25
81,1.8854,0.95,2.8
82,1.611,1.15,2
83,2.0134,1.15,2.95
84,0.9173,0.65,1.2
85,1.2929,0.65,2.05
