Week,Mean,LowerBound,UpperBound
0,0,0,0
1,1.6464,1.4,1.85
2,2.8459,2.45,3.3
3,3.7816,3.2,4.55
4,4.9636,4.05,6.05
5,5.7154,4.4,7.2
6,7.5173,5.2,10.1
7,7.8563,5.6,10.45
8,8.7631,6.15,11.75
9,9.5404,6.7,12.7
10,10.5764,7.65,13.8
11,11.0081,8.05,14.2
12,11.4993,8.55,14.65
13,11.9929,8.95,15.25
14,13.242,10.15,16.35
15,14.7425,11.35,18.4
16,16.0142,12.65,19.7
17,17.7602,14.1,21.65
18,19.6832,15.75,23.6
19,20.4997,16.3,24.55
20,21.3782,16.8,25.6
21,22.8576,18.1,27.45
22,25.5316,20.25,30.6
23,29.1075,22.7,34.9
24,33.1237,25.9,39.55
25,37.3444,28.6,44.8
26,42.4734,32.25,52.05
27,47.4179,35.85,57.75
28,51.5441,38.8,63.05
29,55.9785,42.75,68.3
30,60.1707,46.35,72.8
31,65.9604,50.95,79.45
32,71.7844,55.4,86.95
33,78.8529,61.35,94.9
34,86.8475,67.9,104.2
35,92.72,74.2,110.4
36,101.3975,82.25,120.75
37,108.0352,89.5,127.35
38,115.8832,96.2,135.65
39,121.1675,100.05,141.65
40,127.5895,105.2,148.95
41,133.3848,109.7,155.9
42,140.0243,115.75,163.2
43,145.2594,119.65,170.15
44,148.7418,121.7,174.85
45,154.2603,125.8,181.65
46,158.8153,129.8,186.95
47,163.3983,133.7,192.45
48,168.7828,137.6,199.3
49,174.9217,141.25,207.55
50,179.1287,144.6,212.75
51,184.5176,148.35,220.8
52,190.6522,153.3,228.6
53,195.0464,156.95,233.35
54,201.4344,162.35,241.35
55,207.544,166.85,248.75
56,212.5033,171.65,253.9
57,218.7686,176.45,261.4
58,225.2771,182.15,268.75
59,231.7822,187.8,276.9
60,237.9043,192.25,284.45
61,243.0034,196.6,290.8
62,249.4859,201,298.5
63,254.7036,205.15,304.15
64,258.8709,209.25,308.1
65,265.0689,214.8,314.5
66,272.0126,220.75,321.75
67,277.7015,225.25,327.85
68,284.745,231.35,335.45
69,290.4926,235.95,341.25
70,297.3027,241.8,347.4
71,304.3608,248.45,355.1
72,311.9588,256.7,364.85
73,317.8379,262,371.9
74,324.628,267,380.05
75,330.2988,272.4,385.9
76,337.5969,278.45,392.85
77,343.0441,284.55,398
78,349.0112,289.65,404.25
79,354.0851,295.55,409.6
80,359.8268,300.35,417.65
81,363.9686,304.65,422.15
82,368.3981,308.65,426.8
83,372.4756,312.25,430.95
84,376.6052,316.85,435.2
85,378.807,319.45,436.4
