Week,Mean,LowerBound,UpperBound
0,0,0,0
1,0.7938,0.35,1.35
2,0.3987,0.1,0.75
3,0.4454,0.1,0.9
4,0.257,0,0.6
5,0.5877,0.2,1.05
6,0.2978,0.1,0.55
7,0.7952,0.5,1.1
8,1.1572,0.7,1.7
9,0.7027,0.4,1.1
10,0.4078,0.1,0.8
11,0.4549,0.15,0.8
12,0.865,0.45,1.25
13,0.6486,0.45,0.85
14,0.4441,0.1,0.9
15,0.7016,0.25,1.25
16,0.7994,0.45,1.25
17,0.3502,0.05,0.75
18,0.0489,0,0.15
19,0.2988,0,0.6
20,0.7045,0.4,1
21,1.0298,0.4,1.6
22,1.5271,0.8,2.35
23,0.6894,0.35,1.1
24,1.3342,0.55,2.2
25,0.7315,0.15,1.35
26,1.1345,0.3,2.2
27,0.7981,0.3,1.4
28,1.0907,0.3,2
29,0.8322,0.4,1.3
30,0.8408,0.4,1.35
31,0.697,0.25,1.25
32,1.8348,1.3,2.4
33,1.6565,1.1,2.25
34,0.7361,0.3,1.25
35,1.5913,1.05,2.15
36,0.7327,0.3,1.4
37,0.4343,0.1,0.8
38,0.3373,0.1,0.65
39,0.8973,0.55,1.25
40,0.6389,0.2,1.1
41,0.4928,0.15,0.95
42,0.7946,0.35,1.35
43,0.3514,0.1,0.65
44,0.5065,0.05,1.25
45,0.5063,0.15,1.05
46,0.5349,0.1,1.05
47,0.5429,0.15,1
48,0.1473,0,0.35
49,0.1436,0,0.3
50,0.3576,0.15,0.65
51,0.2463,0,0.55
52,0.5779,0.15,1.1
53,0.3036,0,0.75
54,1.2007,0.6,1.85
55,1.071,0.45,1.9
56,1.6017,0.7,2.55
57,1.8579,1.3,2.45
58,0.8,0.35,1.45
59,0.7473,0.45,1.15
60,0.6552,0.35,1
61,1.0369,0.65,1.45
62,1.4044,0.85,2.1
63,1.5478,0.95,2.15
64,2.331,1.35,3.55
65,1.3114,0.7,2
66,1.4689,0.8,2.1
67,1.2006,0.75,1.75
68,0.8084,0.45,1.15
69,0.7556,0.4,1.15
70,0.2982,0.05,0.6
71,0.6701,0.3,1
72,0.6161,0.25,1
73,0.869,0.25,1.65
74,0.5696,0.2,0.95
75,0,0,0
76,0.2512,0.1,0.45
77,0.1068,0,0.3
78,0.1602,0,0.45
79,0.2573,0.1,0.45
80,0,0,0
81,0,0,0
82,0,0,0
83,0.2039,0.05,0.4
84,0.2039,0.05,0.4
85,0,0,0
