Week,Mean,LowerBound,UpperBound
0,0,0,0
1,0.2969,0.1,0.5
2,0.1018,0,0.25
3,0.145,0,0.3
4,0.2023,0.05,0.4
5,0.448,0.15,0.7
6,0.2039,0.05,0.4
7,0.6037,0.35,0.85
8,0.8657,0.65,1.05
9,0,0,0
10,0,0,0
11,0,0,0
12,0.6423,0.4,0.9
13,0.7625,0.4,1.2
14,0,0,0
15,0.2046,0.05,0.4
16,0.7563,0.45,1
17,0,0,0
18,0,0,0
19,0,0,0
20,1.3138,1,1.65
21,0.1992,0.05,0.4
22,0.6612,0.3,1.05
23,0.2039,0.05,0.4
24,0.8527,0.65,1.05
25,0,0,0
26,0.7066,0.4,1.05
27,0.2932,0.1,0.5
28,0.5893,0.2,1
29,0.1997,0.05,0.4
30,0.1521,0.05,0.35
31,0.9034,0.55,1.25
32,1.6975,1.25,2.2
33,0.5874,0.3,0.85
34,0,0,0
35,0.7082,0.4,0.95
36,0,0,0
37,0.2912,0.1,0.5
38,0,0,0
39,0.3565,0.2,0.55
40,0,0,0
41,0.6593,0.45,0.85
42,0,0,0
43,0,0,0
44,0,0,0
45,0.2039,0.05,0.4
46,0.3397,0.15,0.55
47,0,0,0
48,0,0,0
49,0,0,0
50,0.3044,0.1,0.5
51,0.1018,0,0.25
52,0.1033,0,0.25
53,0.1468,0,0.3
54,0.2989,0.1,0.5
55,0,0,0
56,0,0,0
57,0.9517,0.6,1.3
58,0.0499,0,0.15
59,0.2978,0.1,0.5
60,0.1468,0,0.3
61,1.3488,0.85,1.9
62,0,0,0
63,0.2006,0.05,0.4
64,0.1489,0,0.35
65,0.2082,0,0.45
66,0.1533,0,0.35
67,0.1002,0,0.25
68,0.2075,0.05,0.4
69,0.3431,0.15,0.55
70,0.4049,0.2,0.65
71,0,0,0
72,0,0,0
73,0,0,0
74,0,0,0
75,0,0,0
76,0,0,0
77,0,0,0
78,0,0,0
79,0,0,0
80,0,0,0
81,0,0,0
82,0,0,0
83,0,0,0
84,0,0,0
85,0,0,0
