Week,Mean,LowerBound,UpperBound
0,0,0,0
1,260.6471,252.9,268.3
2,280.3674,276.25,284.65
3,258.6423,253.75,263.6
4,271.3318,265.65,277.55
5,120.0263,116.15,124.4
6,125.8538,121.1,131.05
7,121.3815,115.85,126.75
8,118.4486,114.5,122.85
9,128.8015,124.25,133.75
10,126.9588,122.5,131.8
11,126.7365,121.45,131.75
12,127.523,124.1,130.75
13,129.8294,125.5,133.65
14,127.3818,123.5,131.45
15,124.9039,121.5,128.05
16,131.3948,126.65,135.55
17,126.8192,120.2,132.05
18,128.964,125.65,132.1
19,121.9702,116.3,127.3
20,123.4437,118.55,128.55
21,127.5964,122.5,132.8
22,119.4834,114.5,124.45
23,124.901,120.15,129.7
24,123.9084,119.5,129.15
25,126.4882,121.8,131.5
26,125.2655,119.35,131.05
27,128.5659,124.2,133.6
28,126.2904,122.55,129.9
29,120.3385,115.65,125.4
30,128.638,124.3,132.75
31,119.0316,114.3,124.45
32,124.183,119.5,129.55
33,126.4188,121.1,131.8
34,125.2357,121.55,129.6
35,120.7069,114.4,126.8
36,125.175,122.1,127.85
37,122.602,115.6,129.65
38,129.9724,125.7,133.55
39,125.4308,121.55,129
40,126.0935,122.6,129.3
41,128.3342,123.2,134.25
42,123.6232,120.6,126.85
43,121.9079,116.45,127.2
44,126.7802,121,134
45,127.0331,122.3,131.95
46,121.5222,115.65,127
47,120.2647,116.15,124.5
48,129.0711,123.65,135.5
49,117.8677,113.65,123.25
50,123.433,117.85,129.15
51,126.5692,121,132.85
52,128.3579,122.75,134.05
53,120.0089,115.5,124.1
54,122.5383,118.15,126.65
55,129.9372,125.5,134.15
56,127.4565,123.15,132.1
57,123.8704,121.75,125.7
58,123.5623,118.9,127.9
59,127.1404,123.05,131.55
60,121.5519,117.65,125.4
61,127.9039,124.75,130.55
62,124.1812,118.5,130.55
63,121.7247,118.1,125.65
64,121.4587,116.85,126.65
65,121.3706,117.15,125.65
66,122.8416,118.45,126.7
67,116.1506,110.55,122.1
68,122.5987,117.5,128.75
69,120.3351,116.55,124.25
70,124.7369,120.3,129.9
71,126.1712,120.5,132
72,117.2021,114.5,119.7
73,115.048,112.55,117.75
74,124.189,119.45,128.25
75,120.1432,113.9,125.8
76,117.9262,113.85,122.35
77,111.1718,104.5,117.45
78,122.7223,116.8,128.8
79,119.2241,113.3,125.45
80,122.9912,119.75,126.05
81,118.2184,114.05,122.9
82,125.6195,118.2,132.55
83,123.2047,118.15,128.25
84,117.8697,114.35,121.5
85,117.1611,111.1,123.5
