Week,New Births,New Infections,infected_per_infectious,r_t,max(infectious_wks),new infect|hiv,new infect|vax1,new infect|vax2,new infect b,new infect h,new infect w,new infect a1,new infect a2,new infect a3,new infect a4,new infect a5,To Vax 1,To Vax 2,To Vax,To Vax1 plwh,To Aware (asym),To Aware (sym),To Aware,To aware|hiv,To Aware b|hiv,To Aware h|hiv,To Aware w|hiv,To Aware ls 40|hiv,To Aware ge 40|hiv,To_aware_b,To_aware_h,To_aware_w,To_aware_a1,To_aware_a2,To_aware_a3,To_aware_a4,To_aware_a5,To_vax1_b,To_vax1_h,To_vax1_w,To_vax1_a1,To_vax1_a2,To_vax1_a3,To_vax1_a4,To_vax1_a5,To_vax2_b,To_vax2_h,To_vax2_w,To_vax2_a1,To_vax2_a2,To_vax2_a3,To_vax2_a4,To_vax2_a5,To_vax_b,To_vax_h,To_vax_w,To_vax_a1,To_vax_a2,To_vax_a3,To_vax_a4,To_vax_a5,Asymp to Symp,Symp to Recover,Asymp to Recover,To on Treatment,To Death,To isolation,Alive MSM,Sus,Asymp,Symp,recovered,aware,aware_asym,aware_sym,vax_1,vax_2,vac1_sus,vac1_asy,vac1_sym,vac1_rec,vac2_sus,vac2_asy,vac2_sym,vac2_rec,vac1_b,vac1_h,vac1_w,vac2_b,vac2_h,vac2_w,vac1_hiv,vac2_hiv,on trt,on iso,hiv aware,pox + hiv aware
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263322,260544,0,5,2773,3,0,3,19563,45520,19393,0,0,170,45271,0,1,248,2332,7908,9323,5252,18077,22191,4340,10155,2,1,50306,0
1,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,169,268,30,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,14,41,44,23,29,25,16,6,15,76,78,44,35,42,25,23,29,117,122,67,64,67,41,29,1,2,0,0,80,0,263322,260544,0,4,2774,2,0,2,19490,45676,19320,0,0,170,45427,0,1,248,0,0,19490,0,0,45676,4331,10193,0,0,50319,1
2,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,199,302,19,0,2,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,14,38,51,34,26,15,15,13,31,82,86,45,39,54,33,28,45,120,137,79,65,69,48,41,0,2,0,1,71,0,263331,260553,0,2,2776,2,0,2,19392,45869,19222,0,0,170,45620,0,1,248,0,0,19392,0,0,45869,4309,10238,1,0,50330,1
3,80,2,1,2,0,0,0,1,1,1,0,2,0,0,0,0,85,175,260,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,39,33,30,16,11,11,17,22,74,79,39,48,27,38,23,35,113,112,69,64,38,49,40,2,2,0,0,68,0,263343,260562,1,2,2778,0,0,0,19299,46036,19129,0,0,170,45785,1,1,249,0,0,19299,0,0,46036,4290,10281,0,0,50347,0
4,80,1,0.5,0.5,0,1,0,0,1,0,0,0,0,1,0,0,76,177,253,14,0,2,2,0,0,0,0,0,0,1,1,0,2,0,0,0,0,6,33,37,25,12,17,13,9,24,88,65,44,49,43,22,19,30,121,102,69,61,60,35,28,1,0,0,0,82,1,263341,260559,1,3,2778,2,0,2,19190,46206,19020,0,0,170,45955,0,2,249,0,0,19190,0,0,46206,4268,10323,0,1,50357,0
5,80,2,0.666666666666667,1.11111111111111,0,1,1,0,2,0,0,0,0,1,1,0,106,32,138,27,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,16,42,48,20,33,15,22,16,3,16,13,10,8,6,7,1,19,58,61,30,41,21,29,17,4,2,0,0,67,0,263354,260568,1,5,2780,1,0,1,19258,46231,19087,0,1,170,45979,1,1,250,0,0,19258,0,0,46231,4288,10333,0,0,50374,0
6,80,1,0.2,0.28,0,0,0,1,1,0,0,1,0,0,0,0,108,39,147,23,0,3,3,3,2,1,0,0,3,2,1,0,0,0,3,0,0,12,47,49,26,21,17,27,17,5,15,19,16,8,4,4,7,17,62,68,42,29,21,31,24,2,2,0,1,53,0,263381,260594,0,5,2782,3,0,3,19326,46266,19155,0,1,170,46013,0,3,250,0,0,19326,0,0,46266,4307,10347,1,0,50396,2
7,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,28,118,26,0,2,2,0,0,0,0,0,0,1,0,1,1,1,0,0,0,17,33,40,20,25,22,12,11,6,12,10,9,7,4,3,5,23,45,50,29,32,26,15,16,1,2,0,0,58,0,263403,260614,1,4,2784,3,0,3,19386,46285,19215,0,1,170,46032,0,2,251,0,0,19386,0,0,46285,4326,10358,1,0,50415,1
8,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,28,134,22,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13,48,45,25,26,25,18,12,2,12,14,10,4,5,5,4,15,60,59,35,30,30,23,16,1,1,0,0,61,0,263422,260632,1,4,2785,3,0,3,19462,46306,19291,0,0,171,46053,0,2,251,0,0,19462,0,0,46306,4344,10364,0,0,50436,0
9,80,1,0.25,0.5625,0,1,0,0,1,0,0,0,1,0,0,0,104,49,153,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,47,44,27,28,21,19,9,8,20,21,9,16,8,10,6,21,67,65,36,44,29,29,15,2,2,0,0,55,0,263447,260656,0,4,2787,1,0,1,19511,46347,19340,0,0,171,46094,0,1,252,0,0,19511,0,0,46347,4362,10378,0,0,50455,0
