Week,Mean,LowerBound,UpperBound
0,0,0,0
1,1.3023,1.1,1.5
2,1.2983,0.95,1.65
3,1.4044,0.95,1.9
4,1.7855,1.05,2.6
5,1.5422,1.1,2
6,2.6417,1.7,3.7
7,2.4563,1.6,3.35
8,2.9941,2.05,4
9,1.8048,1.15,2.45
10,1.5963,1.05,2.15
11,1.6034,0.85,2.55
12,1.2483,0.7,1.85
13,1.609,1,2.3
14,1.7031,1.3,2.1
15,1.7495,1.35,2.15
16,2.4945,1.95,3
17,2.2444,1.7,2.7
18,2.1453,1.65,2.65
19,3.0838,1.95,4.3
20,1.6916,1,2.4
21,2.5016,1.95,3
22,4.2623,2.45,6.05
23,3.0789,2.2,4
24,1.1464,0.95,1.4
25,2.053,1.55,2.5
26,1.5467,1,2.25
27,2,1.4,2.65
28,1.6537,1.05,2.45
29,2.4521,1.55,3.35
30,3.6592,2.9,4.35
31,2.2612,1.8,2.85
32,2.7456,1.95,3.55
33,2.7409,2.35,3.15
34,3.2872,1.65,5.3
35,3.2686,2.65,3.9
36,2.8449,1.85,4
37,2.262,1.5,3.05
38,1.7537,0.95,2.6
39,1.5786,1,2.25
40,1.3066,0.8,1.85
41,1.6027,0.6,2.65
42,2.0482,1.5,2.5
43,1.1542,0.35,2
44,0.9501,0.35,1.75
45,1.3034,0.55,2.25
46,1.0542,0.45,1.9
47,1.3034,0.6,2.15
48,0.9125,0.4,1.5
49,0.7442,0.3,1.3
50,0.701,0.2,1.35
51,0.8538,0.4,1.3
52,1.2042,0.75,1.85
53,0.9091,0.4,1.5
54,0.7575,0.4,1.2
55,1.257,0.7,1.95
56,0.7004,0.4,1.05
57,1.5526,1.15,2
58,1.0432,0.75,1.35
59,1.7136,1,2.35
60,1.4509,0.95,1.95
61,1.0498,0.75,1.4
62,0.856,0.35,1.6
63,0.946,0.5,1.45
64,0.7956,0.3,1.35
65,1.408,0.9,1.9
66,0.85,0.5,1.2
67,0.7918,0.35,1.35
68,0.6447,0.25,1.15
69,1.0891,0.6,1.7
70,1.3013,0.9,1.7
71,1.4485,1.05,1.85
72,0.6459,0.45,0.9
73,0.4474,0.15,0.75
74,0.849,0.5,1.25
75,0.6966,0.45,0.95
76,0.0502999999999999,0,0.2
77,0.1479,0,0.4
78,1.0435,0.5,1.7
79,0.3497,0.15,0.6
80,0.3484,0.15,0.55
81,0.449,0.15,0.8
82,0.1509,0,0.6
83,0.3484,0.15,0.55
84,0.0502999999999999,0,0.2
85,0.1509,0,0.6
