Week,Mean,LowerBound,UpperBound
0,0,0,0
1,0,0,0
2,0.8021,0.55,1.1
3,0.9102,0.45,1.5
4,1.7855,1.05,2.6
5,1.2451,0.9,1.6
6,1.9416,1.35,2.65
7,2.4074,1.55,3.3
8,2.0976,1.45,2.7
9,1.6018,1,2.2
10,1.3456,0.75,1.95
11,1.4995,0.75,2.45
12,0.5516,0.15,1
13,1.5075,0.9,2.15
14,1.6515,1.25,2
15,1.2948,0.9,1.7
16,2.3983,1.9,2.9
17,2.1426,1.65,2.6
18,1.8935,1.45,2.4
19,2.3872,1.6,3.25
20,1.6916,1,2.4
21,2.3001,1.7,2.9
22,3.9145,2.25,5.5
23,2.8309,2.05,3.75
24,1.0465,0.9,1.2
25,1.6038,1.2,2
26,1.3985,0.85,2.1
27,1.3493,0.8,1.95
28,1.5058,1,2.1
29,2.0011,1.25,2.9
30,3.6096,2.8,4.3
31,2.1623,1.7,2.7
32,2.5444,1.85,3.25
33,2.344,2,2.65
34,2.5889,1.35,3.95
35,2.9149,2.2,3.55
36,2.5469,1.6,3.5
37,1.9588,1.35,2.7
38,1.6552,0.85,2.5
39,1.5313,1,2.1
40,1.3066,0.8,1.85
41,1.4028,0.45,2.35
42,1.6978,1.25,2
43,1.0537,0.3,1.8
44,0.7993,0.25,1.5
45,1.3034,0.55,2.25
46,0.8537,0.4,1.55
47,1.1051,0.4,1.95
48,0.6089,0.25,1.05
49,0.7442,0.3,1.3
50,0.701,0.2,1.35
51,0.7552,0.35,1.15
52,1.0554,0.7,1.45
53,0.8054,0.35,1.35
54,0.5564,0.3,0.8
55,1.1024,0.6,1.7
56,0.4994,0.2,0.9
57,1.1019,0.75,1.5
58,1.0432,0.75,1.35
59,1.7136,1,2.35
60,1.3492,0.9,1.85
61,0.7999,0.6,0.95
62,0.6561,0.25,1.2
63,0.7969,0.35,1.25
64,0.7483,0.25,1.35
65,0.9097,0.45,1.4
66,0.4053,0.15,0.7
67,0.7429,0.35,1.2
68,0.5931,0.2,1.1
69,0.89,0.45,1.45
70,1.2492,0.8,1.7
71,1.4012,1.05,1.8
72,0.5938,0.35,0.85
73,0.4474,0.15,0.75
74,0.849,0.5,1.25
75,0.6966,0.45,0.95
76,0.0502999999999999,0,0.2
77,0.1479,0,0.4
78,1.0435,0.5,1.7
79,0.3497,0.15,0.6
80,0.3484,0.15,0.55
81,0.3484,0.15,0.55
82,0.1509,0,0.6
83,0.3484,0.15,0.55
84,0.0502999999999999,0,0.2
85,0.1509,0,0.6
