Week,Mean,LowerBound,UpperBound
0,0,0,0
1,1.7005,1.45,1.9
2,2.6894,2.25,3.15
3,3.484,2.8,4.2
4,4.4714,3.3,5.85
5,5.362,3.8,7.15
6,6.4065,4.65,8.45
7,7.5593,5.6,9.8
8,8.593,6.3,11.15
9,10.5913,8.25,13.1
10,11.8733,9,15.05
11,13.1178,9.85,16.7
12,14.2972,10.5,18.9
13,15.6611,11.75,20.35
14,18.185,14.1,22.95
15,20.6026,16.1,25.6
16,23.0543,18,28.65
17,25.0174,19.5,30.9
18,26.4055,20.7,32.45
19,27.6775,21.6,34.1
20,28.3561,22.05,34.9
21,30.3752,23.9,37.45
22,32.1061,25.45,39.15
23,34.2932,27.6,41.1
24,36.5133,29.55,43.6
25,40.0946,32.45,48
26,43.0469,35.75,51.2
27,46.7388,39.2,55.1
28,50.1874,42.55,58.85
29,55.3649,47.5,64.35
30,60.3324,52.7,68.8
31,64.3395,56.6,72.8
32,68.7981,60.35,78.1
33,76.2233,67.25,86.2
34,82.1328,72.45,92.05
35,88.2462,78.1,98.1
36,93.392,82.25,103.5
37,98.3218,86.25,109.45
38,103.7936,91,115.9
39,107.211,94.15,119.35
40,111.2552,97.45,124.55
41,114.4493,100.5,127.5
42,117.5165,103.75,130.25
43,120.1422,105.4,133.35
44,122.5947,108.65,136.1
45,125.7062,111.75,139.15
46,129.0024,114.8,143.15
47,132.1034,117.6,146.6
48,134.9228,120.3,149.35
49,137.1531,121.85,152.25
50,138.6853,122.7,154.4
51,139.9899,123.25,156
52,141.4366,124.45,157.85
53,143.4153,126.6,160.8
54,145.3764,127.7,163.55
55,148.2555,130.5,166.5
56,151.0283,132.3,170.35
57,152.7413,133.6,172.4
58,155.5742,136.3,175.7
59,158.2315,137.9,179
60,161.6158,140.75,183.45
61,164.4277,142.95,186.7
62,168.3102,146.15,190.85
63,171.3751,148.4,194.5
64,174.9223,151.3,199.75
65,178.2531,153.2,204.5
66,181.6278,155.85,209
67,185.9844,159.65,214.4
68,189.6374,163,218.8
69,193.1605,165.55,223.5
70,197.8659,169.35,228.85
71,202.1937,174.7,232.15
72,205.7662,178.15,235.65
73,208.6966,181.3,238.9
74,211.2886,184.35,241.45
75,213.8825,186.95,243.85
76,215.9608,188.85,245.45
77,217.6576,190.4,246.95
78,219.7078,192.35,249.1
79,221.2427,193.5,251.05
80,222.8421,195.2,253.15
81,225.0448,197.9,255.5
82,226.3429,199.05,257.25
83,227.4009,200.25,258.25
84,228.5507,201.2,259.55
85,229.3437,201.95,260.3
