Week,Mean,LowerBound,UpperBound
0,0,0,0
1,0.8001,0.45,1.25
2,0.6505,0.25,1.05
3,0.8555,0.4,1.3
4,0.5059,0.25,0.75
5,0.9843,0.5,1.45
6,0.7532,0.3,1.35
7,1.3504,0.75,2.05
8,1.1393,0.55,1.9
9,1.9657,1.05,3.1
10,0.9992,0.45,1.75
11,1.4001,0.5,2.55
12,1.4396,0.75,2.15
13,1.7872,1.05,2.55
14,1.9182,1.2,2.6
15,2.0081,1.45,2.6
16,2.3005,1.75,2.9
17,1.801,1.15,2.6
18,1.4476,0.95,2
19,1.1444,0.55,1.7
20,1.5461,0.85,2.35
21,1.6486,0.85,2.5
22,1.3209,0.65,2.1
23,1.31,0.75,2
24,2.6254,1.7,3.6
25,1.9704,1.2,2.8
26,2.8804,2.1,3.75
27,2.6884,1.65,3.8
28,3.4075,2.35,4.35
29,2.7349,1.7,4.05
30,2.8364,1.65,4.15
31,3.5759,2.55,4.8
32,3.0933,2.15,4.2
33,3.496,2.25,4.9
34,3.2471,2.25,4.45
35,3.6184,2.4,4.95
36,2.7594,2,3.6
37,3.1076,2.25,4.25
38,2.5483,1.45,3.85
39,3.0157,2,4.2
40,2.155,1.4,3.1
41,2.2734,1.35,3.2
42,1.6778,0.9,2.7
43,1.7698,0.85,3.05
44,2.0145,1.1,3.05
45,2.3607,1.3,3.45
46,2.3581,1.3,3.6
47,1.9251,0.85,3.55
48,2.0531,1,3.35
49,1.4052,0.8,2.25
50,1.511,0.8,2.5
51,1.3727,0.65,2.2
52,1.2939,0.8,2.05
53,1.208,0.5,2.25
54,2.5196,1.55,3.7
55,1.379,0.8,2.25
56,1.5694,0.8,2.6
57,1.6286,0.95,2.4
58,1.3823,0.9,1.85
59,1.7085,0.9,2.7
60,1.8223,1.25,2.55
61,2.2716,1.5,3.15
62,1.3775,0.85,1.9
63,1.8911,1.2,2.7
64,2.0171,1.3,2.8
65,2.6543,1.55,4
66,1.7516,1.2,2.35
67,2.5486,1.6,3.7
68,2.2109,1.35,3.1
69,2.4881,1.7,3.35
70,2.0277,1.4,2.75
71,1.6142,1,2.2
72,1.8094,0.95,2.7
73,1.574,0.8,2.3
74,1.6776,0.8,2.6
75,1.7665,0.85,2.8
76,1.0319,0.5,1.75
77,1.585,0.45,2.8
78,0.8028,0.4,1.3
79,0.9595,0.3,1.65
80,0.7257,0.2,1.4
81,1.4061,0.5,2.4
82,0.883,0.3,1.6
83,1.6449,0.7,2.7
84,1.6546,0.65,2.7
85,1.3542,0.55,2.15
