Week,Mean,LowerBound,UpperBound
0,0,0,0
1,1.7526,1.55,1.9
2,2.4969,2.1,3
3,2.9945,2.45,3.7
4,3.5515,2.8,4.4
5,4.185,3.1,5.45
6,5.1903,3.9,6.5
7,5.9836,4.45,7.7
8,6.9279,5.15,8.75
9,8.1409,6,10.2
10,9.947,7.25,12.7
11,11.0982,7.85,14.4
12,12.2015,8.35,16.2
13,13.4453,9.2,18
14,14.887,10.35,19.85
15,16.7302,11.85,22.15
16,18.2449,13.15,24.05
17,20.5385,15.35,26.55
18,22.4899,17.2,28.95
19,23.7369,18.25,30.55
20,25.1877,19.5,32.15
21,26.4321,20.6,33.8
22,27.6941,21.8,35.15
23,29.169,22.95,37.3
24,30.4242,24.15,39.3
25,32.0973,25.65,40.6
26,34.5004,27.6,43
27,36.6989,29.8,45.05
28,39.4908,32.25,47.95
29,42.5971,35.05,51.7
30,44.9944,37,55.2
31,47.783,39.35,58.5
32,50.3738,41.7,61.15
33,53.4543,44.5,64.15
34,56.3655,47.25,67.1
35,59.1684,50.5,69.75
36,61.9661,52.5,73.1
37,65.2656,55.85,76.85
38,68.322,58.4,80.55
39,70.938,60.45,83.5
40,73.7466,63.05,86.7
41,75.9076,64.6,89.2
42,78.366,66.45,92.05
43,80.042,68.1,94.05
44,81.3881,69.2,95.7
45,83.5288,70.8,99.35
46,85.5854,72.4,101.5
47,87.451,73.9,103.35
48,89.8101,76.05,105.9
49,91.506,76.95,108.45
50,92.8223,77.65,110
51,94.4946,78.6,112.75
52,95.8441,79.5,114.95
53,97.2214,80.8,116.65
54,98.3033,81.8,117.85
55,99.8749,83.15,120.05
56,101.7371,84.35,122.3
57,103.5603,85.95,124.15
58,104.6796,86.7,125.5
59,105.9261,87.45,126.9
60,107.6286,88.8,128.65
61,109.6631,90.8,130.85
62,111.4071,92.6,132.9
63,112.7826,94.15,134
64,114.3515,95.9,135.05
65,115.8781,97.8,136.4
66,118.4259,100.2,138.8
67,120.6425,101.8,141.7
68,122.3803,103.65,143.7
69,124.9335,106,146.35
70,126.5775,108,148.1
71,128.7041,110.1,150.25
72,130.3588,111.75,151.8
73,131.717,113.05,153.45
74,133.3864,114.45,154.9
75,134.9666,116,155.8
76,136.7325,116.95,157.35
77,137.8724,118.05,158.7
78,139.2529,118.7,160.7
79,140.4068,119.35,162.2
80,141.0119,120.2,162.8
81,141.7007,120.95,163.6
82,142.9985,121.55,165.9
83,143.98,122,167.8
84,145.072,122.55,169.6
85,146.4768,123.8,171.25
