Week,Mean,LowerBound,UpperBound
0,0,0,0
1,1.7526,1.55,1.9
2,0.7443,0.4,1.2
3,0.4976,0.2,0.85
4,0.557,0.25,0.85
5,0.6335,0.25,1.2
6,1.0053,0.5,1.55
7,0.7933,0.35,1.35
8,0.9443,0.55,1.4
9,1.213,0.65,1.95
10,1.8061,1,2.75
11,1.1512,0.5,1.95
12,1.1033,0.5,1.8
13,1.2438,0.65,1.95
14,1.4417,0.75,2.2
15,1.8432,1.2,2.65
16,1.5147,1,2.05
17,2.2936,1.6,3.1
18,1.9514,1.35,2.6
19,1.247,0.65,2
20,1.4508,0.9,2.15
21,1.2444,0.65,1.95
22,1.262,0.65,1.95
23,1.4749,0.75,2.45
24,1.2552,0.75,1.85
25,1.6731,0.95,2.6
26,2.4031,1.5,3.4
27,2.1985,1.65,2.7
28,2.7919,1.8,4.1
29,3.1063,2.05,4.3
30,2.3973,1.5,3.45
31,2.7886,1.65,3.95
32,2.5908,1.75,3.45
33,3.0805,2.2,4.1
34,2.9112,2,3.9
35,2.8029,1.85,4.15
36,2.7977,1.65,4.3
37,3.2995,2.35,4.4
38,3.0564,2.05,4.1
39,2.616,1.75,3.7
40,2.8086,1.8,3.95
41,2.161,1.3,3.1
42,2.4584,1.6,3.45
43,1.676,0.9,2.6
44,1.3461,0.75,2.05
45,2.1407,1.05,3.8
46,2.0566,0.9,3.4
47,1.8656,1.1,2.65
48,2.3591,1.3,3.65
49,1.6959,0.95,2.75
50,1.3163,0.7,2.1
51,1.6723,0.75,3.05
52,1.3495,0.6,2.25
53,1.3773,0.6,2.4
54,1.0819,0.55,1.6
55,1.5716,0.95,2.25
56,1.8622,0.9,3.25
57,1.8232,1.05,2.7
58,1.1193,0.55,1.8
59,1.2465,0.7,1.85
60,1.7025,1,2.6
61,2.0345,1.35,2.8
62,1.744,1,2.5
63,1.3755,0.95,1.8
64,1.5689,1.05,2.1
65,1.5266,0.65,2.65
66,2.5478,1.7,3.7
67,2.2166,1.35,3.1
68,1.7378,1,2.65
69,2.5532,1.6,3.65
70,1.644,0.95,2.4
71,2.1266,1.5,2.9
72,1.6547,1,2.25
73,1.3582,0.85,1.9
74,1.6694,0.9,2.5
75,1.5802,0.8,2.4
76,1.7659,0.95,2.7
77,1.1399,0.45,1.9
78,1.3805,0.5,2.3
79,1.1539,0.55,1.8
80,0.6051,0.15,1.05
81,0.6888,0.2,1.25
82,1.2978,0.3,2.45
83,0.9815,0.4,1.8
84,1.092,0.25,2
85,1.4048,0.55,2.35
