Week,Mean,LowerBound,UpperBound
0,0,0,0
1,0.3968,0.15,0.8
2,0.2461,0.1,0.45
3,0.2944,0.1,0.55
4,0.2969,0.1,0.55
5,0.3947,0.1,0.7
6,0.3974,0.05,1
7,0.804,0.35,1.4
8,0.4947,0.15,0.95
9,0.8599,0.35,1.6
10,0.4999,0.2,0.95
11,0.8012,0.35,1.35
12,0.6947,0.3,1.1
13,1.3945,0.8,2.1
14,0.9694,0.55,1.4
15,0.8504,0.5,1.25
16,0.7045,0.4,1.05
17,0.6492,0.35,0.95
18,1.0524,0.6,1.55
19,0.6478,0.3,1.05
20,0.5924,0.2,1.05
21,0.655,0.25,1.15
22,0.4049,0.15,0.7
23,0.6564,0.35,1.05
24,1.2852,0.8,1.8
25,0.8373,0.35,1.4
26,1.0882,0.75,1.5
27,1.3992,0.8,2.05
28,1.4951,0.9,2.1
29,1.4442,0.8,2.15
30,1.3373,0.8,1.95
31,1.5357,0.95,2.15
32,1.7368,1,2.5
33,1.1149,0.5,1.85
34,1.7136,1.05,2.5
35,1.8446,1.05,2.7
36,1.4826,1.05,1.95
37,1.8205,1.2,2.5
38,1.0829,0.6,1.65
39,1.5929,0.95,2.15
40,1.1309,0.55,1.75
41,1.0784,0.6,1.6
42,0.8907,0.4,1.4
43,1.072,0.55,1.8
44,1.179,0.55,1.85
45,1.0816,0.6,1.6
46,0.9337,0.4,1.55
47,0.8107,0.3,1.55
48,1.0648,0.45,1.95
49,0.8282,0.35,1.55
50,0.5255,0.2,0.95
51,0.7317,0.35,1.2
52,0.7489,0.35,1.25
53,0.5775,0.15,1.2
54,1.2828,0.7,2
55,0.7005,0.4,1.05
56,0.8243,0.25,1.7
57,0.8932,0.45,1.4
58,0.841,0.45,1.2
59,0.7971,0.3,1.4
60,1.1426,0.7,1.6
61,1.4631,0.95,2.05
62,0.7791,0.35,1.3
63,0.876,0.45,1.4
64,1.2527,0.7,1.8
65,1.27,0.65,2
66,1.0132,0.65,1.45
67,0.8709,0.5,1.25
68,0.8777,0.45,1.4
69,1.1653,0.65,1.85
70,1.0854,0.55,1.75
71,0.7041,0.4,1.05
72,0.6966,0.25,1.25
73,0.9697,0.5,1.45
74,0.8102,0.35,1.3
75,1.0174,0.35,1.8
76,0.6919,0.35,1.1
77,0.8668,0.3,1.55
78,0.3982,0.2,0.6
79,0.6089,0.1,1.2
80,0.3394,0.05,0.75
81,0.5517,0.15,1
82,0.2885,0.05,0.65
83,0.702,0.25,1.2
84,1.0006,0.3,1.8
85,0.8976,0.35,1.45
