Week,Mean,LowerBound,UpperBound
0,0,0,0
1,1.3685,0.85,1.85
2,1.51,0.9,2.1
3,1.5295,0.85,2.25
4,1.1667,0.5,1.95
5,1.8717,1.1,2.7
6,0.8906,0.4,1.4
7,1.952,1.2,2.85
8,2.9499,1.8,4.35
9,1.7732,0.9,2.7
10,1.4475,0.8,2.2
11,1.3509,0.65,2.2
12,1.9458,1.3,2.6
13,2.0515,1.15,3.1
14,2.0438,1.25,3.1
15,2.3134,1.25,3.7
16,1.8956,0.85,3.1
17,2.3314,1.3,3.45
18,2.0371,1.15,3.15
19,1.7223,0.8,2.85
20,2.2421,1.4,3.1
21,1.4573,0.9,2.1
22,2.3804,1.55,3.15
23,2.7252,1.65,3.75
24,3.0929,2.1,4.2
25,3.1379,2,4.35
26,3.1604,2.3,4
27,3.672,2.45,4.8
28,3.4847,2.25,4.65
29,3.3287,2.4,4.4
30,2.5469,1.4,4
31,3.3752,1.9,4.95
32,4.5262,3.05,6.3
33,3.4812,2.1,4.8
34,3.7271,2.65,4.85
35,3.8748,2.5,5.45
36,2.7548,1.8,3.75
37,2.0807,1.05,3.2
38,2.6985,1.5,4.15
39,1.7233,0.75,3
40,2.0624,0.8,3.8
41,2.1807,0.95,4
42,1.76,0.7,2.95
43,1.6125,0.55,2.95
44,1.8155,0.65,3.3
45,1.9144,0.7,3.4
46,2.4966,1.4,3.75
47,1.4394,0.6,2.45
48,1.5447,0.7,2.6
49,1.6547,0.65,2.75
50,1.1397,0.55,1.85
51,1.4669,0.5,2.65
52,1.6242,0.6,2.85
53,1.4677,0.7,2.5
54,1.7309,1.1,2.4
55,1.0529,0.45,1.75
56,1.2747,0.55,2.05
57,2.6084,1.7,3.5
58,1.9063,1.1,2.7
59,2.1704,1.2,3.2
60,2.6859,1.75,3.65
61,3.7817,2.65,5
62,3.1352,2.15,4.2
63,4.1834,2.95,5.5
64,3.6288,2.4,4.7
65,3.9526,2.55,5.5
66,3.3088,2.15,4.65
67,3.5121,2.05,5.1
68,2.7792,1.65,4
69,2.9731,2.05,4
70,3.3459,1.85,5.05
71,2.9966,1.85,4.45
72,2.8452,1.4,4.8
73,1.8323,0.9,2.9
74,1.7156,0.7,3.15
75,1.1981,0.4,2.2
76,1.468,0.65,2.5
77,1.0132,0.45,1.8
78,1.1108,0.15,2.45
79,0.586,0.15,1.15
80,0.9192,0.1,2.3
81,0.5744,0.1,1.2
82,0.478,0,1.1
83,0.4434,0,1.2
84,0.1953,0.05,0.4
85,0.3453,0.1,0.7
