Week,Mean,LowerBound,UpperBound
0,0,0,0
1,96.3396,92.1,100.25
2,91.7592,88.2,96.15
3,98.5548,93.2,103.6
4,92.2309,87.75,96.75
5,99.9255,96.8,103.45
6,89.2054,84.4,93.25
7,93.7761,89.85,97.95
8,95.7697,92,99.55
9,93.413,88.5,97.7
10,94.1748,88.85,99.75
11,92.9553,90.75,95.45
12,92.3948,89.5,95.35
13,97.5428,93.8,101.5
14,93.9074,89.25,98.8
15,93.0419,88.95,96.85
16,90.9617,87.8,94.5
17,98.2244,91.3,106.8
18,91.4694,87.35,95.35
19,94.8356,90.65,98.95
20,85.7927,81,90
21,98.6473,94.4,102.1
22,94.1961,90.2,98.1
23,95.9696,92.85,99.35
24,100.273,95.4,105.6
25,92.4814,87.15,97.5
26,93.2658,89.55,97.35
27,89.6207,86.3,92.75
28,91.5626,88.45,94.8
29,93.3884,88.95,97.6
30,95.869,92.6,99.5
31,94.0524,89.9,97.9
32,87.6532,84.75,91.2
33,94.1422,90.35,97.55
34,93.6061,90.85,96.35
35,94.4163,90.55,98.3
36,95.0233,90.95,99.1
37,92.6579,89.35,96.1
38,92.0795,88.2,95.85
39,90.9752,86.45,95.75
40,94.3706,90.75,98.25
41,94.9742,91.65,98.6
42,94.3649,89.45,99.35
43,92.5608,88.75,96.05
44,98.8808,93.15,104.85
45,97.8072,94.7,101.4
46,91.2333,87.15,95.2
47,89.2908,86.45,92.5
48,93.7184,90.45,97.6
49,86.6288,82.55,90.6
50,98.5943,95.5,101.6
51,87.3004,82.45,92
52,90.407,86.5,93.85
53,93.2135,89.9,96.55
54,89.4243,84.95,93.65
55,92.9345,88.6,97.35
56,89.4301,84.6,94.15
57,90.3138,87.35,93.65
58,95.7705,91.35,100.35
59,94.8853,90.85,99
60,93.5729,90.65,96.5
61,90.1995,85.55,94.75
62,90.2966,86.55,94.25
63,90.3663,85.9,94.7
64,91.1248,87.95,94.65
65,90.881,86.75,95.3
66,92.7833,89.7,95.95
67,88.3326,85.15,91.65
68,91.5819,87.85,94.75
69,90.6198,88.3,93.25
70,93.0227,88.75,97.4
71,88.0735,83.05,92.75
72,95.1034,91.2,98.8
73,85.1806,82.4,88
74,95.792,91.7,99.85
75,88.6995,84.55,92.35
76,86.7243,82.5,91
77,93.824,89.85,97.85
78,84.4242,80.25,88.65
79,91.2983,88.1,95
80,87.8641,85.6,90.15
81,87.5032,83.35,91.95
82,88.2353,84,91.75
83,91.0442,87,95.35
84,85.2381,81.1,89.7
85,84.2084,81.2,87.4
