Week,Mean,LowerBound,UpperBound
0,0,0,0
1,175.1118,171.8,178.75
2,183.7376,180.45,187.6
3,167.1227,162.2,171.75
4,176.108,172.15,179.55
5,32.5287,30.05,34.75
6,33.0386,29.8,35.85
7,34.1863,31.5,37.05
8,32.1819,29.85,34.55
9,32.8366,30.1,35.65
10,33.2017,31.35,35.2
11,34.2753,30.6,38.1
12,34.7311,32.4,37.1
13,36.7992,33.85,39.3
14,32.1344,29.4,34.7
15,31.1357,28.7,33.5
16,30.3715,28,33.1
17,34.2613,32.25,36.1
18,32.8142,30.2,35.35
19,31.9148,29.75,34.25
20,31.8695,29.5,34.15
21,33.5587,31.3,35.5
22,32.1992,29.75,34.5
23,33.6757,31.15,36.1
24,30.9559,28.85,33.3
25,32.8299,30.7,34.4
26,32.5539,30.6,34.5
27,30.084,27.95,31.9
28,31.9458,29.25,34.6
29,33.1868,30.4,36.25
30,32.225,29.95,34.35
31,33.1437,30,36.3
32,33.2371,31.8,34.9
33,34.138,31.8,36.4
34,31.7314,29.35,33.9
35,33.5144,31.7,35.35
36,31.1816,29.15,33.4
37,34.126,31.7,36.6
38,30.2697,27.2,33.2
39,31.0613,28.65,33.6
40,31.3252,29,33.55
41,31.0398,28.45,33.25
42,33.5254,30.75,36.6
43,32.512,29.9,34.75
44,34.5072,32.35,36.8
45,33.7267,32.25,35.4
46,33.0014,31.15,34.8
47,30.6653,28.55,33
48,33.2663,31.15,35.3
49,30.5896,28.75,32.55
50,33.8465,30.95,37.55
51,32.5132,29.85,35.45
52,33.1158,30.3,35.65
53,31.4928,29.25,33.6
54,32.1497,30.45,33.95
55,31.3723,28.65,34.2
56,31.7582,29.65,34
57,33.3287,31.05,35.6
58,32.0343,28.7,35.2
59,31.5183,29.75,33.1
60,32.4476,29.85,35.45
61,29.398,26.6,32.05
62,31.2962,29.25,33.55
63,32.9067,29.7,35.75
64,34.2605,31.35,37.35
65,33.1024,30.95,34.95
66,33.7679,31.05,36.2
67,29.5168,27.95,31
68,30.9152,28.65,33
69,31.8474,29.65,34.2
70,32.3594,29.9,34.75
71,31.3383,29.05,33.65
72,30.0264,27.9,32.15
73,33.0405,30.6,35.85
74,30.0228,27.85,32.7
75,32.04,29.3,34.85
76,34.3107,31.95,36.45
77,30.5997,28.05,33.65
78,32.235,29.85,34.6
79,31.8324,30,33.75
80,30.9659,29.2,32.8
81,30.4939,27.65,33.6
82,31.4524,28.65,33.85
83,31.4295,29.6,33.05
84,31.9994,30.65,33.45
85,32.9431,29.9,35.9
