Week,New Births,New Infections,infected_per_infectious,r_t,max(infectious_wks),new infect|hiv,new infect|vax1,new infect|vax2,new infect b,new infect h,new infect w,new infect a1,new infect a2,new infect a3,new infect a4,new infect a5,To Vax 1,To Vax 2,To Vax,To Vax1 plwh,To Aware (asym),To Aware (sym),To Aware,To aware|hiv,To Aware b|hiv,To Aware h|hiv,To Aware w|hiv,To Aware ls 40|hiv,To Aware ge 40|hiv,To_aware_b,To_aware_h,To_aware_w,To_aware_a1,To_aware_a2,To_aware_a3,To_aware_a4,To_aware_a5,To_vax1_b,To_vax1_h,To_vax1_w,To_vax1_a1,To_vax1_a2,To_vax1_a3,To_vax1_a4,To_vax1_a5,To_vax2_b,To_vax2_h,To_vax2_w,To_vax2_a1,To_vax2_a2,To_vax2_a3,To_vax2_a4,To_vax2_a5,To_vax_b,To_vax_h,To_vax_w,To_vax_a1,To_vax_a2,To_vax_a3,To_vax_a4,To_vax_a5,Asymp to Symp,Symp to Recover,Asymp to Recover,To on Treatment,To Death,To isolation,Alive MSM,Sus,Asymp,Symp,recovered,aware,aware_asym,aware_sym,vax_1,vax_2,vac1_sus,vac1_asy,vac1_sym,vac1_rec,vac2_sus,vac2_asy,vac2_sym,vac2_rec,vac1_b,vac1_h,vac1_w,vac2_b,vac2_h,vac2_w,vac1_hiv,vac2_hiv,on trt,on iso,hiv aware,pox + hiv aware
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263322,260544,0,5,2773,3,0,3,19563,45520,19393,0,0,170,45271,0,1,248,2332,7908,9323,5252,18077,22191,4340,10155,2,1,50306,0
1,80,0.8,0.13,0,0,0.4,0.05,0.15,0.65,0.15,0,0.3,0.2,0.15,0.1,0.05,100.1,175.5,275.6,21.95,0.05,1.8,1.85,0.85,0.05,0.8,0,0.05,0.8,0.05,1.8,0,0,1.05,0.8,0,0,10.1,42.25,47.75,28.65,23.65,19.8,15.6,12.4,17.15,79.85,78.5,44,36,40.1,28.75,26.65,27.25,122.1,126.25,72.65,59.65,59.9,44.35,39.05,0.5,2.85,0,0.95,68,0.75,263334,260554.7,0.3,3.65,2775.35,3.1,0.05,3.05,19484.85,45685.9,19314.8,0.05,0.05,169.95,45436.7,0.1,0.9,248.2,0,0,19484.85,0,0,45685.9,4321.3,10192,1.4,0.95,50323.05,1
2,80,0.8,0.22,0.22,0,0.25,0,0.1,0.6,0.2,0,0.3,0.3,0,0,0.2,97.65,179.8,277.45,21.9,0.1,0.5,0.6,0.3,0.25,0.05,0,0.2,0.1,0.45,0.15,0,0.35,0.05,0.1,0.05,0.05,13.6,39.8,44.25,28.35,22.8,19.25,15.95,11.3,22.6,70.9,86.3,47.85,41,39.3,27.6,24.05,36.2,110.7,130.55,76.2,63.8,58.55,43.55,35.35,0.65,1.95,0.1,0.7,67.8,0.25,263346.2,260566.45,0.35,2.35,2777.05,1.65,0.05,1.6,19399,45857.4,19228.9,0.05,0.05,170,45608.1,0,0.75,248.55,0,0,19399,0,0,45857.4,4305.65,10235.75,1,0.75,50341.25,0.45
3,80,0.75,0.17,0.19,0,0.4,0,0.35,0.65,0.1,0,0.05,0.35,0.2,0.05,0.1,87.2,166.45,253.65,20.55,0,0.65,0.65,0.3,0.2,0.1,0,0.2,0.1,0.45,0.2,0,0.15,0.3,0.1,0,0.1,10.65,36.05,40.5,23.95,22.15,17.5,13.85,9.75,21.9,71.8,72.75,39.85,40.3,29.85,34.35,22.1,32.55,107.85,113.25,63.8,62.45,47.35,48.2,31.85,0.7,1.6,0,0.4,67.25,0.3,263358.95,260577.75,0.4,2.45,2778.35,1.7,0.05,1.65,19316.7,46016.7,19146.55,0.05,0.05,170.05,45766.85,0.1,0.8,248.95,0,0,19316.7,0,0,46016.7,4290.2,10278.95,0.6,0.75,50359.2,0.45
4,80,0.3,NaN,NaN,0,0.1,0.05,0.1,0.25,0.05,0,0.1,0.1,0.1,0,0,95.75,172.75,268.5,20.65,0.1,0.55,0.65,0.25,0.25,0,0,0.15,0.1,0.6,0.05,0,0.05,0.3,0.15,0.05,0.1,12,41.05,42.7,25.6,24,19.85,16.25,10.05,22.55,79.7,70.5,40.45,44.5,38.05,30.6,19.15,34.55,120.75,113.2,66.05,68.5,57.9,46.85,29.2,0.4,0.95,0.05,0.25,64.6,0.15,263374.35,260593.35,0.25,1.9,2778.85,1.45,0.1,1.35,19236.55,46179.4,19066.35,0.1,0,170.1,45929.45,0.05,0.55,249.35,0,0,19236.55,0,0,46179.4,4274.15,10322.5,0.4,0.5,50377.05,0.45
5,80,1,0.34,0.12,0,0.7,0.05,0.1,0.95,0.05,0,0.3,0.4,0.25,0,0.05,94.3,34.6,128.9,20,0.05,0.55,0.6,0.35,0.35,0,0,0.15,0.2,0.6,0,0,0.1,0.2,0.2,0.05,0.05,10.35,41.9,42.05,25.85,23.2,16.9,16.75,11.6,2.7,14.65,17.25,9.85,7.75,6.25,5.8,4.95,13.05,56.55,59.3,35.7,30.95,23.15,22.55,16.55,0.8,1.7,0.05,0.9,69.75,0.25,263384.6,260601.05,0.4,3,2780.15,2.3,0.1,2.2,19293.15,46205.1,19122.85,0.1,0.05,170.15,45954.6,0.05,0.6,249.85,0,0,19293.15,0,0,46205.1,4288.95,10334.2,0.95,0.55,50395.05,0.6
6,80,0.6,0.18,0.22,0,0.2,0.05,0.05,0.5,0.1,0,0.35,0.1,0.05,0.1,0,95.75,32.55,128.3,20.1,0.05,0.75,0.8,0.5,0.45,0.05,0,0.4,0.1,0.75,0.05,0,0.3,0.35,0.1,0,0.05,8.95,42.25,44.55,25.6,24.65,19,14,12.5,4.9,12.5,15.15,9.1,7.85,6.75,5.35,3.5,13.85,54.75,59.7,34.7,32.5,25.75,19.35,16,0.85,1.2,0,0.7,74.8,0.55,263389.8,260605.85,0.15,2.65,2781.15,1.9,0.05,1.85,19351.55,46228.25,19181.25,0.05,0.15,170.1,45977.7,0,0.3,250.25,0,0,19351.55,0,0,46228.25,4302.35,10345.05,1.1,0.85,50412.55,0.7
7,80,1.5,0.29,0.29,0,0.5,0.1,0.2,1.35,0.15,0,0.35,0.4,0.2,0.2,0.35,91.85,30.4,122.25,21.1,0.05,0.75,0.8,0.3,0.25,0.05,0,0.1,0.2,0.5,0.3,0,0.4,0.15,0.2,0.05,0,11.15,39.5,41.2,25.15,21.95,18.55,15.65,10.55,3.3,12.4,14.7,8.9,7.45,6.4,4.2,3.45,14.45,51.9,55.9,34.05,29.4,24.95,19.85,14,1.2,2.35,0,0.8,69.1,0.3,263400.7,260613.7,0.45,3.5,2783.05,2.4,0.1,2.3,19409.3,46248.3,19238.9,0.15,0.1,170.15,45997.05,0,0.55,250.7,0,0,19409.3,0,0,46248.3,4318.45,10355.2,1.1,0.75,50429.8,0.4
8,80,0.5,0.09,0.11,0,0.25,0.05,0.2,0.5,0,0,0.15,0.2,0.05,0.05,0.05,92.6,32.95,125.55,20.45,0.1,0.85,0.95,0.35,0.35,0,0,0.2,0.15,0.95,0,0,0.3,0.2,0.1,0.2,0.15,8.95,39.45,44.2,24.25,23.8,18.75,15.85,9.95,4.9,13.45,14.6,8.35,8.45,5.65,6.35,4.15,13.85,52.9,58.8,32.6,32.25,24.4,22.2,14.1,0.5,1.3,0.05,0.25,67.4,0.45,263413.3,260624.95,0.4,3.7,2784.25,3.2,0.1,3.1,19465.3,46273.25,19294.85,0.15,0.15,170.15,46021.5,0.15,0.75,250.85,0,0,19465.3,0,0,46273.25,4332.35,10368.05,1,0.95,50448.85,0.75
9,80,0.35,0.06,0.11,0,0.1,0.15,0,0.3,0.05,0,0.05,0.25,0.05,0,0,91.95,32.45,124.4,20.85,0,0.5,0.5,0.2,0.2,0,0,0.1,0.1,0.4,0.1,0,0.15,0.1,0.05,0.1,0.1,9.9,39.65,42.4,28,21.4,16.9,15.6,10.05,3.65,14.3,14.5,10.05,8.75,5.05,5.35,3.25,13.55,53.95,56.9,38.05,30.15,21.95,20.95,13.3,0.65,1.85,0.05,0.5,66.15,0.2,263427.15,260638.8,0.05,2.5,2785.8,1.85,0,1.85,19521.8,46297.15,19351.15,0,0.4,170.25,46045.4,0,0.65,251.1,0,0,19521.8,0,0,46297.15,4348.65,10380.2,0.75,0.6,50468.2,0.45
