Week,Mean,LowerBound,UpperBound
0,0,0,0
1,1.6076,1.4,1.8
2,2.7524,2.4,3.1
3,3.6419,3.05,4.15
4,4.7626,3.95,5.45
5,5.3181,4.5,6.15
6,7.0262,5.95,8
7,8.0584,7,9.1
8,10.2631,9.1,11.6
9,11.9531,10.45,13.65
10,13.027,11.2,15.1
11,14.106,12.25,16.35
12,15.0806,12.9,17.45
13,16.8636,14.45,19.45
14,19.7412,16.95,22.55
15,21.3722,18.2,24.4
16,23.5026,20.1,27
17,25.1337,21.5,28.95
18,26.5694,22.75,30.6
19,27.3176,23.55,31.45
20,28.5554,24.4,33.05
21,30.1925,25.9,34.85
22,32.3884,27.75,37.55
23,34.8397,30.05,40.05
24,37.0395,32.4,42.2
25,40.4291,35.35,46.1
26,41.924,36.7,48
27,44.9249,39.4,51.25
28,47.4246,42,53.5
29,50.6895,45.45,56.65
30,52.6868,47.7,58.7
31,54.9026,49.35,61.55
32,57.6286,51.8,65
33,60.7396,54.6,67.85
34,64.4697,57.95,71.6
35,67.3743,61.2,74.55
36,70.5176,64.2,78
37,73.0077,66.65,81
38,75.47,68.7,83.75
39,77.6005,70.4,86.3
40,79.9801,72.05,89.35
41,81.087,72.85,90.5
42,82.8502,74.15,92.65
43,83.9384,74.8,94.35
44,85.8866,76.55,97.9
45,87.1458,77.15,99.95
46,89.0329,78.8,101.95
47,90.6422,80.05,103.6
48,92.0214,80.9,105.45
49,93.3259,81.7,107.25
50,94.6272,82.85,109.45
51,96.1024,83.9,111.45
52,97.0575,84.9,112.4
53,98.6574,86.75,114.15
54,100.4834,88,117.15
55,102.3867,89.7,119.5
56,103.951,91.6,121.35
57,106.2934,93.8,123.75
58,110.0067,97.2,127.25
59,112.9819,100.05,130.35
60,115.5079,101.95,133.05
61,117.2137,103.7,134.95
62,119.8587,106.1,137.55
63,121.667,108.05,139.45
64,124.1896,110.2,141.75
65,125.3044,111.4,142.8
66,127.0766,113.2,144.45
67,128.8304,115.15,145.75
68,130.5225,116.6,147.2
69,132.3337,118.35,149.3
70,134.0702,119.95,150.8
71,135.5555,121.3,152.65
72,136.7359,122.3,154.25
73,138.4241,123.85,156.15
74,139.0654,124.4,156.85
75,139.6748,125.3,157.6
76,140.2285,125.95,158.3
77,140.8742,126.25,159.05
78,141.158,126.4,159.55
79,141.8022,126.8,160.3
80,142.0507,126.85,160.95
81,142.1945,126.9,161.3
82,142.2444,126.9,161.45
83,142.2933,127.05,161.5
84,142.3931,127.05,161.6
85,142.443,127.05,161.6
