Week,Mean,LowerBound,UpperBound
0,0,0,0
1,1.4909,1.3,1.7
2,1.395,0.95,1.85
3,0,0,0
4,1,1,1
5,0.1956,0.05,0.4
6,1,1,1
7,0.8044,0.6,0.95
8,1.3135,0.95,1.65
9,1.2953,1.1,1.5
10,0.5091,0.3,0.7
11,0.2953,0.1,0.5
12,0.5091,0.3,0.7
13,2.1956,2.05,2.4
14,0.4909,0.3,0.7
15,1.0997,0.8,1.4
16,0.6865,0.35,1.05
17,0.2953,0.1,0.5
18,0.7047,0.5,0.9
19,0.7047,0.5,0.9
20,0,0,0
21,1.8821,1.4,2.4
22,3.8226,3.25,4.35
23,2.0633,1.1,3
24,2.395,1.95,2.85
25,2.8677,1.95,3.8
26,2.8226,2.25,3.35
27,1.8859,1.3,2.5
28,2.7047,2.5,2.9
29,4.0853,3,5.15
30,1.5091,1.3,1.7
31,1.1774,0.65,1.75
32,1.8044,1.6,1.95
33,1.9818,1.6,2.4
34,2.1956,2.05,2.4
35,1.6088,1.2,1.9
36,1.5091,1.3,1.7
37,1.8859,1.3,2.5
38,3.3624,1.8,5
39,1.395,0.95,1.85
40,1.7862,1.4,2.15
41,1.7862,1.4,2.15
42,2.7862,2.4,3.15
43,2.2771,1.7,2.85
44,1.3135,0.95,1.65
45,3.2627,1.95,4.5
46,1.6088,1.2,1.9
47,4.8859,4.3,5.5
48,3.3806,2.1,4.6
49,3.3806,2.1,4.6
50,2.79,1.9,3.7
51,3.6759,2.2,5.05
52,3.8533,2.15,5.5
53,3.8533,2.15,5.5
54,4.8351,2.8,6.85
55,5.4765,4.5,6.5
56,3.4132,2.8,3.85
57,3.8715,2.45,5.25
58,4.8533,3.15,6.5
59,4.0038,3.2,4.75
60,2.8859,2.3,3.5
61,5.3988,4.2,6.6
62,4.4765,3.5,5.5
63,2.9674,1.85,4
64,3.2953,3.1,3.5
65,4.2138,3.85,4.6
66,5.8082,4.8,6.7
67,5.6452,4.5,6.7
68,5.6452,4.5,6.7
69,7.4314,6.55,8.25
70,6.9549,5.6,8.3
71,4.8408,3.85,5.75
72,4.0364,3.2,4.8
73,4.6634,3.1,6.1
74,5.3499,4.15,6.45
75,6.2722,4.4,8
76,4.2358,3.2,5.2
77,5.4496,4.15,6.65
78,5.3355,4,6.4
79,1.5906,1.2,2
80,2.0364,1.2,2.8
81,2.8408,1.85,3.75
82,2.1179,1.6,2.6
83,2.1179,1.6,2.6
84,3.2176,2.4,3.8
85,4.1035,3,5.15
