Week,New Births,New Infections,infected_per_infectious,r_t,max(infectious_wks),new infect|hiv,new infect|vax1,new infect|vax2,new infect b,new infect h,new infect w,new infect a1,new infect a2,new infect a3,new infect a4,new infect a5,To Vax 1,To Vax 2,To Vax,To Vax1 plwh,To Aware (asym),To Aware (sym),To Aware,To aware|hiv,To Aware b|hiv,To Aware h|hiv,To Aware w|hiv,To Aware ls 40|hiv,To Aware ge 40|hiv,To_aware_b,To_aware_h,To_aware_w,To_aware_a1,To_aware_a2,To_aware_a3,To_aware_a4,To_aware_a5,To_vax1_b,To_vax1_h,To_vax1_w,To_vax1_a1,To_vax1_a2,To_vax1_a3,To_vax1_a4,To_vax1_a5,To_vax2_b,To_vax2_h,To_vax2_w,To_vax2_a1,To_vax2_a2,To_vax2_a3,To_vax2_a4,To_vax2_a5,To_vax_b,To_vax_h,To_vax_w,To_vax_a1,To_vax_a2,To_vax_a3,To_vax_a4,To_vax_a5,Asymp to Symp,Symp to Recover,Asymp to Recover,To on Treatment,To Death,To isolation,Alive MSM,Sus,Asymp,Symp,recovered,aware,aware_asym,aware_sym,vax_1,vax_2,vac1_sus,vac1_asy,vac1_sym,vac1_rec,vac2_sus,vac2_asy,vac2_sym,vac2_rec,vac1_b,vac1_h,vac1_w,vac2_b,vac2_h,vac2_w,vac1_hiv,vac2_hiv,on trt,on iso,hiv aware,pox + hiv aware
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263322,260544,0,5,2773,3,0,3,19563,45520,19393,0,0,170,45271,0,1,248,2332,7908,9323,5252,18077,22191,4340,10155,2,1,50306,0
1,80,0.3,0.06,0,0,0,0,0,0.3,0,0,0.3,0,0,0,0,97.4,173.8,271.2,21.5,0,1.5,1.5,0.5,0,0.5,0,0,0.5,0,1.5,0,0,1,0.5,0,0,9.6,43.3,44.5,27.6,27,13.7,13.7,15.4,12.5,78.7,82.6,41.8,33.5,42.1,27.4,29,22.1,122,127.1,69.4,60.5,55.8,41.1,44.4,1.1,2.7,0,0,79.4,0,263322.6,260543.8,0.2,3.4,2775.2,1.8,0,1.8,19481.3,45686.6,19311.3,0,0,170,45437.6,0,1,248,0,0,19481.3,0,0,45686.6,4324.1,10190.7,0.5,0,50324.5,0
2,80,0.3,0.06,0.06,0,0.3,0,0,0.3,0,0,0,0,0.3,0,0,90.3,180.2,270.5,18.8,0.3,1.1,1.4,0.6,0.3,0.3,0,0,0.6,0.6,0.3,0.5,0.3,0,0.6,0,0.5,10.9,37.3,42.1,22.1,23.6,20,15.9,8.7,21.2,75.3,83.7,43.5,43.7,46.1,24.4,22.5,32.1,112.6,125.8,65.6,67.3,66.1,40.3,31.2,0,1.4,0.3,0,62.8,0,263339.8,260560.9,0.2,2,2776.7,2,0,2,19388.6,45858.7,19218.3,0,0,170.3,45609.7,0,0.7,248.3,0,0,19388.6,0,0,45858.7,4306.7,10232.3,0.5,0,50344.8,0
3,80,0.5,0.25,0.5,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0,84.6,163.2,247.8,18.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,37.9,36.7,25.4,19.1,16.3,13.6,10.2,20.2,72.5,70.5,43.8,38.5,29.5,32.4,19,30.2,110.4,107.2,69.2,57.6,45.8,46,29.2,1.2,0.2,0,1,81.2,0.8,263338.6,260558.2,0.5,3,2776.9,1.8,0,1.8,19306.6,46013.5,19136.3,0,0,170.3,45764.5,0,0.7,248.3,0,0,19306.6,0,0,46013.5,4297.2,10268.5,1.3,0.8,50360.4,0
4,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.7,161.2,265.9,26.8,0,1,1,0,0,0,0,0,0,0,0.8,0.2,0,0,0,0.2,0.8,10.1,45.1,49.5,21.8,28.7,23.9,19.6,10.7,18.9,70.5,71.8,37.3,42.8,33.1,31,17,29,115.6,121.3,59.1,71.5,57,50.6,27.7,0.5,2.3,0,0,62.2,0,263356.4,260576,0,1.2,2779.2,0.5,0,0.5,19247.5,46164.2,19077.2,0,0,170.3,45915.2,0,0.2,248.8,0,0,19247.5,0,0,46164.2,4293,10305.9,0.2,0,50382.6,0
5,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.5,34.7,135.2,19,0,0.2,0.2,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,14.2,38.5,47.8,23.2,20.2,24.3,16.6,16.2,3.6,13.6,17.5,9.8,9,6.5,4.9,4.5,17.8,52.1,65.3,33,29.2,30.8,21.5,20.7,1,0.7,0,0,63.5,0,263372.9,260590.8,1,1.5,2779.6,0.5,0,0.5,19311.5,46188.3,19141.2,0,0,170.3,45939,0,0.3,249,0,0,19311.5,0,0,46188.3,4306.3,10317.7,0,0,50401.4,0
6,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.9,30.3,124.2,20.2,0,1,1,0,0,0,0,0,0,0,0.8,0.2,0,0.2,0,0,0.8,10,42.7,41.2,22.9,24.6,17.9,14.8,13.7,4.7,13.1,12.5,7.7,7.2,7.2,5.3,2.9,14.7,55.8,53.7,30.6,31.8,25.1,20.1,16.6,1,0.3,0,0,69.4,0,263383.5,260602,0,2.2,2779.3,1.2,0,1.2,19371.2,46210.9,19200.9,0,0,170.3,45961.6,0,0.3,249,0,0,19371.2,0,0,46210.9,4318.4,10332.1,0,0,50416.3,0
7,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.2,28,134.2,25.4,0,0.8,0.8,0.5,0,0,0.5,0.5,0,0,0,0.8,0,0.5,0,0.3,0,11.6,51.7,42.9,30.3,21.9,25.3,17,11.7,3.7,10.9,13.4,7.7,4.6,6.6,6.3,2.8,15.3,62.6,56.3,38,26.5,31.9,23.3,14.5,1.1,0.9,0,0.2,65.2,0,263398.3,260615.1,0.9,2.4,2779.9,1.3,0,1.3,19445.4,46230.5,19275.1,0,0,170.3,45980.7,0.2,0.6,249,0,0,19445.4,0,0,46230.5,4336.6,10345.4,0.2,0,50436.9,0.5
8,80,0.3,0.08,0.13,0,0.3,0,0,0.3,0,0,0,0,0,0.3,0,104.7,40.4,145.1,19.1,0.5,0.8,1.3,0,0,0,0,0,0,0,1.3,0,0.8,0,0,0,0.5,8.5,44.3,51.9,23.7,30.4,18,19.4,13.2,2.4,17.7,20.3,7.2,11.3,10.2,8,3.7,10.9,62,72.2,30.9,41.7,28.2,27.4,16.9,1.7,1.3,0,0,63.8,0,263414.5,260630,0.5,2.8,2781.2,1.3,0,1.3,19508,46261.8,19337.2,0,0.5,170.3,46011.7,0.3,0.5,249.3,0,0,19508,0,0,46261.8,4349.9,10359.9,0,0,50458.7,0
9,80,0.5,0.17,0.22,0,0,0,0,0,0.5,0,0.5,0,0,0,0,100.7,35.7,136.4,20.7,0,1.3,1.3,0.6,0.3,0,0.3,0,0.6,0.3,0.7,0.3,0,0.2,0,1.1,0,12.5,44,44.2,26.4,28.3,18,16,12,3.2,16.2,16.3,8.2,6.2,8.8,6.5,6,15.7,60.2,60.5,34.6,34.5,26.8,22.5,18,0.5,1,0,0.8,66.3,0.8,263428.2,260643.8,0.5,2.3,2781.6,1.8,0,1.8,19571.2,46289.5,19400.7,0,0.5,170,46039.4,0.3,0.3,249.5,0,0,19571.2,0,0,46289.5,4368.2,10371.5,0.8,0.8,50476,0.3
