Week,Mean,LowerBound,UpperBound
0,0,0,0
1,550.9651,540.25,562.15
2,556.6681,546.2,565.9
3,538.2109,529.8,546.45
4,551.5766,541.15,560.85
5,506.543,496.55,516.5
6,504.1838,496.8,512.15
7,496.6713,484.75,508.65
8,502.3775,495.05,509.7
9,500.4254,491.85,508.8
10,499.3848,489.25,508.35
11,496.1981,489.5,502.75
12,496.8394,487.7,505.9
13,495.1246,484.75,506.3
14,491.1907,482.2,499.7
15,499.8219,492.65,507.4
16,497.1114,486.05,509.2
17,499.4,489.1,509.7
18,488.4004,482.15,495.5
19,497.1075,489.5,504.5
20,489.0623,477.7,501.2
21,485.5987,475.25,495.65
22,491.535,479.85,502.05
23,488.0784,481.8,493.85
24,488.1456,477.4,499.4
25,477.4927,469.1,486.3
26,474.7202,465.75,484.85
27,474.5952,468.6,480.35
28,479.0089,467.75,489.8
29,472.8942,466.9,479.25
30,473.733,464.5,483
31,467.3262,459.15,474.95
32,467.352,458.3,477.55
33,461.4562,450.85,472.45
34,477.9888,471.15,485
35,470.6862,461.7,479.85
36,466.2637,457.2,476
37,466.3569,453.9,478.75
38,466.2818,457.1,476.75
39,466.9227,457.5,477.4
40,461.3265,451.7,471.05
41,465.8124,458.05,474.25
42,465.5225,457.4,473.2
43,459.8316,448.75,470.5
44,454.6742,444.9,463.6
45,460.6937,452.3,468.3
46,463.8021,452.45,475.3
47,448.8104,441.75,455.35
48,456.7237,445.15,466.4
49,449.9755,442.1,457.9
50,446.4703,437.95,454.85
51,447.3832,433.85,462.3
52,445.7268,435.1,455.1
53,440.4681,432.6,448.15
54,447.4367,437,457.4
55,445.5811,435.25,454.75
56,446.9517,437.45,455.9
57,442.3667,429.35,454.35
58,450.4048,443.55,456.7
59,451.0589,442.1,459.25
60,448.9312,442.85,455.25
61,446.5151,440.65,453.05
62,440.9178,432.2,449.3
63,434.6949,423.85,443.4
64,441.7407,431.4,452.25
65,448.0117,440.45,455.75
66,431.2404,420.5,442.5
67,439.056,429.55,448.6
68,435.4851,426.1,445.55
69,424.56,416.85,433.6
70,418.2391,406.5,428.8
71,429.5801,421.9,436
72,422.5889,412.65,434.8
73,416.0515,406.85,424.5
74,419.112,411.7,426.8
75,426.8161,417.65,437.05
76,429.0854,419.8,439.7
77,423.2849,416.25,431.05
78,407.8383,398.75,417.95
79,419.6595,411,428.75
80,419.9342,413.25,426.75
81,413.8952,407.6,421.25
82,405.6201,398.8,411.7
83,423.3796,415.9,431.8
84,413.2467,403.15,424.3
85,406.2091,398.05,414.5
