Week,Mean,LowerBound,UpperBound
0,0,0,0
1,379.5385,371.2,388.25
2,375.9303,367.2,384.9
3,373.1986,366.75,380.05
4,371.9625,364.4,379.65
5,378.4513,371.1,386.15
6,368.7371,363.45,373.45
7,368.4615,359.05,377.9
8,370.3561,363,378.25
9,369.3392,360.95,377.25
10,370.1173,360.4,379.25
11,368.6236,362.2,375.55
12,368.4295,361.3,375.5
13,365.9844,355.85,375.65
14,363.688,356.25,372.4
15,371.9491,365.4,379.5
16,362.409,352.3,372.8
17,371.8347,363.1,380.9
18,360.7727,354.35,367.3
19,364.9966,357.2,372.55
20,361.1781,350.45,372.65
21,357.7919,349.3,365.7
22,362.94,353,371.3
23,359.345,354.8,363.9
24,360.3071,352.6,368.2
25,355.1826,346.8,363.45
26,350.6384,344.05,357.6
27,348.0914,340.9,354.75
28,352.3953,343.45,360.35
29,350.0363,343.75,356.15
30,353.7693,345.95,361.1
31,346.8958,338.3,355.45
32,343.442,334.3,352.45
33,340.9197,333.65,348.55
34,350.6393,345.6,356.05
35,349.8782,340.7,359.3
36,344.6814,335.65,353.75
37,346.5448,336.65,356.65
38,340.5931,333.35,347.9
39,338.9119,330.45,346.65
40,340.8907,332.25,348.7
41,348.2153,341.5,355.2
42,346.3082,338.9,353.75
43,339.1381,330.6,349.1
44,337.6891,329.85,345.55
45,338.8113,332.2,345
46,339.1426,330.85,346.95
47,329.3987,322.2,336.45
48,336.0542,327.9,344.55
49,332.5547,325.2,340.35
50,326.936,318,336.55
51,331.2069,319.5,344.7
52,330.4531,322.5,337.95
53,323.1485,315.95,330.85
54,333.3342,324.65,341.9
55,332.6572,325.75,339.7
56,333.9315,325.3,342.2
57,331.8627,322.9,340.8
58,335.21,327.35,341.95
59,334.6456,326.75,341.45
60,331.4388,325.9,337.2
61,327.7351,322.2,333.15
62,326.2476,317.9,334.7
63,321.3756,312.9,328.45
64,326.7586,315.5,338
65,331.8867,325.65,338.3
66,316.5823,303.5,328.95
67,323.3823,317.4,329.5
68,320.3115,312.95,328.6
69,312.471,305.35,320.35
70,308.8695,302.15,315.2
71,318.3988,308.25,326.3
72,314.0231,305.25,324
73,307.7307,301.15,314.9
74,309.1684,301.5,317.25
75,315.911,306.8,325.75
76,321.0352,311.8,331.3
77,315.3258,309.2,322.75
78,301.1339,293.7,309.35
79,309.8722,302.15,318.05
80,304.9159,298.7,312.3
81,301.9851,296.7,308.15
82,303.4767,298.25,307.9
83,314.0303,306.4,321.75
84,305.8326,296.05,316.35
85,301.9005,294.95,308.7
