Week,Mean,LowerBound,UpperBound
0,0,0,0
1,0.5581,0.3,0.85
2,0.3382,0.1,0.7
3,0.8619,0.4,1.3
4,0.5617,0.2,0.95
5,0.4042,0.15,0.7
6,0.8942,0.45,1.35
7,0.906,0.5,1.4
8,1.0841,0.65,1.55
9,1.3524,0.8,2
10,1.0439,0.4,1.8
11,1.4124,0.85,2
12,1.295,0.75,1.9
13,2.3108,1.5,3.2
14,1.7651,0.85,2.8
15,1.1382,0.5,1.95
16,1.895,0.95,3
17,2.0803,1,3.45
18,1.3903,0.55,2.55
19,1.2437,0.65,2
20,2.1,1.05,3.55
21,1.3015,0.6,2.25
22,2.2545,1.25,3.8
23,1.6806,0.9,2.55
24,2.001,1.05,3.25
25,1.6522,0.95,2.65
26,2.0448,0.8,3.7
27,1.9006,1.25,2.65
28,1.3387,0.75,2.05
29,1.5864,0.75,2.7
30,2.1872,1.25,3.5
31,2.5589,1.35,3.85
32,2.4995,1.5,3.65
33,2.5374,1.35,3.95
34,2.9388,1.6,4.85
35,2.6853,1.65,3.95
36,2.1165,1.35,3
37,2.1818,1.05,3.55
38,2.3335,1.1,3.75
39,2.2513,1.15,3.5
40,2.1368,1.3,3.25
41,1.8438,0.95,2.95
42,1.5383,0.95,2.3
43,1.7456,0.95,2.65
44,1.4933,0.45,2.85
45,1.8378,1.2,2.6
46,1.9272,1.1,2.85
47,1.7306,0.95,2.4
48,1.5739,0.9,2.25
49,1.3733,0.75,2
50,1.2874,0.7,1.9
51,1.0586,0.35,1.9
52,1.5311,0.6,2.5
53,1.0913,0.55,1.65
54,2.0992,1.05,3.45
55,1.6045,0.95,2.25
56,1.3678,0.85,1.9
57,1.5549,1.05,2.2
58,1.174,0.6,1.9
59,0.9854,0.5,1.65
60,1.2862,0.75,1.95
61,1.9468,0.95,2.95
62,1.333,0.65,2.1
63,1.9779,1.15,2.8
64,1.4398,0.85,2.05
65,1.9049,1.25,2.4
66,1.6697,1.05,2.35
67,1.5344,1,2.1
68,1.8553,1.05,2.75
69,1.5208,0.85,2.1
70,2.7963,1.9,3.75
71,2.4027,1.5,3.45
72,2.4226,1.4,3.7
73,2.39,1.5,3.4
74,2.3648,1.4,3.55
75,2.3942,1.3,3.6
76,2.0291,1.05,3.05
77,2.6662,1.35,4.15
78,1.6119,0.7,2.9
79,2.2183,0.95,3.75
80,1.9609,0.9,3.3
81,1.6792,0.65,2.85
82,1.3526,0.65,2.3
83,1.6557,0.75,2.75
84,1.7652,0.5,3.3
85,1.5494,0.5,2.85
