Week,Mean,LowerBound,UpperBound
0,0,0,0
1,1.7035,1.35,2
2,2.7572,2.45,3.05
3,3.6462,3,4.3
4,4.9478,4,5.9
5,5.8603,4.7,7.15
6,7.3361,6.1,8.75
7,9.0421,7.55,10.6
8,11.3398,9.55,13.2
9,13.5326,11.25,15.85
10,16.2407,13.4,18.95
11,18.4825,15.05,21.75
12,21.1784,16.35,26.15
13,23.5807,18.35,28.95
14,27.0353,20.6,33.7
15,30.8574,23.25,38.3
16,34.0039,25.35,42.45
17,37.6187,27.55,47.8
18,40.5098,29.4,52.15
19,43.5055,31.15,57.1
20,46.0432,32.65,61.2
21,49.1028,34.8,65.9
22,52.0173,37.05,69.85
23,56.1383,39.4,75.9
24,59.5999,41.6,81.55
25,63.3694,44.2,87.1
26,66.4343,46.6,91.05
27,69.7821,48.85,96
28,73.1223,50.9,100.9
29,76.5718,53.1,105.15
30,80.9992,56,111.1
31,85.4101,59.35,117.1
32,89.5859,62.1,123.05
33,95.0063,65.6,131.4
34,100.4125,69.9,138.4
35,105.4476,72.75,146
36,110.8865,76.5,153.55
37,115.3569,79.95,159.25
38,120.0501,84,166.5
39,123.8691,86.55,172.2
40,128.1207,89.95,179.75
41,131.2774,92.85,184.05
42,135.1803,95.5,188.55
43,138.6096,97.75,192.5
44,142.0719,99.45,199.25
45,145.401,101.9,205.15
46,148.0609,104.3,208.7
47,152.0171,107.75,214.15
48,155.4792,110.65,217.7
49,158.5416,113.1,221.95
50,160.8637,114.85,225.1
51,163.739,116.65,229.65
52,166.4437,119,233.6
53,168.6992,120.35,236.85
54,171.986,122.55,241.85
55,175.2748,125,246.8
56,178.5362,127.85,251.3
57,181.384,130,254.75
58,184.0181,132.2,257.15
59,187.2678,134.6,261.3
60,189.6109,136.5,264.3
61,192.686,138.55,267.65
62,196.3961,141.15,270.45
63,199.6906,142.95,274.1
64,202.6837,145.5,276.75
65,205.9544,148.8,279.65
66,208.535,151.1,281.85
67,211.356,153.15,284
68,214.1431,155.95,286.65
69,217.8378,158.6,290.6
70,221.7589,161.9,294.6
71,225.564,165,298.85
72,230.1798,169.05,303.05
73,234.421,173.85,308.35
74,239.1112,177.6,313.55
75,243.1091,180.55,317.4
76,247.9551,185.35,321.1
77,252.0392,189.4,325.1
78,256.2688,193.5,328.35
79,260.1192,196,332.05
80,263.5603,199.2,334.9
81,267.4481,201.4,340.2
82,271.3215,205.25,343.85
83,273.96,207.2,345.15
84,276.9417,208.9,350.15
85,280.3436,210.75,355.15
